   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68
          24 1.7517e-001 3.8620e-001 2.5625e+000 2.2724e+001 3.0788e-001 2.3310e+000 1.0425e+000 2.8705e-002 1.1736e-002 1.4494e+003 1.3756e+000 1.9044e+000 6.6670e-002 1.8832e+001 7.1783e-001 1.0825e+003 3.4733e+001 5.1721e-001 1.7150e+002 4.6036e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          25 2.2223e-001 7.3714e-002 1.1924e+001 5.3286e+001 3.2942e-001 1.0729e-002 4.2497e-001 2.3539e-001 7.0825e-002 1.6730e+003 3.8128e-002 7.9743e-001 4.8089e+000 1.3162e-007 1.7645e+001 2.3568e+002 6.6619e-003 4.6675e+001 5.8470e+000 1.1340e+002 4.4315e+002 1.8228e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          26 1.3316e+000 1.1338e+000 2.2789e+002 6.5361e+002 3.0532e-001 1.5301e+000 5.9344e-001 3.7550e-001 1.7803e-001 8.2391e+002 7.9305e-001 4.6942e-002 2.1023e+000 5.3436e+000 1.3123e-002 1.7090e+003 1.6011e+001 1.4076e-001 6.3566e+001 3.3510e+001 2.6978e+001 4.5691e+002 3.1818e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          27 7.5290e+000 5.5278e+001 2.9910e+003 6.7940e+003 1.2682e-002 1.4962e-001 2.1444e-001 3.4221e-001 1.0485e-001 1.1391e+003 7.7927e-002 3.0799e-002 9.8840e-001 1.1516e-001 4.5566e+000 5.4685e+002 4.1286e+000 3.5302e+000 2.7074e+000 2.3658e+001 9.5202e+001 2.6427e+002 7.3416e+001 7.6228e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          28 1.7754e+000 6.3201e+001 1.8635e+003 3.4891e+003 4.8475e-001 1.6935e-001 6.2759e-004 8.4773e-002 5.6840e-002 1.0491e+003 1.9664e-003 1.1745e-002 6.3207e-002 5.3434e+000 5.2283e+000 1.4533e+002 5.9603e-001 1.3580e+001 2.9016e+000 5.9765e+001 1.3614e+001 4.5915e+001 4.7662e+001 3.1764e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          29 7.3759e-002 8.9389e+001 1.5012e+003 2.1391e+003 1.5508e-001 8.2612e-001 5.7157e-001 1.2657e+000 4.6686e-001 1.0806e+003 4.5019e-002 2.1491e-002 4.3173e-001 4.2870e-001 5.4027e+000 8.3594e+002 1.0090e+001 1.3761e-002 1.3227e+001 2.2174e+000 9.8401e+001 4.1721e+002 1.0153e+002 2.9980e+000 1.7546e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          30 3.1824e-001 1.8510e+002 2.1658e+003 2.3879e+003 3.6222e-001 4.4166e-002 2.4998e-002 4.3832e-001 7.1592e-001 2.0016e+003 2.2574e-002 1.3117e-001 9.2281e-004 1.7504e+000 1.4131e+000 1.8854e+003 4.6072e+000 1.2701e+001 7.4063e-001 1.4245e+001 1.6212e-004 8.3839e+002 8.9267e+001 2.0243e+002 1.1697e+002 3.0896e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          31 2.2492e+000 3.1609e+002 2.8505e+003 2.4489e+003 2.3602e-001 4.6736e-001 7.0141e-001 1.2606e+000 1.7384e-001 2.9944e+002 5.7030e-002 1.5854e-001 8.4329e-003 2.3889e-001 2.3506e+000 1.8884e+001 6.7080e+000 1.5853e+000 1.4334e+001 2.1792e+000 2.1323e+001 8.7450e+000 1.0988e+001 3.3425e+001 2.1054e+002 2.9871e+002 8.0012e-005 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          32 5.6205e+000 4.2367e+002 3.0871e+003 2.0318e+003 2.2971e-001 3.0015e-002 5.4858e-002 1.0276e+000 1.3910e+000 2.6420e+003 1.2530e-003 1.2223e-001 1.0165e-001 1.6718e-002 2.8362e-002 1.9522e+003 2.6329e+000 1.2785e+001 8.2926e-002 9.8588e+000 2.9486e+000 1.7492e+001 2.9770e+001 5.0510e+001 1.6529e-001 1.0278e+002 3.4025e+002 1.1439e-003 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          33 9.8947e+000 5.1039e+002 3.0863e+003 1.5010e+003 2.0837e-001 2.2154e-001 1.0737e+000 1.3497e+000 5.4226e-002 1.0328e+002 1.1859e-001 2.3210e-001 7.4519e-002 4.1987e-003 8.5079e-001 1.0615e+003 1.0553e+000 2.7218e+000 1.7055e+001 1.5080e+000 6.9136e+000 1.6894e+003 3.7984e+000 3.5536e+001 1.0291e+002 4.8752e+001 1.0756e+001 1.2869e+000 2.3382e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          34 1.4941e+001 5.9203e+002 3.0231e+003 1.0258e+003 2.1154e-001 1.2002e-001 2.1366e-001 9.6181e-001 1.4317e+000 2.7972e+003 1.3848e-002 3.5868e-002 1.6954e-001 7.5779e-002 2.2773e-001 1.0844e+003 6.8134e-001 2.1340e+000 1.8772e+000 1.9842e+001 2.9581e+000 9.5542e+000 5.9324e+000 6.7085e+000 2.9929e+001 1.3218e+002 1.5425e+002 6.7243e+000 1.5502e+001 1.0117e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          35 2.0436e+001 6.6315e+002 2.8888e+003 6.2037e+002 8.1348e-002 3.3266e-002 1.2497e+000 1.8434e+000 1.7792e-001 2.4290e+002 4.3466e-002 6.8167e-002 8.6435e-002 7.4784e-002 2.3452e-001 1.9082e+003 2.6808e-001 1.9567e+000 3.8302e+000 5.5216e-001 2.1312e+001 3.3559e+001 4.8431e+000 6.4892e+000 1.4007e+001 1.5887e+001 1.2175e+002 2.0054e+001 2.5548e+002 1.0191e+002 2.2497e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          36 2.5833e+001 7.1316e+002 2.6598e+003 2.9987e+002 1.9703e-001 2.4685e-001 7.0553e-001 2.9961e-001 9.1868e-001 2.5209e+003 3.1141e-004 7.3855e-006 4.2829e-002 3.1214e-002 1.6751e-001 4.9363e+002 1.2184e-001 3.9753e-001 5.0156e+000 6.3429e+000 1.8174e-002 2.6208e+003 1.6737e+001 4.4681e+000 9.3338e+000 2.8204e+001 2.7986e+000 5.8259e+001 7.7363e+001 2.9894e+002 2.0496e+002 7.5064e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          37 3.0642e+001 7.3694e+002 2.3479e+003 8.8469e+001 2.8651e-003 4.1204e-002 8.6723e-001 2.3132e+000 6.9770e-001 9.0018e+002 8.7980e-003 1.4380e-003 8.3988e-002 1.5591e-003 3.1837e-002 2.2841e+003 6.6668e-001 5.2163e-001 1.3426e-001 5.8785e+000 1.0545e+001 4.1583e+002 1.8992e-001 1.3801e+001 4.3676e+000 1.2344e+001 4.8283e+001 1.0626e+002 1.5718e+000 2.7595e+001 2.7372e+002 2.6789e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          38 3.4557e+001 7.3493e+002 1.9835e+003 1.8996e+000 1.1382e-001 1.8543e-001 1.6073e+000 6.7144e-002 1.4023e-001 1.5081e+003 3.0774e-002 8.4846e-002 1.2224e-002 1.2309e-002 2.6859e-003 4.1087e+002 5.0171e-002 1.0213e+000 1.9235e+000 2.8905e-001 7.3072e+000 1.2761e+002 1.3085e+001 8.9032e-001 1.0468e+001 3.3522e+000 1.7132e+001 1.6909e+002 7.0917e+001 1.8368e+001 8.9435e-001 2.0400e+002 2.7091e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          39 3.7398e+001 7.0968e+002 1.5974e+003 4.3479e+001 1.8623e-002 3.4366e-001 1.2000e-001 1.6342e+000 1.2459e+000 2.2672e+003 3.1393e-001 1.5414e-002 2.9558e-002 7.9218e-002 4.1279e-003 2.2520e+003 1.7293e-001 2.9406e-002 8.0118e-001 2.6923e+000 1.9491e-001 9.7503e+002 9.3277e+000 1.4982e+001 1.4141e+000 9.3618e+000 3.4624e+000 2.6772e+002 2.0859e+001 8.9790e+001 4.9453e+001 1.2909e+001 1.2024e+002 1.4033e+002 8.7514e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          40 3.8999e+001 6.6339e+002 1.2142e+003 2.0617e+002 1.4683e-002 1.1614e-003 2.0822e+000 1.3110e+000 3.0980e-001 1.6642e+002 8.3741e-004 3.8416e-001 1.0216e-001 2.8065e-001 6.5780e-002 7.7280e+002 1.0781e-001 1.4218e-001 5.8259e-002 2.0094e+000 4.4735e+000 2.4586e+003 1.0658e-002 9.8614e+000 1.6463e+001 2.0638e+000 9.2685e+000 3.5595e+002 3.7407e+000 2.1729e+001 9.9630e+001 8.9508e+001 6.0361e+001 2.5042e+001 2.6524e+001 1.6543e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          41 3.9314e+001 6.0005e+002 8.5804e+002 4.7384e+002 2.2359e-002 4.6677e-001 2.8291e-001 1.0981e-001 5.7179e-001 3.0093e+003 9.8756e-001 4.4510e-002 2.8554e-003 8.4408e-002 4.0121e-002 1.6414e+003 2.1631e-003 5.2372e-003 7.3677e-002 9.8832e-003 3.4762e+000 1.8474e+001 6.3871e+000 1.3174e-003 1.0405e+001 1.5105e+001 2.1714e+000 4.3619e+002 1.0981e+001 5.7964e+000 2.1922e+001 9.4125e+001 1.3351e+002 1.1272e+002 2.1080e+001 1.0553e+001 1.0383e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          42 3.8446e+001 5.2519e+002 5.4993e+002 8.2429e+002 4.4172e-003 2.7919e-001 1.0098e+000 1.9868e+000 1.8493e+000 6.1053e+002 4.0421e-001 3.9326e-001 7.2929e-002 7.7464e-001 7.1374e-002 1.6243e+003 2.7719e-001 5.3533e-002 1.3193e-002 1.9269e-001 4.8495e-003 1.1397e+002 4.0765e+000 8.5720e+000 1.2107e-001 9.8650e+000 1.3384e+001 5.4873e+002 1.5611e+000 1.2258e+001 1.0288e+001 1.9965e+001 7.7333e+001 1.7826e+002 1.3604e+001 1.9369e+002 1.1240e-001 5.6301e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          43 3.6536e+001 4.4392e+002 3.0402e+002 1.2319e+003 3.5456e-004 6.8002e-002 1.4534e+000 9.5867e-001 1.7765e-001 1.2504e+003 7.4827e-001 5.8184e-001 2.8248e-002 1.6099e-002 1.4753e-001 6.2143e+002 2.4307e-003 8.9355e-002 4.9358e-002 8.9941e-002 3.6165e-001 8.3765e+002 6.1912e-002 6.4442e+000 1.0186e+001 6.6858e-002 8.2909e+000 6.4290e+002 1.2745e+001 4.7431e-001 1.5529e+001 1.3657e+001 1.3568e+001 1.1482e+002 2.1495e+000 1.8185e+002 2.5283e+002 1.1820e+001 2.6703e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          44 3.3768e+001 3.6110e+002 1.2903e+002 1.6696e+003 7.7121e-004 5.8541e-001 5.0195e-004 2.1193e-001 1.3130e+000 2.7989e+003 2.1427e+000 6.8921e-004 9.8676e-003 6.0687e-001 3.1132e-003 2.8530e+003 2.9728e-001 1.4151e-001 5.9277e-004 1.4620e-001 2.0710e-001 1.6890e+003 2.8336e-001 2.4570e-001 7.5488e+000 1.3518e+001 7.6792e-002 6.7886e+002 7.7091e+000 9.8342e+000 2.2696e-001 2.7617e+001 1.5145e+001 6.2764e+001 4.5571e+001 3.6338e+001 1.8787e+002 2.9014e+002 3.4208e+001 1.3350e+001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          45 3.0360e+001 2.8111e+002 2.8304e+001 2.1108e+003 1.4748e-002 1.9878e-001 1.0798e+000 2.1616e+000 2.5640e+000 1.3341e+002 4.8732e-002 6.0334e-001 2.1062e-003 2.8391e-001 5.4543e-002 4.3194e+001 7.9084e-002 2.5207e-001 4.9678e-002 1.1183e-003 3.0133e-001 1.6503e-001 7.2082e-001 4.5015e-001 8.8866e-001 1.0733e+001 1.3686e+001 7.1029e+002 2.0015e-001 9.0362e+000 6.0501e+000 1.3525e-001 3.8281e+001 1.8162e+001 1.5608e+002 6.1548e-001 1.9734e+001 1.7979e+002 3.0308e+002 4.5326e+001 2.9948e+001 5.3255e-001 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          46 2.6525e+001 2.0748e+002 3.5248e-001 2.5309e+003 3.0692e-002 9.5235e-002 8.3606e-001 1.2226e+000 1.4089e-001 1.6708e+003 1.9982e+000 7.9561e-001 2.3888e-002 6.5078e-002 7.9041e-002 2.2456e+003 2.8346e-002 2.3078e-002 9.1768e-003 1.6695e-001 2.0319e-003 7.8330e+002 6.2721e-001 1.3962e+000 3.0077e-001 9.1369e-001 1.3936e+001 7.5158e+002 1.3062e+001 2.7787e-001 7.1646e+000 6.0808e+000 2.7371e-001 1.0468e+001 2.6007e+002 2.4534e+001 7.0599e-001 7.9565e+000 1.6320e+002 2.6858e+002 2.2855e+001 1.0953e+002 6.2568e-002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
          47 2.2486e+001 1.4307e+002 3.9773e+001 2.9096e+003 5.5712e-003 5.1574e-001 2.1817e-003 7.2351e-002 1.6850e+000 2.6408e+003 2.4128e+000 5.3779e-002 2.0602e-004 1.6907e-001 3.0820e-002 1.4821e+003 2.7655e-002 1.3798e-001 8.9299e-004 4.4429e-002 3.7622e-001 8.4870e+000 4.3116e-004 1.0399e+000 2.4831e+000 2.9502e-001 2.1620e+000 7.4643e+002 1.3415e+001 1.6482e+001 3.8820e-003 4.2871e+000 8.1256e+000 8.1100e+001 2.0625e+002 6.0730e+001 2.7041e+001 6.2492e+000 1.5908e+000 1.3508e+002 4.3570e-003 2.9207e+002 1.2090e+002 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000 0.0000e+000
