   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          76 8.4226e+001 7.4023e+000 6.4519e+002 1.5091e+002 1.7203e+003 3.4091e+001 2.6071e+003 3.0164e+003 3.2064e-003 3.7014e+003 1.1152e+004 1.9341e+004 1.9884e-001 2.1025e+005 4.0900e+005 8.3656e+004 1.7927e+006 2.8503e+005 1.1753e+006 5.7241e+005 2.7107e+005 1.0832e+004 5.8725e+005 1.2176e+002 6.3629e+005 3.6491e+003 3.6482e+005 3.1801e+003 3.6761e+005 2.9457e+001 3.4327e+005 3.2801e+004 1.8255e+005 6.9060e+004 1.0323e+005 1.9320e+005 1.1481e+001 1.3416e+005 7.5878e+004 5.9153e+003 9.5846e+004 8.2105e+004 1.7939e+004 1.2285e+002 4.8977e+002
          77 6.9939e+001 6.1222e-001 6.6146e+002 9.0900e+001 1.6958e+003 8.8870e+001 2.2914e+003 3.1839e+003 2.3652e+001 3.1732e+003 1.0154e+004 1.8801e+004 7.0255e+002 1.6342e+005 4.2965e+005 2.1013e+004 1.6181e+006 5.1709e+005 8.8408e+005 8.3155e+005 1.6644e+005 7.0062e+004 5.0742e+005 4.2902e+004 5.7451e+005 6.3995e+004 3.3275e+005 1.5896e+004 3.3704e+005 3.4465e+004 2.7795e+005 1.1327e+005 1.0718e+005 1.3928e+005 3.2130e+004 2.2008e+005 2.3612e+004 8.2421e+004 1.1991e+005 3.0644e+003 5.5174e+004 9.4304e+004 4.3567e+004 7.4303e+003 6.0739e+002
          78 5.6838e+001 1.1127e+000 6.6931e+002 4.7291e+001 1.6535e+003 1.6306e+002 1.9859e+003 3.3112e+003 9.0871e+001 2.6900e+003 9.2499e+003 1.8045e+004 2.3251e+003 1.2368e+005 4.3367e+005 1.8880e+002 1.4030e+006 7.6669e+005 5.9689e+005 1.0659e+006 7.0839e+004 1.5617e+005 3.8261e+005 1.4305e+005 4.4986e+005 1.7955e+005 2.4956e+005 8.2822e+004 2.5416e+005 1.1549e+005 1.7798e+005 2.0717e+005 3.7173e+004 1.8900e+005 6.4722e+002 1.9836e+005 7.9561e+004 3.0073e+004 1.3621e+005 3.0475e+004 1.7537e+004 8.1764e+004 6.3815e+004 2.1646e+004 4.4115e+003
          79 4.5065e+001 7.7631e+000 6.6935e+002 1.8691e+001 1.5959e+003 2.5166e+002 1.6960e+003 3.3987e+003 1.9436e+002 2.2511e+003 8.4296e+003 1.7154e+004 4.3620e+003 9.0955e+004 4.2355e+005 1.0672e+004 1.1694e+006 1.0043e+006 3.4706e+005 1.2449e+006 1.0984e+004 2.4045e+005 2.4518e+005 2.6615e+005 2.9832e+005 3.1577e+005 1.4632e+005 1.7372e+005 1.5095e+005 2.0836e+005 8.0524e+004 2.7905e+005 1.6272e+003 1.9802e+005 1.4918e+004 1.4106e+005 1.4103e+005 1.7375e+003 1.1897e+005 7.1170e+004 3.1567e+002 5.2578e+004 6.8830e+004 3.4907e+004 9.6580e+003
          80 3.4711e+001 1.9442e+001 6.6247e+002 3.5417e+000 1.5260e+003 3.5019e+002 1.4257e+003 3.4486e+003 3.2712e+002 1.8561e+003 7.6866e+003 1.6194e+004 6.4726e+003 6.4783e+004 4.0242e+005 4.2326e+004 9.3611e+005 1.2076e+006 1.5786e+005 1.3495e+006 4.4621e+003 3.0019e+005 1.2442e+005 3.7854e+005 1.5672e+005 4.3668e+005 5.6600e+004 2.5561e+005 6.1042e+004 2.7987e+005 1.6393e+004 3.0559e+005 1.2893e+004 1.6592e+005 6.1789e+004 7.3575e+004 1.8214e+005 8.4058e+003 7.8688e+004 1.0444e+005 8.8377e+003 2.1651e+004 5.7408e+004 4.0808e+004 1.3690e+004
          81 2.5783e+001 3.5054e+001 6.4888e+002 1.9554e-001 1.4450e+003 4.5420e+002 1.1769e+003 3.4599e+003 4.8208e+002 1.5025e+003 7.0055e+003 1.5197e+004 8.4348e+003 4.4404e+004 3.7301e+005 8.6137e+004 7.1682e+005 1.3604e+006 4.1474e+004 1.3713e+006 5.7632e+004 3.2218e+005 4.0552e+004 4.5452e+005 5.3465e+004 5.1400e+005 6.1210e+003 3.0311e+005 8.7206e+003 3.0849e+005 9.3862e+002 2.8134e+005 6.4676e+004 1.0842e+005 1.1759e+005 2.1295e+004 1.8820e+005 4.4990e+004 3.4662e+004 1.1567e+005 3.6111e+004 2.6287e+003 3.5989e+004 3.7151e+004 1.4647e+004
          82 1.8305e+001 5.3605e+001 6.2998e+002 6.9893e+000 1.3568e+003 5.6037e+002 9.5261e+002 3.4382e+003 6.5316e+002 1.1909e+003 6.3848e+003 1.4211e+004 1.0131e+004 2.9061e+004 3.3852e+005 1.3474e+005 5.2247e+005 1.4562e+006 1.9680e+002 1.3154e+006 1.6606e+005 3.0442e+005 2.5535e+003 4.8130e+005 4.0093e+003 5.3394e+005 7.1108e+003 3.0505e+005 3.5461e+003 2.8942e+005 3.2081e+004 2.1817e+005 1.3732e+005 4.9078e+004 1.5916e+005 1.9068e+002 1.5989e+005 9.5053e+004 5.5436e+003 1.0178e+005 6.8084e+004 2.1399e+003 1.4583e+004 2.6307e+004 1.2331e+004
          83 1.2221e+001 7.4116e+001 6.0600e+002 2.2262e+001 1.2621e+003 6.6499e+002 7.5302e+002 3.3834e+003 8.3384e+002 9.1897e+002 5.8115e+003 1.3246e+004 1.1495e+004 1.7893e+004 3.0114e+005 1.8234e+005 3.5856e+005 1.4928e+006 2.7824e+004 1.1932e+006 3.1660e+005 2.5364e+005 8.4285e+003 4.5791e+005 9.6453e+003 4.9656e+005 5.7138e+004 2.6428e+005 4.0225e+004 2.3214e+005 9.4099e+004 1.3773e+005 2.0641e+005 9.2159e+003 1.7193e+005 1.2578e+004 1.0989e+005 1.3893e+005 1.7626e+003 7.0257e+004 9.0683e+004 1.8147e+004 1.7505e+003 1.3319e+004 8.0077e+003
          84 7.4782e+000 9.5711e+001 5.7787e+002 4.4374e+001 1.1635e+003 7.6521e+002 5.7893e+002 3.2990e+003 1.0184e+003 6.8602e+002 5.2806e+003 1.2318e+004 1.2513e+004 1.0122e+004 2.6302e+005 2.2484e+005 2.2781e+005 1.4743e+006 1.1214e+005 1.0233e+006 4.9062e+005 1.8319e+005 4.7964e+004 3.9396e+005 6.0127e+004 4.1450e+005 1.4207e+005 1.9516e+005 1.0284e+005 1.5570e+005 1.6474e+005 6.3886e+004 2.5143e+005 1.2380e+003 1.5368e+005 4.8875e+004 5.6644e+004 1.6157e+005 2.2927e+004 3.4688e+004 9.5532e+004 4.2263e+004 1.4367e+003 3.4472e+003 3.5632e+003
          85 3.9894e+000 1.1743e+002 5.4567e+002 7.1628e+001 1.0614e+003 8.5736e+002 4.2978e+002 3.1843e+003 1.1999e+003 4.9021e+002 4.7811e+003 1.1422e+004 1.3181e+004 5.0272e+003 2.2551e+005 2.5926e+005 1.2982e+005 1.4068e+006 2.3692e+005 8.2599e+005 6.6664e+005 1.0900e+005 1.0617e+005 3.0488e+005 1.3774e+005 3.0725e+005 2.4092e+005 1.1741e+005 1.7079e+005 8.1301e+004 2.2244e+005 1.5052e+004 2.6107e+005 2.5838e+004 1.1291e+005 9.2875e+004 1.6852e+004 1.5689e+005 5.9574e+004 8.4863e+003 8.2087e+004 6.4037e+004 1.2160e+004 1.5993e+000 6.4042e+002
          86 1.6609e+000 1.3798e+002 5.0882e+002 1.0196e+002 9.5545e+002 9.3586e+002 3.0476e+002 3.0343e+003 1.3678e+003 3.2990e+002 4.2985e+003 1.0533e+004 1.3488e+004 1.9857e+003 1.8945e+005 2.8322e+005 6.2317e+004 1.2969e+006 3.8282e+005 6.2129e+005 8.2177e+005 4.6694e+004 1.6649e+005 2.0828e+005 2.2146e+005 1.9650e+005 3.3077e+005 5.0730e+004 2.2441e+005 2.6639e+004 2.5171e+005 6.7370e+001 2.3502e+005 7.3170e+004 6.4536e+004 1.2793e+005 3.2049e+002 1.2844e+005 9.7597e+004 4.8912e+001 5.6640e+004 7.5119e+004 2.8366e+004 3.3677e+003 9.5040e+001
          87 3.8298e-001 1.5491e+002 4.6461e+002 1.3198e+002 8.4156e+002 9.8862e+002 2.0270e+002 2.8304e+003 1.5009e+003 2.0347e+002 3.8036e+003 9.5816e+003 1.3351e+004 4.6764e+002 1.5486e+005 2.9347e+005 2.1710e+004 1.1482e+006 5.2524e+005 4.2727e+005 9.2976e+005 8.6909e+003 2.1274e+005 1.2049e+005 2.8954e+005 1.0169e+005 3.8981e+005 9.9015e+003 2.4867e+005 1.5699e+003 2.4554e+005 1.6532e+004 1.8237e+005 1.2597e+005 2.4209e+004 1.4185e+005 7.4601e+003 8.6798e+004 1.2305e+005 1.0039e+004 2.9076e+004 7.1879e+004 4.2793e+004 1.1112e+004 1.7134e+003
