   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51
          65 4.6211e-010 1.3121e-010 6.8004e-009 6.8023e-009 5.6121e-008 9.8987e-010 2.6658e-007 1.4604e-007 6.6044e-007 1.2502e-007 1.4061e-005 1.7745e-005 8.3979e-004 6.6917e-005 1.2211e-002 8.4029e-004 3.9392e-002 9.6080e-003 1.9452e-002 4.8747e-004 5.9101e-004 2.3489e-002 1.9381e-003 6.9438e-003 3.3935e-003 3.5278e-004 1.6997e-002 7.2513e-004 7.9662e-004 1.2337e-002 9.0245e-003 9.3583e-004 7.8696e-004 1.4120e-002 9.6417e-004 2.0944e-003 1.3936e-003 9.2853e-003 1.7233e-004 3.0672e-003 1.6677e-005 5.9787e-003 2.0523e-003 1.3000e-003 2.8243e-003 7.1780e-006 3.0547e-003 3.1267e-003 4.4768e-004 1.1503e-004 4.6212e-004 5.5692e-005
          66 2.6285e-010 3.0318e-010 7.4413e-009 4.6905e-009 5.6649e-008 5.6254e-011 2.3331e-007 1.9921e-007 4.7170e-007 3.6597e-007 1.1312e-005 3.7767e-006 7.0895e-004 6.6964e-006 9.9298e-003 3.1877e-003 3.0204e-002 1.8917e-002 1.4515e-002 3.3099e-003 1.8826e-003 1.6507e-002 7.6248e-003 7.0271e-003 5.9912e-004 2.8891e-003 1.2675e-002 4.5858e-003 1.5411e-003 5.3683e-003 1.5186e-002 2.5135e-005 8.4579e-005 1.1067e-002 5.2933e-003 1.3923e-003 1.2656e-005 8.0705e-003 2.9863e-003 1.7358e-003 1.0679e-003 2.8150e-003 5.1613e-003 2.4120e-006 2.9774e-003 1.0884e-003 6.8512e-004 3.3530e-003 2.1538e-003 3.2306e-004 1.2898e-006 1.6649e-004
          67 1.2312e-010 4.9667e-010 7.9661e-009 2.9748e-009 5.5987e-008 1.8925e-009 2.0092e-007 2.4723e-007 3.1390e-007 6.2478e-007 8.4659e-006 1.8750e-008 5.6414e-004 1.2394e-004 7.5241e-003 6.0492e-003 2.0655e-002 2.8326e-002 8.3188e-003 8.0744e-003 2.3997e-003 9.0170e-003 1.4763e-002 4.6077e-003 1.5918e-004 5.3651e-003 6.4116e-003 1.0310e-002 9.3407e-004 1.0051e-003 1.7515e-002 1.0600e-003 9.5828e-004 5.5307e-003 1.0441e-002 8.5579e-005 1.1156e-003 3.9817e-003 6.9539e-003 8.7169e-005 2.7078e-003 2.5014e-004 5.7121e-003 1.6035e-003 1.1081e-003 2.7589e-003 9.3462e-005 1.5262e-003 2.8883e-003 1.5482e-003 3.7893e-004 2.0903e-004
          68 3.8705e-011 6.8502e-010 8.3449e-009 1.6473e-009 5.4123e-008 5.8326e-009 1.6967e-007 2.8665e-007 1.9013e-007 8.4147e-007 5.8741e-006 1.5484e-006 4.2383e-004 3.0843e-004 5.2871e-003 8.6330e-003 1.2212e-002 3.5770e-002 2.9805e-003 1.3320e-002 1.7565e-003 3.3623e-003 2.0414e-002 1.5155e-003 2.1096e-003 5.7348e-003 1.5891e-003 1.4841e-002 3.6235e-005 1.7852e-005 1.4841e-002 5.1784e-003 1.0926e-003 1.2968e-003 1.2676e-002 8.4284e-004 1.9702e-003 6.7834e-004 8.4425e-003 9.0073e-004 2.4126e-003 4.3439e-004 3.2928e-003 4.3813e-003 1.7444e-006 2.5229e-003 1.4836e-003 6.8763e-005 1.7672e-003 2.1184e-003 1.0646e-003 1.6718e-004
          69 2.7847e-012 8.5240e-010 8.5693e-009 7.1309e-010 5.1227e-008 1.1222e-008 1.4023e-007 3.1578e-007 1.0043e-007 9.8794e-007 3.7475e-006 5.0423e-006 3.0088e-004 4.8669e-004 3.4160e-003 1.0454e-002 5.8385e-003 3.9943e-002 1.9530e-004 1.7371e-002 5.9723e-004 5.1252e-004 2.2536e-002 4.1885e-006 4.8926e-003 3.9576e-003 1.8817e-007 1.5776e-002 7.6591e-004 7.5930e-004 9.1747e-003 1.0803e-002 2.7952e-004 2.6624e-007 1.0649e-002 4.4306e-003 1.2269e-003 9.3969e-005 6.3492e-003 4.1135e-003 7.1167e-004 2.0501e-003 6.3733e-004 5.2758e-003 1.3352e-003 8.2730e-004 2.5887e-003 5.0077e-004 2.9814e-004 1.3677e-003 1.1699e-003 6.8800e-004
          70 6.3024e-012 9.9168e-010 8.6378e-009 1.6821e-010 4.7500e-008 1.7458e-008 1.1308e-007 3.3423e-007 4.1822e-008 1.0584e-006 2.1528e-006 8.5264e-006 2.0120e-004 6.1891e-004 1.9904e-003 1.1325e-002 1.8690e-003 4.0441e-002 7.5807e-004 1.9018e-002 9.5683e-008 4.9920e-005 2.0733e-002 1.3925e-003 6.6342e-003 1.5058e-003 1.1802e-003 1.2864e-002 3.9687e-003 1.2220e-003 3.7268e-003 1.4936e-002 1.6124e-004 5.7216e-004 6.1231e-003 8.8579e-003 8.9293e-005 1.1892e-003 2.7265e-003 7.0586e-003 5.0947e-005 2.6198e-003 9.2833e-005 3.5149e-003 3.7486e-003 1.0620e-005 1.9439e-003 1.8158e-003 1.1896e-004 2.8136e-004 6.0685e-004 2.1018e-004
          71 3.9440e-011 1.1008e-009 8.5483e-009 2.6732e-013 4.3131e-008 2.3992e-008 8.8508e-008 3.4221e-007 9.9482e-009 1.0594e-006 1.0646e-006 1.1027e-005 1.2566e-004 6.9018e-004 1.0045e-003 1.1273e-002 1.5310e-004 3.7598e-002 4.5148e-003 1.7869e-002 8.3402e-004 8.0586e-004 1.6061e-002 5.4931e-003 6.3192e-003 7.4195e-005 3.2940e-003 7.8295e-003 8.6738e-003 7.1017e-004 6.3627e-004 1.5428e-002 2.2744e-003 1.0715e-003 2.0310e-003 1.1259e-002 6.1000e-004 1.8335e-003 3.3221e-004 7.3453e-003 1.7707e-003 1.4748e-003 1.3504e-003 1.0242e-003 4.7527e-003 1.2301e-003 4.8023e-004 2.1911e-003 1.0874e-003 4.8232e-005 6.7393e-005 1.4774e-004
          72 9.2548e-011 1.1816e-009 8.3070e-009 1.8612e-010 3.8330e-008 3.0355e-008 6.6766e-008 3.4061e-007 9.6380e-012 1.0044e-006 4.0703e-007 1.2241e-005 7.2129e-005 7.0240e-004 4.0031e-004 1.0472e-002 2.3005e-004 3.2276e-002 1.0570e-002 1.4387e-002 3.3549e-003 1.5951e-003 1.0314e-002 1.0888e-002 4.2441e-003 4.9700e-004 4.5429e-003 3.1019e-003 1.2795e-002 3.2800e-005 2.4171e-005 1.2312e-002 6.4966e-003 6.4388e-004 1.3943e-004 1.0263e-002 3.4511e-003 1.1549e-003 1.7056e-004 4.9743e-003 4.7574e-003 1.4187e-004 2.4160e-003 2.1517e-008 3.4876e-003 3.2957e-003 5.9585e-005 1.2278e-003 1.8145e-003 6.9646e-004 8.4886e-005 1.8276e-005
          73 1.5667e-010 1.2374e-009 7.9231e-009 6.8974e-010 3.3301e-008 3.6147e-008 4.8057e-008 3.3061e-007 7.2377e-009 9.0869e-007 8.4573e-008 1.2251e-005 3.6927e-005 6.6649e-004 9.5267e-005 9.1553e-003 1.4993e-003 2.5570e-002 1.7615e-002 9.6456e-003 7.1315e-003 1.7268e-003 5.2001e-003 1.5697e-002 1.6801e-003 2.4154e-003 4.1554e-003 4.2201e-004 1.4470e-002 5.2345e-004 6.0202e-004 7.4410e-003 1.1055e-002 2.2315e-005 2.0744e-004 6.7802e-003 7.2489e-003 1.3010e-004 1.1730e-003 1.9215e-003 6.7014e-003 4.1445e-004 2.0011e-003 7.7954e-004 1.2919e-003 4.2098e-003 1.2761e-003 1.4554e-004 1.4415e-003 1.3004e-003 4.9992e-004 8.7085e-005
          74 2.2420e-010 1.2730e-009 7.4161e-009 1.4627e-009 2.8257e-008 4.1083e-008 3.2520e-008 3.1383e-007 2.7131e-008 7.8803e-007 6.4490e-011 1.1338e-005 1.5849e-005 5.9745e-004 1.0846e-006 7.5716e-003 3.3598e-003 1.8571e-002 2.4313e-002 4.9562e-003 1.1263e-002 1.1648e-003 1.7605e-003 1.8419e-002 1.1044e-004 4.6790e-003 2.5544e-003 1.4094e-004 1.3101e-002 2.8736e-003 9.8108e-004 3.0823e-003 1.3804e-002 5.7959e-004 8.3234e-004 2.9722e-003 9.8047e-003 3.5464e-004 1.7041e-003 1.6965e-004 6.2444e-003 2.5071e-003 6.7488e-004 1.9756e-003 4.8178e-005 3.2372e-003 2.9877e-003 2.1949e-004 4.6695e-004 1.1586e-003 7.7466e-004 3.3294e-004
          75 2.8901e-010 1.2932e-009 6.8093e-009 2.4462e-009 2.3378e-008 4.4973e-008 2.0192e-008 2.9191e-007 5.5623e-008 6.5601e-007 6.7113e-008 9.8383e-006 4.8697e-006 5.1001e-004 3.7783e-005 5.9331e-003 5.3064e-003 1.2167e-002 2.9570e-002 1.4907e-003 1.4723e-002 3.7251e-004 2.0191e-004 1.8418e-002 5.0692e-004 6.0817e-003 8.3126e-004 1.4095e-003 9.4856e-003 6.6081e-003 6.4634e-004 5.9790e-004 1.3577e-002 3.0271e-003 8.8472e-004 5.8602e-004 9.7523e-003 2.4805e-003 1.1389e-003 2.1160e-004 3.9192e-003 4.9831e-003 2.1151e-006 2.1681e-003 4.0274e-004 1.3642e-003 3.6560e-003 1.4592e-003 1.2094e-006 4.7885e-004 6.1054e-004 2.4099e-004
          76 3.4637e-010 1.3014e-009 6.1228e-009 3.5728e-009 1.8797e-008 4.7681e-008 1.0984e-008 2.6622e-007 8.9099e-008 5.2314e-007 2.1556e-007 8.0532e-006 5.4845e-007 4.1620e-004 1.4077e-004 4.3946e-003 6.9713e-003 6.9413e-003 3.2678e-002 2.3924e-005 1.6679e-002 7.2073e-007 7.6283e-005 1.5969e-002 2.9722e-003 5.9672e-003 9.5430e-006 2.9078e-003 5.2154e-003 1.0379e-002 8.0613e-005 3.7793e-006 1.0710e-002 6.8040e-003 3.2528e-004 6.7248e-006 7.3409e-003 5.6730e-003 2.0565e-004 1.1010e-003 1.4028e-003 6.1157e-003 9.3804e-004 1.2186e-003 1.4979e-003 1.2042e-004 2.7962e-003 2.7595e-003 5.6885e-004 1.2783e-005 2.1017e-004 1.6900e-004
          77 3.9310e-010 1.3008e-009 5.3856e-009 4.7699e-009 1.4640e-008 4.9179e-008 4.7436e-009 2.3830e-007 1.2440e-007 3.9811e-007 3.9234e-007 6.2346e-006 1.9006e-007 3.2549e-004 2.6275e-004 3.0616e-003 8.1367e-003 3.1965e-003 3.3394e-002 8.2817e-004 1.6722e-002 5.7638e-004 6.3622e-004 1.2015e-002 6.7991e-003 4.4710e-003 5.2324e-004 3.6008e-003 1.8339e-003 1.2737e-002 2.1029e-004 4.0079e-004 6.6492e-003 1.0432e-002 1.0061e-005 4.5190e-004 4.0236e-003 8.2823e-003 1.4780e-004 1.5788e-003 9.4190e-005 5.2529e-003 3.0308e-003 1.7454e-004 2.0532e-003 2.0473e-004 1.2209e-003 3.0434e-003 1.6895e-003 2.5137e-004 1.5884e-007 1.1055e-005
          78 4.2768e-010 1.2949e-009 4.6281e-009 5.9693e-009 1.0994e-008 4.9537e-008 1.2019e-009 2.0956e-007 1.5897e-007 2.8699e-007 5.6108e-007 4.5596e-006 1.8203e-006 2.4413e-004 3.7321e-004 1.9865e-003 8.7248e-003 9.5851e-004 3.1893e-002 3.6882e-003 1.4937e-002 2.2979e-003 1.1878e-003 7.7114e-003 1.0848e-002 2.3549e-003 2.0936e-003 3.1637e-003 1.7260e-004 1.2865e-002 1.6763e-003 7.7871e-004 3.0050e-003 1.2436e-002 8.7357e-004 8.5416e-004 1.3576e-003 9.0139e-003 1.6176e-003 1.1487e-003 2.1868e-004 3.1183e-003 4.9170e-003 1.7148e-004 1.5542e-003 1.1068e-003 1.3676e-004 2.1701e-003 2.4366e-003 1.0097e-003 1.9342e-004 2.0389e-005
          79 4.4957e-010 1.2853e-009 3.8769e-009 7.1069e-009 7.9025e-009 4.8857e-008 6.2330e-012 1.8111e-007 1.9075e-007 1.9336e-007 6.9931e-007 3.1309e-006 4.1149e-006 1.7531e-004 4.5552e-004 1.1779e-003 8.7573e-003 5.3636e-005 2.8620e-002 8.0328e-003 1.1804e-002 4.9875e-003 1.3251e-003 4.0256e-003 1.3996e-002 6.0179e-004 3.9737e-003 1.9540e-003 1.7987e-004 1.0860e-002 4.4067e-003 6.4772e-004 7.6249e-004 1.2115e-002 3.1937e-003 6.7908e-004 1.1798e-004 7.6588e-003 4.1913e-003 3.1366e-004 9.9595e-004 1.0604e-003 5.4329e-003 1.4686e-003 5.4103e-004 1.7937e-003 1.2784e-004 8.8182e-004 2.2660e-003 1.6756e-003 6.3636e-004 1.7806e-004
          80 4.5899e-010 1.2729e-009 3.1547e-009 8.1227e-009 5.3747e-009 4.7259e-008 7.4850e-010 1.5375e-007 2.1806e-007 1.1886e-007 7.9524e-007 1.9929e-006 6.2681e-006 1.2000e-004 5.0323e-004 6.1538e-004 8.3184e-003 1.9127e-004 2.4165e-002 1.3095e-002 8.0437e-003 8.1670e-003 9.9768e-004 1.5098e-003 1.5489e-002 6.4369e-006 5.3458e-003 6.8542e-004 1.1697e-003 7.5696e-003 7.6508e-003 1.9479e-004 1.4048e-005 9.7792e-003 6.3841e-003 1.7324e-004 1.0600e-004 5.0394e-003 6.6996e-003 2.6427e-005 1.4532e-003 5.8318e-005 4.3785e-003 3.3283e-003 7.4271e-007 1.6387e-003 8.5560e-004 7.7828e-005 1.3753e-003 1.7593e-003 9.8514e-004 3.2903e-004
          81 4.5739e-010 1.2591e-009 2.4850e-009 8.9785e-009 3.3997e-009 4.4948e-008 2.9909e-009 1.2828e-007 2.4002e-007 6.3750e-008 8.4632e-007 1.1494e-006 7.8705e-006 7.7803e-005 5.1764e-004 2.6229e-004 7.5381e-003 1.0347e-003 1.9181e-002 1.8101e-002 4.4444e-003 1.1228e-002 4.4328e-004 2.5923e-004 1.5125e-002 9.0734e-004 5.6829e-003 2.3526e-005 2.2690e-003 4.1424e-003 1.0378e-002 1.7848e-005 1.9343e-004 6.4628e-003 9.3460e-003 4.5281e-005 5.6225e-004 2.3882e-003 8.0037e-003 9.1808e-004 1.1654e-003 2.0365e-004 2.4934e-003 4.6475e-003 5.3021e-004 8.3569e-004 1.5188e-003 1.3085e-004 4.3085e-004 1.2482e-003 9.9550e-004 4.0331e-004
          82 4.4611e-010 1.2437e-009 1.8826e-009 9.6393e-009 1.9362e-009 4.2075e-008 6.2948e-009 1.0507e-007 2.5593e-007 2.6914e-008 8.5475e-007 5.7285e-007 8.7747e-006 4.7166e-005 5.0363e-004 7.3407e-005 6.5429e-003 2.2582e-003 1.4223e-002 2.2378e-002 1.6742e-003 1.3585e-002 3.7452e-005 1.0413e-005 1.3177e-002 3.1307e-003 4.9076e-003 2.9362e-004 2.8211e-003 1.5281e-003 1.1732e-002 6.8669e-004 5.6078e-004 3.3190e-003 1.1039e-002 9.1252e-004 7.8478e-004 6.2717e-004 7.6097e-003 2.8706e-003 4.4441e-004 8.7695e-004 8.1932e-004 4.7201e-003 1.9348e-003 1.1102e-004 1.5424e-003 7.4004e-004 5.4063e-006 5.3225e-004 6.8602e-004 3.3161e-004
          83 4.2673e-010 1.2259e-009 1.3587e-009 1.0082e-008 9.3061e-010 3.8793e-008 1.0240e-008 8.4346e-008 2.6547e-007 6.4729e-009 8.2621e-007 2.2122e-007 8.9987e-006 2.6153e-005 4.6799e-004 3.8507e-006 5.4504e-003 3.5823e-003 9.7317e-003 2.5439e-002 1.8967e-004 1.4814e-002 1.3783e-004 3.2396e-004 1.0243e-002 6.1100e-003 3.3667e-003 1.3971e-003 2.5956e-003 1.9461e-004 1.1363e-002 2.3984e-003 6.2953e-004 1.1408e-003 1.0952e-002 2.8906e-003 5.4361e-004 1.0144e-005 5.8319e-003 5.1236e-003 2.9572e-006 1.3224e-003 3.9601e-005 3.6092e-003 3.4400e-003 1.1763e-004 9.5113e-004 1.2888e-003 2.1148e-004 6.4010e-005 2.8344e-004 1.7733e-004
          84 4.0149e-010 1.2063e-009 9.2172e-010 1.0310e-008 3.2095e-010 3.5293e-008 1.4460e-008 6.6297e-008 2.6903e-007 6.1869e-012 7.6930e-007 4.6287e-008 8.6646e-006 1.2740e-005 4.1846e-004 1.3147e-005 4.3642e-003 4.7995e-003 6.0108e-003 2.7058e-002 1.8319e-004 1.4752e-002 9.6372e-004 7.6160e-004 7.0311e-003 9.1185e-003 1.6578e-003 2.9138e-003 1.7809e-003 7.5073e-005 9.5067e-003 4.8772e-003 3.5140e-004 1.4052e-004 9.2641e-003 5.5274e-003 1.2060e-004 1.8980e-004 3.5083e-003 6.7523e-003 4.2194e-004 1.1659e-003 1.7814e-004 1.9848e-003 4.2490e-003 9.8637e-004 2.5053e-004 1.3368e-003 7.2520e-004 4.7345e-005 3.1109e-005 4.7576e-005
          85 3.7183e-010 1.1834e-009 5.7337e-010 1.0321e-008 3.9354e-011 3.1684e-008 1.8633e-008 5.0848e-008 2.6686e-007 4.8040e-009 6.9181e-007 6.2926e-011 7.9177e-006 4.9793e-006 3.6134e-004 6.7805e-005 3.3526e-003 5.7684e-003 3.2003e-003 2.7182e-002 1.5942e-003 1.3457e-002 2.5392e-003 1.0138e-003 4.1385e-003 1.1478e-002 3.9158e-004 4.3015e-003 8.0653e-004 7.2476e-004 6.7909e-003 7.5004e-003 3.6665e-005 3.3789e-005 6.6409e-003 8.0317e-003 4.6170e-005 5.7351e-004 1.4994e-003 7.1406e-003 1.7880e-003 5.7399e-004 7.5439e-004 6.3283e-004 4.0007e-003 2.2956e-003 7.7608e-006 8.8189e-004 1.0923e-003 3.6074e-004 2.9745e-005 5.7600e-008
          86 3.3945e-010 1.1566e-009 3.1276e-010 1.0132e-008 1.9215e-011 2.8088e-008 2.2506e-008 3.7910e-008 2.5965e-007 1.8101e-008 6.0200e-007 3.9597e-008 6.9143e-006 1.1968e-006 3.0220e-004 1.4213e-004 2.4636e-003 6.4166e-003 1.3227e-003 2.5957e-002 4.1603e-003 1.1211e-002 4.6984e-003 9.5726e-004 1.9565e-003 1.2737e-002 8.9057e-006 5.1059e-003 1.2910e-004 1.5705e-003 3.9901e-003 9.5652e-003 1.2175e-004 3.1135e-004 3.9180e-003 9.6428e-003 7.4995e-004 7.0511e-004 3.1906e-004 6.2383e-003 3.6699e-003 6.1850e-005 1.1835e-003 2.6733e-005 2.9052e-003 3.3835e-003 4.7486e-004 2.8868e-004 1.0491e-003 7.0443e-004 2.0855e-004 4.2478e-005
          87 3.0578e-010 1.1252e-009 1.3545e-010 9.7634e-009 1.9717e-010 2.4597e-008 2.5891e-008 2.7316e-008 2.4817e-007 3.7231e-008 5.0706e-007 1.2888e-007 5.7914e-006 2.1368e-008 2.4514e-004 2.1793e-004 1.7217e-003 6.7254e-003 3.0247e-004 2.3648e-002 7.4883e-003 8.4229e-003 7.1375e-003 6.4614e-004 6.2309e-004 1.2740e-002 6.7064e-004 5.1003e-003 4.9478e-005 2.1394e-003 1.7477e-003 1.0544e-002 9.2060e-004 5.2437e-004 1.7611e-003 9.9278e-003 2.3165e-003 4.7810e-004 4.2323e-007 4.4908e-003 5.3745e-003 1.3223e-004 1.1370e-003 1.5478e-004 1.5332e-003 3.7443e-003 1.4671e-003 7.2287e-007 6.5430e-004 8.2272e-004 4.0422e-004 1.2184e-004
          88 2.7208e-010 1.0888e-009 3.4304e-011 9.2459e-009 5.1565e-010 2.1287e-008 2.8667e-008 1.8861e-008 2.3334e-007 5.9767e-008 4.1309e-007 2.3973e-007 4.6603e-006 3.9186e-007 1.9300e-004 2.8359e-004 1.1333e-003 6.7177e-003 6.3432e-011 2.0589e-002 1.1134e-002 5.5490e-003 9.4933e-003 2.5694e-004 5.9132e-005 1.1611e-002 2.2504e-003 4.3294e-003 6.2633e-004 2.1971e-003 4.1186e-004 1.0245e-002 2.4725e-003 4.6745e-004 4.8019e-004 8.9052e-003 4.4453e-003 1.2114e-004 2.1726e-004 2.5652e-003 6.2964e-003 9.8422e-004 6.8064e-004 6.4544e-004 4.6549e-004 3.2699e-003 2.5156e-003 2.5877e-004 1.9947e-004 6.5099e-004 4.7601e-004 1.7922e-004
          89 2.3925e-010 1.0468e-009 1.4639e-013 8.6090e-009 9.2448e-010 1.8204e-008 3.0768e-008 1.2309e-008 2.1602e-007 8.3600e-008 3.2469e-007 3.5156e-007 3.5998e-006 1.5341e-006 1.4737e-004 3.3280e-004 6.9068e-004 6.4412e-003 2.4311e-004 1.7122e-002 1.4668e-002 3.0104e-003 1.1419e-002 1.3361e-005 4.4939e-005 9.6704e-003 4.4063e-003 3.0590e-003 1.6897e-003 1.7688e-003 1.3795e-007 8.8274e-003 4.5278e-003 2.1047e-004 1.9300e-005 6.9664e-003 6.5904e-003 1.8711e-005 5.3402e-004 1.0379e-003 6.1676e-003 2.4269e-003 1.6925e-004 1.0467e-003 1.4337e-005 2.2373e-003 3.1479e-003 9.8495e-004 3.2724e-010 3.2031e-004 3.8467e-004 1.7448e-004
          90 2.0816e-010 9.9949e-010 2.2543e-011 7.8885e-009 1.3817e-009 1.5389e-008 3.2190e-008 7.4271e-009 1.9715e-007 1.0703e-007 2.4531e-007 4.5071e-007 2.6630e-006 2.9187e-006 1.0901e-004 3.6341e-004 3.7836e-004 5.9607e-003 8.5326e-004 1.3572e-002 1.7735e-002 1.1404e-003 1.2655e-002 1.1544e-004 3.1051e-004 7.3368e-003 6.6938e-003 1.6767e-003 2.9260e-003 1.0735e-003 2.7425e-004 6.7093e-003 6.6489e-003 7.5594e-006 8.3129e-005 4.6914e-003 8.1867e-003 4.8975e-004 6.3860e-004 1.9689e-004 5.1210e-003 3.9969e-003 1.2244e-005 1.0795e-003 1.4060e-004 1.1132e-003 3.1220e-003 1.8595e-003 2.1314e-004 5.2295e-005 1.9907e-004 1.1626e-004
          91 1.7929e-010 9.4689e-010 9.0459e-011 7.1160e-009 1.8541e-009 1.2858e-008 3.2962e-008 3.9736e-009 1.7753e-007 1.2874e-007 1.7694e-007 5.2924e-007 1.8763e-006 4.2147e-006 7.7891e-005 3.7595e-004 1.7522e-004 5.3419e-003 1.6654e-003 1.0202e-002 2.0077e-002 1.4398e-004 1.3057e-002 6.8787e-004 6.1306e-004 5.0092e-003 8.6836e-003 5.6905e-004 3.9929e-003 4.0704e-004 8.7206e-004 4.4053e-003 8.3653e-003 1.4847e-004 3.1405e-004 2.6220e-003 8.8496e-003 1.6319e-003 4.6127e-004 3.6931e-006 3.5692e-003 5.1841e-003 4.5187e-004 7.4760e-004 5.5568e-004 3.0600e-004 2.5027e-003 2.5094e-003 7.7240e-004 2.3419e-005 3.9843e-005 4.4723e-005
          92 1.5290e-010 8.8891e-010 1.9283e-010 6.3179e-009 2.3151e-009 1.0608e-008 3.3127e-008 1.7210e-009 1.5776e-007 1.4774e-007 1.2048e-007 5.8338e-007 1.2464e-006 5.2376e-006 5.3478e-005 3.7250e-004 5.8832e-005 4.6445e-003 2.5391e-003 7.2023e-003 2.1539e-002 9.4370e-005 1.2603e-002 1.7553e-003 7.8737e-004 2.9977e-003 1.0044e-002 2.7179e-005 4.6180e-003 3.1043e-005 1.4427e-003 2.3763e-003 9.3122e-003 8.2431e-004 4.4405e-004 1.1128e-003 8.4736e-003 3.2820e-003 1.5799e-004 1.9961e-004 2.0031e-003 5.6350e-003 1.4583e-003 2.8539e-004 9.1521e-004 3.1844e-006 1.5803e-003 2.6862e-003 1.4461e-003 2.7801e-004 6.7286e-006 2.1826e-006
          93 1.2924e-010 8.2653e-010 3.1916e-010 5.5233e-009 2.7468e-009 8.6399e-009 3.2776e-008 4.6259e-010 1.3849e-007 1.6351e-007 7.6054e-008 6.1305e-007 7.6808e-007 5.9134e-006 3.5033e-005 3.5635e-004 7.6460e-006 3.9242e-003 3.3667e-003 4.7014e-003 2.2087e-002 9.4404e-004 1.1401e-002 3.2444e-003 7.6667e-004 1.4894e-003 1.0605e-002 1.9106e-004 4.6681e-003 9.5399e-005 1.7455e-003 9.2775e-004 9.3318e-003 2.0522e-003 3.7400e-004 2.7453e-004 7.2370e-003 5.0893e-003 3.5502e-008 4.6840e-004 8.0873e-004 5.2706e-003 2.7623e-003 9.2336e-006 9.9330e-004 1.4213e-004 7.1076e-004 2.3597e-003 1.9652e-003 7.2113e-004 1.3081e-004 1.6922e-005
          94 1.0827e-010 7.6015e-010 4.5968e-010 4.7518e-009 3.1360e-009 6.9365e-009 3.1981e-008 9.2847e-012 1.2011e-007 1.7569e-007 4.3042e-008 6.1993e-007 4.2584e-007 6.2351e-006 2.1627e-005 3.3075e-004 2.2133e-006 3.2220e-003 4.0714e-003 2.7547e-003 2.1759e-002 2.5496e-003 9.6351e-003 5.0035e-003 5.7482e-004 5.3637e-004 1.0348e-002 1.0378e-003 4.1600e-003 6.0861e-004 1.6911e-003 1.6361e-004 8.4773e-003 3.6716e-003 1.7150e-004 4.6240e-006 5.4929e-003 6.6418e-003 2.3455e-004 5.8049e-004 1.5686e-004 4.2645e-003 3.9820e-003 1.5647e-004 7.6317e-004 4.9454e-004 1.5558e-004 1.6917e-003 2.1435e-003 1.1783e-003 3.6865e-004 8.7009e-005
          95 8.9916e-011 6.9048e-010 6.0555e-010 4.0198e-009 3.4738e-009 5.4787e-009 3.0822e-008 1.9462e-010 1.0290e-007 1.8418e-007 2.0385e-008 6.0703e-007 1.9970e-007 6.2382e-006 1.2323e-005 2.9887e-004 2.6106e-005 2.5685e-003 4.6060e-003 1.3649e-003 2.0664e-002 4.7025e-003 7.5432e-003 6.8335e-003 3.0202e-004 8.4220e-005 9.3877e-003 2.4080e-003 3.2405e-003 1.4534e-003 1.3321e-003 9.9930e-006 6.9771e-003 5.3990e-003 1.0378e-005 7.9743e-005 3.6485e-003 7.6000e-003 9.7800e-004 4.6808e-004 2.2077e-006 2.9472e-003 4.7731e-003 7.8675e-004 3.7493e-004 8.0120e-004 1.3338e-006 9.4020e-004 1.9418e-003 1.4800e-003 6.3006e-004 1.8618e-004
          96 7.4096e-011 6.1904e-010 7.4970e-010 3.3435e-009 3.7588e-009 4.2501e-009 2.9402e-008 8.7302e-010 8.7162e-008 1.8922e-007 6.7638e-009 5.7857e-007 6.7957e-008 5.9864e-006 6.2489e-006 2.6378e-004 6.6156e-005 1.9861e-003 4.9534e-003 4.9400e-004 1.8972e-002 7.1668e-003 5.3859e-003 8.5316e-003 7.1442e-005 7.7834e-006 7.9389e-003 4.0586e-003 2.1396e-003 2.4347e-003 8.1882e-004 2.7383e-004 5.1620e-003 6.9191e-003 8.4941e-005 2.5897e-004 2.0498e-003 7.7944e-003 2.1751e-003 2.2103e-004 1.5491e-004 1.6742e-003 4.9481e-003 1.7715e-003 6.2187e-005 8.8954e-004 1.6443e-004 3.4443e-004 1.4623e-003 1.5316e-003 8.2121e-004 2.7918e-004
          97 6.0547e-011 5.4638e-010 8.8526e-010 2.7287e-009 3.9863e-009 3.2245e-009 2.7772e-008 1.9174e-009 7.2921e-008 1.9090e-007 6.8366e-010 5.3796e-007 8.9045e-009 5.5411e-006 2.6050e-006 2.2760e-004 1.1229e-004 1.4840e-003 5.1090e-003 7.2662e-005 1.6843e-002 9.6961e-003 3.3940e-003 9.9051e-003 4.8981e-006 1.5252e-004 6.2375e-003 5.7141e-003 1.1028e-003 3.3334e-003 3.3447e-004 7.1741e-004 3.3592e-003 7.9550e-003 5.3238e-004 3.6583e-004 8.9898e-004 7.2337e-003 3.6201e-003 2.2001e-005 3.8489e-004 7.0638e-004 4.5046e-003 2.8545e-003 2.9931e-005 7.2769e-004 4.6194e-004 3.8343e-005 8.8252e-004 1.3345e-003 8.8030e-004 3.3316e-004
