   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82
          20 4.2184e-025 1.4791e-022 6.6307e-022 4.5379e-020 3.1890e-019 4.4866e-019 1.9266e-017 6.3579e-010 1.0671e-008 1.3801e-010 1.5478e-005 3.8007e-008 9.0096e-008 1.5999e-007 1.0689e-007 2.8251e-004 4.7201e-006 7.9147e-005 3.9848e-004 1.7649e-004 1.5078e-003 1.9728e-003 6.1269e-004 9.7998e-001 1.9819e-006 9.7666e-004 7.5225e-003 5.4517e-003 1.2675e-003 2.6111e-005 5.1771e-005 5.3627e-005 6.4869e-005 1.9711e-006 1.9783e-005 1.2171e-006 2.0246e-006 9.3103e-007 1.0037e-008 2.6014e-008 1.4746e-008 7.5605e-009 3.0095e-008 2.8434e-009 2.4160e-008 1.5664e-008 1.3179e-010 5.0789e-009 4.9664e-009 1.2943e-010 5.5359e-009 6.0756e-009 7.4109e-011 4.8990e-009 2.4412e-009 6.1435e-013 5.6871e-010 8.6795e-010 8.4370e-010 1.8757e-010 3.2682e-010 1.7331e-009 1.0997e-009 3.1364e-013 9.0528e-010 1.1892e-009 3.1006e-010 6.3714e-012 1.7465e-010 2.1540e-010 1.8022e-010 1.6345e-010 1.0892e-010 8.6226e-012 8.2869e-011 4.1316e-010 5.9561e-010 3.4340e-010 2.7229e-011 8.9707e-011 3.7938e-010 4.7079e-010 2.8672e-010
          21 6.4282e-025 6.7274e-022 2.7790e-021 1.6864e-019 1.6335e-018 2.1889e-018 5.5609e-017 6.2930e-009 3.8429e-008 6.2257e-008 1.1161e-004 2.2092e-009 9.3310e-008 1.9543e-007 4.3604e-007 3.3330e-005 7.3679e-007 1.4018e-005 1.4508e-004 6.8239e-004 6.6603e-004 2.2880e-003 2.9912e-003 8.7613e-005 5.6284e-006 9.6508e-001 8.1317e-003 1.2406e-002 6.6894e-003 4.3251e-005 1.1027e-003 4.5805e-006 2.1757e-004 1.1136e-005 5.7575e-005 2.4224e-005 2.0506e-007 7.4571e-006 1.2386e-006 6.5508e-008 2.2198e-007 6.5109e-008 8.4630e-011 1.3143e-008 8.8333e-009 2.4304e-008 2.7852e-008 2.8745e-010 2.0587e-009 6.0346e-009 5.5098e-009 9.4392e-010 1.2228e-008 2.3623e-009 2.9072e-009 4.7044e-009 5.2942e-010 8.9090e-012 6.9109e-011 7.1385e-010 2.0320e-009 7.3543e-010 4.4025e-010 2.7759e-009 1.5125e-009 3.0272e-012 9.1572e-010 8.3924e-010 1.2132e-010 3.6093e-012 5.3021e-012 1.2765e-012 5.4501e-012 1.7597e-010 5.0214e-010 4.0926e-010 2.9900e-011 1.9769e-010 7.5447e-010 7.8669e-010 2.8021e-010 1.6913e-013 1.6364e-010
          22 9.9743e-025 6.0791e-021 2.6106e-020 1.2521e-018 1.6577e-017 2.4862e-017 3.1795e-016 2.4686e-009 3.5811e-008 1.9592e-009 6.5130e-006 2.3176e-008 5.1728e-008 1.7250e-008 4.8134e-007 1.0171e-004 4.4005e-007 2.5368e-006 3.7402e-005 1.8504e-005 2.6740e-004 1.0843e-003 3.3612e-003 4.5676e-003 2.6846e-006 2.4368e-003 9.3386e-001 2.6677e-002 1.8938e-002 5.1234e-006 7.4323e-003 4.3583e-004 4.4496e-004 2.1127e-004 6.9823e-005 1.2621e-004 9.2450e-006 9.7230e-006 1.3653e-005 6.5561e-007 6.1557e-007 6.7917e-007 1.1441e-007 9.8484e-010 3.5573e-009 6.4613e-010 3.6629e-008 2.8857e-008 8.8130e-010 1.9906e-009 1.1305e-008 9.0212e-009 1.2217e-009 1.4122e-008 2.9204e-009 1.9103e-009 4.0186e-009 1.3814e-009 4.0630e-010 5.2746e-014 1.6061e-009 4.1711e-009 1.4260e-009 4.0940e-010 3.1350e-009 1.9894e-009 6.9006e-011 3.0965e-010 4.4491e-010 2.1759e-010 1.6640e-010 2.3779e-010 1.4829e-010 6.5547e-012 5.0972e-010 1.2170e-009 9.4046e-010 1.3872e-010 1.2786e-010 7.3217e-010 8.8144e-010 4.4600e-010 6.7387e-011
          23 1.5464e-028 1.4829e-019 7.3569e-019 2.5181e-017 4.5490e-016 8.2494e-016 5.1707e-015 1.6011e-012 1.0371e-008 2.3455e-008 8.2931e-005 1.8085e-009 4.0484e-008 2.8556e-008 2.2761e-009 7.3668e-005 7.8955e-007 1.0238e-006 9.7799e-006 3.8570e-005 8.5022e-005 4.6623e-004 1.7529e-003 4.9376e-003 3.3632e-007 6.9033e-003 8.4228e-003 8.7683e-001 6.6765e-002 1.4138e-004 2.5633e-002 5.9030e-003 2.4095e-004 1.3817e-003 5.5119e-006 3.4111e-004 1.2229e-004 1.7173e-006 3.3844e-005 1.7240e-005 9.8547e-011 2.4387e-006 1.4470e-006 1.8542e-007 4.9771e-008 1.5373e-008 5.9381e-012 3.7001e-008 2.7760e-008 7.8526e-011 2.0938e-010 4.1104e-009 1.7303e-008 1.2179e-009 1.1518e-008 7.4363e-009 6.4068e-010 3.2039e-009 3.9881e-010 1.6903e-010 8.8039e-010 2.3346e-011 2.7469e-009 4.9087e-009 4.8034e-010 1.5764e-009 3.0584e-009 5.5488e-010 1.4201e-010 3.4810e-010 1.4132e-011 3.1756e-011 1.5488e-011 4.4355e-010 6.3965e-010 7.2106e-011 3.4680e-010 1.3675e-009 1.1953e-009 1.9701e-010 1.2572e-010 7.3649e-010 7.6399e-010
          24 2.3337e-012 7.9327e-008 4.6274e-007 1.1672e-005 2.6616e-004 5.6545e-004 2.1992e-003 3.3511e-009 5.4402e-008 1.2657e-008 1.1968e-005 4.5196e-009 5.4583e-008 5.0481e-009 3.9787e-008 6.9439e-005 2.8072e-007 2.2724e-006 2.2109e-006 5.8677e-005 7.6422e-005 9.9251e-005 2.8858e-003 3.4985e-004 1.0577e-004 3.7846e-002 8.2649e-003 3.5765e-001 3.0633e-001 1.2402e-002 8.8914e-002 7.4123e-002 7.0519e-003 2.7446e-005 4.6349e-004 1.2539e-004 4.7088e-003 7.2857e-005 8.8521e-004 4.8677e-004 1.2828e-005 4.4551e-004 2.4971e-004 2.1930e-004 2.6224e-004 6.9057e-005 2.0812e-004 2.0921e-005 1.9459e-004 3.8791e-005 1.0352e-004 4.3456e-005 6.5700e-005 9.2411e-005 5.6007e-006 7.9725e-005 3.6763e-006 5.8760e-005 5.6327e-005 9.4808e-007 4.9995e-005 2.0087e-005 8.7093e-006 5.1332e-005 2.0296e-005 3.1065e-006 3.2896e-005 1.9306e-005 2.5875e-007 2.2543e-005 2.7667e-005 4.4117e-006 4.7557e-006 2.2021e-005 1.6691e-005 1.1656e-006 5.4562e-006 1.7993e-005 1.4427e-005 2.1725e-006 2.0004e-006 1.2069e-005 1.5182e-005
          25 2.3821e-022 5.8713e-018 3.6635e-017 8.2014e-016 2.0353e-014 4.5804e-014 1.5296e-013 4.7899e-009 4.0874e-008 3.9270e-009 5.1551e-012 7.2692e-009 2.6997e-008 1.3104e-008 3.3904e-008 1.6387e-005 9.4342e-008 1.6965e-006 2.5849e-006 9.0659e-005 2.5565e-005 1.7697e-004 8.1793e-004 2.7947e-003 1.3579e-006 7.0806e-003 1.0218e-002 1.8849e-002 7.6742e-001 2.3279e-002 1.3301e-001 2.9244e-002 5.0118e-004 4.7689e-003 5.0595e-004 5.5204e-004 5.7868e-004 3.6649e-005 5.1247e-005 6.3563e-005 1.2849e-005 1.9490e-006 6.0962e-006 2.1562e-006 1.0326e-007 2.2464e-007 7.8111e-008 1.1804e-009 4.1460e-008 2.9478e-008 1.6524e-010 1.0665e-012 5.2949e-009 3.2577e-008 6.6636e-009 1.0870e-008 1.3310e-008 1.7459e-011 1.5738e-009 2.8327e-010 7.8786e-010 3.6477e-009 1.0102e-009 2.5787e-009 9.1152e-009 3.0815e-009 3.4867e-010 2.8686e-009 1.2200e-009 1.7257e-011 3.7096e-012 1.4514e-010 2.8818e-010 6.9761e-012 1.0931e-009 2.2613e-009 1.0406e-009 9.8063e-012 1.2470e-009 2.0965e-009 1.0467e-009 5.3437e-011 1.7281e-010
          26 2.8773e-023 1.4668e-018 1.2268e-017 1.6686e-016 5.7732e-015 1.6149e-014 3.3723e-014 5.3676e-009 3.4693e-010 2.1767e-009 5.9311e-005 7.4244e-009 1.2529e-011 9.1899e-009 2.3351e-009 6.3884e-005 4.3634e-012 4.7982e-007 2.9956e-006 3.6043e-005 7.5577e-006 6.6378e-005 3.6086e-004 1.4112e-003 1.2490e-006 4.3740e-003 1.0106e-002 1.5011e-002 3.3300e-002 9.5053e-004 6.3748e-001 2.6776e-001 1.1393e-002 9.3116e-003 5.8069e-003 1.4140e-004 1.7688e-003 4.6495e-004 1.1781e-005 1.6282e-004 7.5260e-005 3.1374e-006 9.4328e-006 1.0694e-005 2.7188e-006 2.6587e-009 5.6611e-007 2.2084e-007 3.6312e-008 3.8394e-008 7.7699e-009 1.0150e-010 8.6400e-012 1.2902e-008 3.6062e-008 4.2520e-009 6.0795e-009 5.7177e-009 4.2606e-010 1.0748e-010 5.9848e-012 2.8111e-009 5.7565e-009 4.7958e-010 3.1402e-009 6.1892e-009 1.5626e-009 3.5150e-011 3.4563e-010 1.1248e-010 1.4087e-010 7.5413e-010 1.3006e-009 3.8867e-010 2.1746e-010 1.8281e-009 2.0331e-009 5.1838e-010 4.6708e-011 6.4445e-010 6.8015e-010 2.2680e-010 1.4311e-011
          27 2.0306e-022 3.1001e-018 3.6374e-017 2.8111e-016 1.3896e-014 4.8035e-014 7.5418e-014 6.7948e-010 1.8111e-008 2.4029e-009 8.8118e-006 2.1222e-010 2.6462e-009 1.8325e-009 1.3931e-008 2.9158e-006 2.9217e-010 3.9990e-008 1.2103e-006 3.2780e-005 6.3623e-006 2.2121e-005 1.4765e-004 6.7715e-004 1.2207e-006 2.3922e-003 6.7762e-003 1.4189e-002 2.1142e-002 2.3456e-004 4.5699e-002 4.0061e-001 4.4946e-001 2.5302e-002 2.6398e-002 1.0770e-003 2.6822e-003 2.4865e-003 9.9825e-005 2.1107e-004 2.7693e-004 5.5536e-005 7.3020e-007 2.4585e-005 1.5666e-005 2.4945e-006 1.3485e-007 1.3977e-006 5.2855e-007 7.3393e-008 2.0643e-008 1.3484e-012 6.0534e-010 2.4747e-010 1.1017e-008 4.1980e-008 9.9684e-009 1.2815e-009 2.6772e-009 1.2411e-009 2.7903e-009 1.3524e-009 1.4772e-009 7.4218e-009 2.1423e-009 8.4231e-010 3.5571e-009 1.3931e-009 1.2041e-010 9.9909e-011 2.6469e-010 3.7617e-012 9.2276e-010 2.6914e-009 1.6956e-009 3.2098e-011 7.8082e-010 1.4770e-009 6.3931e-010 1.7522e-011 7.1931e-011 5.7582e-011 2.5759e-014
          28 1.5583e-020 1.3454e-017 2.2829e-016 9.3812e-016 6.8621e-014 2.9143e-013 4.0354e-013 1.0393e-008 9.1279e-009 1.0244e-009 2.7860e-005 7.0054e-009 8.6463e-009 3.1308e-010 4.2297e-008 4.3526e-005 1.3609e-009 1.3743e-009 3.3295e-007 1.4058e-005 3.3521e-006 1.4345e-005 5.9429e-005 3.2589e-004 2.1020e-006 1.2767e-003 4.0210e-003 1.0285e-002 1.9571e-002 1.9070e-004 2.6438e-002 5.1189e-002 8.5082e-002 5.2433e-001 2.5074e-001 1.5353e-002 1.3997e-003 6.8010e-003 1.8090e-003 5.7770e-005 6.1713e-004 3.1726e-004 1.8968e-005 1.8211e-005 4.5672e-005 1.8518e-005 1.3932e-006 9.8447e-007 2.6028e-006 9.1563e-007 1.2635e-007 5.3454e-009 8.0887e-009 2.6830e-009 1.6012e-010 1.9922e-008 4.5922e-008 1.3004e-008 2.7393e-011 9.9847e-010 4.4052e-009 9.4688e-009 3.0006e-009 1.5193e-009 7.2678e-009 2.5308e-009 4.6856e-011 9.4252e-010 8.3100e-010 1.0850e-009 1.9884e-009 1.4951e-009 1.4655e-011 1.5548e-009 3.6218e-009 2.2262e-009 2.4407e-010 1.1206e-010 3.6924e-010 2.2792e-010 1.0936e-010 1.5211e-010 3.1973e-010
          29 8.0502e-019 1.3762e-016 3.4346e-015 6.9971e-015 7.9313e-013 4.1277e-012 5.6309e-012 2.3385e-009 3.2928e-010 2.4025e-011 2.8313e-005 2.5629e-009 2.9755e-009 5.7104e-009 6.5033e-009 1.4085e-006 2.5053e-008 2.9060e-013 1.2308e-007 2.2459e-005 1.4355e-006 7.6528e-006 3.2267e-005 1.4409e-004 2.5583e-006 6.7616e-004 2.3431e-003 6.6631e-003 1.5500e-002 3.2713e-004 2.4169e-002 2.9666e-002 2.0479e-002 6.9236e-003 3.5745e-001 5.1224e-001 5.2601e-006 1.2481e-002 8.2760e-003 4.4856e-004 7.5153e-004 1.0226e-003 2.4184e-004 1.7831e-007 6.1995e-005 6.5970e-005 1.7744e-005 2.6164e-007 2.9055e-006 4.2885e-006 1.5108e-006 1.9637e-007 7.3791e-010 4.7484e-008 1.9404e-008 7.1760e-009 2.6875e-008 3.5013e-008 1.2231e-008 1.8199e-009 7.7634e-011 6.0925e-009 1.2641e-008 3.9600e-009 3.2503e-010 2.7560e-009 1.2939e-009 1.6817e-010 4.6984e-012 1.6539e-010 1.5670e-009 3.3034e-009 1.9995e-009 4.2355e-011 9.1775e-010 1.9550e-009 1.2757e-009 4.0594e-010 1.0484e-010 4.3882e-011 4.6473e-012 6.3936e-011 4.3402e-010
          30 1.5089e-009 8.3666e-008 3.0204e-006 2.9575e-006 5.3412e-004 3.3724e-003 4.8173e-003 9.1237e-012 1.5496e-011 5.8822e-012 3.2626e-009 1.5866e-012 1.6608e-011 1.5943e-011 2.9748e-011 4.6608e-006 7.5933e-011 9.9593e-011 2.5238e-011 5.6736e-002 9.0476e-009 1.2522e-008 5.7830e-008 2.7637e-007 2.9824e-003 3.6406e-007 3.9763e-006 7.2050e-006 1.7380e-005 6.7461e-004 9.5765e-005 3.2744e-004 1.4444e-004 4.0102e-004 8.1821e-005 6.1564e-005 1.8081e-003 1.4364e-004 2.8667e-005 1.0138e-004 1.0434e-004 5.3975e-005 1.1122e-004 4.7098e-005 7.2371e-006 1.6367e-005 1.4043e-005 1.3372e-006 1.3722e-006 4.7063e-006 8.4339e-007 5.3275e-007 3.0416e-007 9.9064e-011 5.1922e-007 3.2508e-006 3.3252e-006 1.4395e-006 1.3368e-006 3.2888e-006 5.1732e-006 4.0993e-006 2.2377e-006 1.8287e-006 2.8234e-006 4.0816e-006 3.8653e-006 2.4598e-006 1.4251e-006 1.2530e-006 1.7110e-006 2.2550e-006 2.1861e-006 1.4915e-006 7.9225e-007 4.5456e-007 4.2987e-007 6.0016e-007 8.0216e-007 8.1552e-007 5.8770e-007 2.9338e-007 1.0533e-007
          31 1.9520e-015 1.0174e-013 3.7580e-012 3.5072e-012 6.5327e-010 4.1752e-009 5.9887e-009 3.9244e-009 5.7200e-009 2.3852e-009 2.2904e-006 7.9207e-010 7.1960e-009 4.8861e-009 1.1593e-008 3.0836e-005 2.4629e-008 4.1257e-008 8.6036e-009 2.0690e-005 5.0701e-007 4.0145e-006 1.9011e-005 8.1586e-005 3.4889e-006 3.3765e-004 1.3437e-003 4.2158e-003 1.1092e-002 5.1327e-004 2.0366e-002 2.7933e-002 1.3580e-002 2.4888e-003 4.2604e-002 1.2946e-001 6.7699e-001 3.3947e-002 2.6050e-002 5.3077e-003 7.9900e-005 2.0184e-003 1.1693e-003 1.0562e-004 3.9547e-005 1.2172e-004 8.3121e-005 1.3051e-005 1.9800e-007 6.0917e-006 7.1914e-006 2.1006e-006 1.6503e-007 1.1977e-008 1.5966e-007 9.8499e-008 1.0895e-008 1.8823e-008 4.6914e-008 1.7068e-008 9.8225e-010 2.9479e-010 5.7276e-010 1.3243e-008 1.7445e-008 1.5777e-009 2.4606e-009 2.7918e-009 1.4553e-010 6.3400e-013 1.9552e-010 7.6689e-011 9.2412e-010 4.2237e-009 3.0930e-009 5.5015e-011 1.5757e-009 2.8662e-009 1.2797e-009 1.3796e-010 8.0725e-012 9.3731e-011 3.0176e-010
          32 5.2118e-017 1.0536e-015 5.7374e-014 2.2521e-014 7.3692e-012 5.8230e-011 9.0919e-011 8.5483e-009 4.0061e-009 3.8505e-009 3.1776e-005 4.2703e-009 1.5227e-008 3.1790e-009 1.3666e-008 3.4816e-006 5.6125e-010 8.1841e-008 3.2742e-008 6.9834e-006 6.1093e-008 2.0072e-006 1.1831e-005 4.6279e-005 5.2485e-006 1.9173e-004 7.6181e-004 2.6777e-003 7.7771e-003 7.3632e-004 1.5682e-002 2.6454e-002 1.5307e-002 1.5589e-003 2.1373e-002 2.9161e-002 1.3713e-002 6.7373e-001 1.5492e-001 2.8425e-002 1.0987e-003 1.6893e-003 3.2276e-003 9.9459e-004 5.7052e-006 1.5290e-004 1.9429e-004 8.4571e-005 7.1119e-006 2.8174e-006 1.1916e-005 9.4309e-006 2.7265e-006 1.7527e-007 1.1868e-007 3.2350e-007 1.5055e-007 5.0264e-008 3.9405e-008 2.6952e-008 1.2688e-008 8.2366e-009 1.4896e-009 4.7374e-009 2.0363e-008 1.5216e-008 3.4729e-009 1.7833e-010 1.1821e-010 1.2345e-009 2.6265e-009 1.2911e-009 5.4442e-011 2.1870e-009 3.1719e-009 1.5100e-009 2.2125e-010 2.1087e-012 1.3184e-010 5.1706e-010 1.3241e-009 2.0326e-009 1.6822e-009
          33 1.2346e-016 1.1416e-015 9.0480e-014 1.3901e-014 8.4322e-012 8.3278e-011 1.4416e-010 3.2355e-010 2.1605e-010 8.7926e-012 6.6469e-006 1.3964e-009 8.0004e-015 8.6543e-009 1.2709e-012 1.9268e-005 8.6916e-009 6.2393e-009 1.1210e-007 2.1715e-005 7.5533e-008 5.4002e-007 5.9764e-006 2.8802e-005 7.9508e-006 1.1269e-004 4.5182e-004 1.6626e-003 5.4742e-003 9.3497e-004 1.1646e-002 2.3300e-002 1.8317e-002 4.7049e-004 1.7646e-002 1.7530e-002 5.4642e-003 4.9409e-003 5.2326e-001 3.4170e-001 1.6716e-002 4.0073e-004 4.8180e-003 3.7660e-003 5.7121e-004 4.7543e-005 3.4268e-004 2.4167e-004 7.6579e-005 1.2225e-006 9.2453e-006 1.8255e-005 1.3094e-005 2.9595e-006 9.5903e-008 1.7588e-007 6.7163e-007 4.3014e-007 7.4823e-008 3.9168e-008 5.3730e-008 1.1646e-008 5.6592e-014 4.7069e-010 1.1950e-011 1.4368e-008 3.5748e-008 1.3141e-008 2.5942e-011 6.1591e-010 5.3690e-013 1.3470e-011 1.5891e-009 2.4861e-009 2.0650e-011 3.1565e-009 5.6977e-009 1.7457e-009 6.5386e-011 1.1225e-009 7.2687e-010 1.2491e-010 9.5697e-011
          34 5.7859e-016 2.7751e-015 3.1409e-013 1.9105e-014 2.0829e-011 2.6107e-010 5.0675e-010 4.0362e-009 1.7329e-009 4.8430e-009 9.4234e-006 3.2125e-010 1.0581e-008 1.0469e-014 4.8807e-009 9.0074e-006 7.5396e-011 6.4048e-009 2.9764e-008 4.2962e-008 2.0439e-007 3.1115e-007 2.3911e-006 1.7629e-005 1.1844e-005 7.3486e-005 2.8229e-004 1.0694e-003 3.7969e-003 1.1874e-003 8.6241e-003 1.9630e-002 2.0175e-002 3.3216e-006 1.5303e-002 1.6696e-002 4.4595e-003 9.5102e-004 3.0193e-002 3.2065e-001 5.3617e-001 2.2317e-003 5.8675e-003 7.9118e-003 3.3298e-003 1.5839e-004 2.8222e-004 5.4864e-004 2.7014e-004 5.3046e-005 3.6474e-007 1.9748e-005 2.7823e-005 1.5781e-005 3.1595e-006 5.3236e-008 4.7643e-007 1.1856e-006 7.0080e-007 1.8341e-007 6.7560e-008 2.8593e-008 2.7991e-009 4.3248e-010 1.3662e-009 6.7871e-010 1.7410e-008 2.5692e-008 1.2149e-008 4.5283e-009 3.0701e-009 8.1346e-010 8.4339e-010 5.0613e-009 3.1959e-009 8.4917e-012 1.4530e-009 1.5310e-009 2.7422e-010 3.0131e-012 3.2954e-011 1.9739e-010 6.4566e-011
          35 5.1385e-015 1.4154e-014 2.2382e-012 7.0232e-014 1.0335e-010 1.6768e-009 3.6826e-009 4.6746e-009 5.0687e-009 3.0353e-009 2.2404e-005 2.6278e-009 4.6206e-009 3.9257e-009 4.5666e-009 7.3570e-006 1.7422e-009 3.3119e-009 4.8139e-011 6.6057e-006 1.1192e-007 4.1557e-007 1.2692e-006 8.3687e-006 2.0143e-005 4.7635e-005 1.8955e-004 7.0132e-004 2.7164e-003 1.4300e-003 6.2207e-003 1.6531e-002 2.0782e-002 5.8013e-004 1.1717e-002 1.8079e-002 5.7679e-003 1.9833e-004 1.1139e-002 4.0387e-002 1.4913e-001 6.8032e-001 4.4177e-003 1.6120e-002 9.4337e-003 2.2176e-003 1.0619e-006 6.8486e-004 7.3996e-004 2.6443e-004 2.7823e-005 7.2777e-006 3.5143e-005 3.7900e-005 1.8625e-005 3.0666e-006 1.1788e-010 9.3692e-007 1.7856e-006 1.1016e-006 3.5299e-007 1.0499e-007 1.9314e-008 1.1642e-010 1.1263e-010 1.2387e-009 1.5906e-009 2.1523e-008 2.8517e-008 1.5855e-008 1.0079e-008 9.2280e-009 3.4979e-009 2.8127e-010 5.6994e-009 5.4394e-009 8.6801e-010 8.3172e-011 3.2496e-010 1.2461e-010 1.3354e-010 5.1673e-010 8.5547e-010
          36 3.8739e-013 6.6629e-013 1.4416e-010 4.2844e-012 4.5206e-009 9.7339e-008 2.4396e-007 9.1050e-011 2.0157e-009 2.8846e-010 1.5579e-006 1.6110e-009 4.1476e-010 9.5537e-010 1.1330e-009 1.5230e-005 6.9316e-010 1.1593e-010 3.4589e-011 4.6872e-005 2.4088e-008 2.4769e-007 8.9282e-007 4.5751e-006 5.8859e-005 2.6849e-005 1.2681e-004 4.9068e-004 1.9732e-003 1.6814e-003 4.5580e-003 1.3569e-002 2.1017e-002 1.8563e-003 7.9913e-003 1.7966e-002 8.7699e-003 7.3434e-006 6.2229e-003 1.8876e-002 3.0316e-002 4.5119e-002 7.4054e-001 3.9247e-002 2.7109e-002 8.7666e-003 9.5884e-004 2.4171e-004 1.1806e-003 8.7525e-004 2.2019e-004 7.8467e-006 2.6065e-005 5.5006e-005 4.6959e-005 2.1375e-005 2.7544e-006 6.3054e-008 1.4749e-006 2.6319e-006 1.7162e-006 5.5061e-007 1.7358e-007 3.7518e-008 8.0740e-010 6.1528e-009 1.0405e-011 1.6979e-010 1.9650e-008 4.0378e-008 2.0989e-008 7.2195e-009 7.3325e-009 7.2649e-009 5.1598e-010 4.3311e-009 1.0655e-008 4.9393e-009 2.8191e-010 3.0059e-011 3.6182e-011 3.2558e-010 5.7495e-011
          37 5.0084e-009 7.7276e-009 1.8061e-006 5.8774e-008 5.1090e-005 1.1878e-003 3.0830e-003 2.0409e-013 6.7787e-013 3.3114e-014 1.3822e-009 3.5582e-013 2.8374e-014 2.2939e-013 4.9153e-013 1.2746e-007 2.1841e-014 6.1447e-013 3.4572e-012 8.2572e-001 4.4980e-008 1.4000e-010 7.9414e-012 5.8640e-009 6.1391e-002 2.7375e-006 7.4701e-007 2.9989e-006 7.4727e-005 6.2457e-003 9.9669e-005 7.7812e-005 2.2695e-004 3.3659e-004 1.9634e-004 1.2813e-004 9.9396e-005 8.5183e-005 8.4878e-005 9.4076e-005 1.1194e-004 1.4018e-004 4.4535e-004 3.7864e-005 6.7294e-005 9.4567e-005 8.3355e-005 8.4600e-005 6.1116e-005 4.8017e-005 3.4077e-005 2.2329e-005 1.6985e-005 1.1485e-005 7.2649e-006 5.1667e-006 3.1260e-006 1.4630e-006 6.8111e-007 2.3442e-007 4.9165e-009 7.7143e-008 2.4819e-007 4.9874e-007 8.9523e-007 1.2906e-006 1.5321e-006 1.7279e-006 2.0035e-006 2.2754e-006 2.3962e-006 2.3749e-006 2.3456e-006 2.3722e-006 2.3921e-006 2.3224e-006 2.1668e-006 1.9968e-006 1.8699e-006 1.7792e-006 1.6811e-006 1.5384e-006 1.3521e-006
          38 1.5372e-013 1.7617e-013 5.1443e-011 2.5710e-012 1.0622e-009 3.1343e-008 9.0446e-008 1.8911e-009 5.0439e-010 3.6908e-009 9.7869e-006 2.0251e-012 2.7215e-009 1.5803e-010 3.3503e-010 1.3322e-007 5.8938e-010 2.4176e-010 6.7293e-010 2.8156e-006 9.0744e-009 9.9022e-008 6.5205e-007 3.2786e-006 3.3977e-005 1.5974e-005 8.2393e-005 3.5330e-004 1.5194e-003 2.1517e-003 3.2631e-003 1.1173e-002 2.0314e-002 3.5322e-003 5.0388e-003 1.6290e-002 1.1630e-002 7.1873e-004 3.7276e-003 1.2571e-002 1.7172e-002 1.3615e-002 4.0866e-003 7.1601e-001 1.1228e-001 3.4160e-002 6.2289e-003 1.1326e-004 8.8412e-004 1.6791e-003 9.2615e-004 1.6089e-004 4.4915e-009 5.4136e-005 7.6402e-005 5.5540e-005 2.2223e-005 2.2960e-006 2.6604e-007 2.4690e-006 3.8241e-006 2.4291e-006 8.6218e-007 2.7626e-007 3.7351e-008 1.1113e-008 2.9298e-008 5.7204e-009 4.9709e-009 2.9615e-008 4.7108e-008 2.8375e-008 1.6771e-008 2.0388e-008 1.9691e-008 5.1548e-009 3.7587e-010 3.8431e-009 2.0014e-009 2.0119e-010 9.0820e-011 5.6521e-010 6.6368e-010
          39 1.0711e-013 8.5480e-014 3.3677e-011 3.5423e-012 4.3996e-010 1.8561e-008 6.2224e-008 2.2288e-009 5.4403e-009 1.4854e-009 1.6224e-005 1.4667e-009 9.1288e-010 1.8287e-010 4.1083e-009 1.3463e-005 6.5145e-010 4.4493e-009 9.9156e-011 4.2018e-007 4.4295e-010 6.5950e-008 5.1262e-007 2.1237e-006 7.5458e-005 1.0157e-005 5.3434e-005 2.4900e-004 1.2071e-003 2.6016e-003 2.3803e-003 9.1243e-003 1.9581e-002 5.3347e-003 2.7000e-003 1.4010e-002 1.3335e-002 2.5586e-003 1.4793e-003 9.9156e-003 1.3235e-002 9.8780e-003 2.4080e-003 2.4999e-003 6.2629e-001 2.1832e-001 3.4404e-002 3.1063e-003 1.2589e-004 1.7832e-003 2.0639e-003 8.8225e-004 9.8240e-005 1.1118e-005 9.2015e-005 1.0110e-004 6.4483e-005 2.2066e-005 1.8705e-006 6.5480e-007 4.0122e-006 5.1909e-006 3.2128e-006 1.3401e-006 4.1069e-007 3.0069e-008 1.9970e-008 4.1358e-008 2.5303e-008 2.6016e-008 3.4558e-008 3.1681e-008 2.8427e-008 3.5653e-008 3.9394e-008 2.3008e-008 4.7462e-009 4.1453e-011 2.0884e-010 4.0005e-010 1.4331e-009 3.8761e-009 4.5796e-009
