   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          72 2.6351e-010 1.1165e-006 4.6527e-004 1.9054e-009 5.5389e-006 2.7375e-002 2.2773e-005 3.7163e-002 9.0412e-003 2.2217e-003 2.2180e-002 1.5812e-004 2.1052e-004 3.0970e-003 9.1151e-004 1.5838e-002 1.3796e-003 1.3685e-003 3.6760e-004 4.1256e-003 2.4599e-003 1.2332e-002 4.5196e-004 1.3725e-005 2.6845e-003 1.4539e-003 6.6451e-004 1.1268e-002 1.1054e-002 1.6679e-003 8.9812e-003 2.1179e-002 3.8096e-003 5.4048e-004 3.9454e-005 2.0019e-003 9.4782e-005 6.7346e-003 4.9080e-003 1.6897e-005 4.9574e-004 1.5105e-004 2.8118e-003 3.0542e-003 6.8777e-004 8.5811e-006 1.5435e-004
          73 2.2207e-010 2.1972e-006 2.9104e-004 4.0726e-010 1.5418e-004 2.3305e-002 1.3905e-005 1.4505e-002 2.2825e-002 2.7264e-003 1.9761e-002 6.3280e-005 3.0390e-005 4.1153e-004 3.6620e-003 1.3781e-002 4.3721e-006 4.3072e-003 9.5668e-004 2.2023e-003 4.0911e-005 1.4234e-002 4.8138e-005 1.1186e-003 2.5925e-003 2.1499e-005 2.4168e-003 4.9225e-003 1.5359e-002 2.4881e-003 3.1526e-003 1.7387e-002 9.3551e-003 8.6717e-005 5.0802e-004 1.1384e-003 5.4910e-004 2.9061e-003 7.2825e-003 1.2570e-003 3.7639e-004 2.4629e-004 7.0164e-004 2.8877e-003 2.1199e-003 4.6060e-004 1.5205e-005
          74 1.7976e-010 2.7995e-006 1.6020e-004 1.1844e-012 4.8028e-004 1.6985e-002 6.7560e-006 2.8282e-003 3.3672e-002 2.6101e-003 1.3130e-002 1.0790e-003 5.8877e-004 3.7696e-005 5.4224e-003 9.0110e-003 1.0648e-003 6.5936e-003 7.3057e-004 4.9880e-004 6.6167e-004 1.1813e-002 1.4712e-003 2.3763e-003 1.2139e-003 6.1082e-004 2.7785e-003 9.1200e-004 1.5578e-002 4.6809e-003 9.7807e-004 1.0641e-002 1.3511e-002 3.0359e-004 1.3673e-003 1.1602e-004 1.5146e-003 3.8219e-004 6.4240e-003 3.7975e-003 5.3901e-007 7.7088e-004 1.7788e-006 1.3497e-003 2.4628e-003 1.3822e-003 3.2246e-004
          75 1.4989e-010 3.0257e-006 8.1839e-005 1.7806e-010 7.5756e-004 1.1409e-002 2.5200e-006 4.8078e-006 3.9522e-002 2.1533e-003 6.4236e-003 3.3518e-003 1.4973e-003 4.5216e-004 5.4705e-003 4.5591e-003 3.8490e-003 7.1754e-003 1.5586e-004 2.3914e-006 1.9420e-003 7.6916e-003 4.4175e-003 2.4717e-003 1.4007e-004 1.9423e-003 1.7625e-003 1.3718e-005 1.2639e-002 8.0387e-003 5.6369e-004 5.2506e-003 1.4640e-002 2.2998e-003 1.2634e-003 1.8503e-004 1.4109e-003 9.4347e-005 3.7687e-003 5.8497e-003 6.0174e-004 5.6350e-004 4.3958e-004 1.9544e-004 1.6268e-003 1.7408e-003 6.8625e-004
          76 1.3142e-010 3.0580e-006 3.8225e-005 5.9411e-010 9.4282e-004 7.1529e-003 5.1127e-007 2.2081e-003 4.0928e-002 1.5606e-003 1.6975e-003 6.5799e-003 2.2898e-003 6.8478e-004 4.3359e-003 1.5624e-003 7.1997e-003 6.1123e-003 6.8276e-005 4.3376e-004 2.5180e-003 3.8335e-003 7.8052e-003 1.5109e-003 1.5131e-004 2.7317e-003 5.2398e-004 7.7503e-004 8.2986e-003 1.1740e-002 9.7003e-004 2.1989e-003 1.3029e-002 5.7981e-003 4.3157e-004 1.0652e-003 5.7861e-004 8.2698e-004 1.2960e-003 6.2016e-003 2.4009e-003 5.8470e-005 8.2975e-004 5.1982e-005 5.5219e-004 1.3276e-003 7.7144e-004
          77 1.2032e-010 2.9848e-006 1.4872e-005 1.0884e-009 1.0422e-003 4.0452e-003 2.0219e-009 6.9681e-003 3.8505e-002 9.4979e-004 7.0010e-007 1.0203e-002 2.6136e-003 4.9271e-004 2.7228e-003 1.6845e-004 1.0096e-002 3.9728e-003 1.0159e-003 1.1177e-003 2.1242e-003 1.2070e-003 1.0471e-002 3.5234e-004 1.1262e-003 2.4638e-003 3.3371e-008 1.6775e-003 4.1244e-003 1.4553e-002 2.4544e-003 9.1321e-004 9.7895e-003 9.5762e-003 1.3866e-005 1.7882e-003 1.3034e-005 1.2748e-003 9.4527e-005 4.8092e-003 4.5422e-003 2.3988e-004 5.9449e-004 4.7965e-004 1.8363e-005 5.7915e-004 5.3958e-004
          78 1.1293e-010 2.8243e-006 3.6091e-006 1.5663e-009 1.0611e-003 1.8850e-003 5.0624e-007 1.2691e-002 3.2703e-002 4.1913e-004 2.0028e-003 1.3390e-002 2.2844e-003 1.1026e-004 1.2325e-003 1.1196e-004 1.1691e-002 1.6352e-003 3.0575e-003 1.4351e-003 1.1398e-003 7.9988e-005 1.1465e-002 6.2014e-005 2.3674e-003 1.3858e-003 4.8294e-004 1.8262e-003 1.2317e-003 1.5292e-002 5.5321e-003 6.0420e-004 6.2199e-003 1.2129e-002 1.1325e-003 1.6221e-003 3.4002e-004 9.3438e-004 1.5506e-004 2.5680e-003 5.7841e-003 1.6213e-003 8.5182e-005 7.2557e-004 1.5678e-004 6.5999e-005 2.0278e-004
          79 1.0603e-010 2.5619e-006 4.9826e-008 1.9341e-009 9.9871e-004 5.6802e-004 1.6402e-006 1.7957e-002 2.4257e-002 7.5821e-005 7.7915e-003 1.5087e-002 1.3892e-003 5.5920e-005 2.8167e-004 8.6442e-004 1.1411e-002 1.4708e-004 5.6511e-003 1.1017e-003 2.4170e-004 1.6002e-004 1.0335e-002 1.4135e-003 2.9966e-003 2.9060e-004 1.5634e-003 1.1405e-003 5.5896e-005 1.3373e-002 1.0055e-002 9.3986e-004 3.3493e-003 1.2345e-002 4.0727e-003 6.8359e-004 1.3428e-003 2.3088e-004 6.8877e-004 7.0791e-004 5.3262e-003 3.7281e-003 1.7451e-004 4.4132e-004 5.1606e-004 5.3358e-005 1.0455e-005
          80 9.6855e-011 2.1843e-006 1.4037e-006 2.0899e-009 8.5802e-004 2.8152e-005 2.9771e-006 2.1299e-002 1.4698e-002 1.4479e-005 1.6239e-002 1.4377e-002 3.8904e-004 8.5937e-004 3.4381e-008 1.7249e-003 9.2426e-003 3.5711e-004 7.7199e-003 3.7862e-004 2.7626e-005 7.3716e-004 7.4438e-003 4.3254e-003 2.4928e-003 5.4476e-005 2.3809e-003 2.6343e-004 2.0817e-004 9.3347e-003 1.4662e-002 2.2116e-003 1.6273e-003 1.0138e-002 7.7984e-003 3.7809e-006 2.1128e-003 4.0639e-005 8.2784e-004 5.9788e-006 3.4278e-003 5.2811e-003 1.4114e-003 2.7747e-005 5.4781e-004 3.2572e-004 4.8078e-005
          81 8.4105e-011 1.7177e-006 5.2166e-006 1.9722e-009 6.6218e-004 1.2218e-004 4.0447e-006 2.1659e-002 6.3621e-003 2.5160e-004 2.4756e-002 1.1200e-002 9.9502e-006 2.6399e-003 1.6721e-004 2.0780e-003 5.9742e-003 2.3292e-003 8.1875e-003 1.7062e-006 5.9624e-004 1.0538e-003 4.0012e-003 7.6137e-003 1.1888e-003 9.6441e-004 2.2558e-003 3.2509e-005 7.2468e-004 4.8236e-003 1.7242e-002 4.8520e-003 9.1544e-004 6.6471e-003 1.0388e-002 7.4852e-004 1.8749e-003 7.9281e-004 3.9477e-004 2.5579e-004 1.3154e-003 5.1849e-003 3.3028e-003 2.6333e-004 2.0215e-004 4.4124e-004 1.7899e-004
          82 6.8792e-011 1.2367e-006 9.2443e-006 1.6219e-009 4.5554e-004 5.7786e-004 4.5160e-006 1.9144e-002 1.2989e-003 6.8215e-004 3.0456e-002 6.7469e-003 7.9633e-004 4.8698e-003 3.7227e-004 1.7465e-003 2.8771e-003 5.1228e-003 6.8096e-003 6.3690e-004 1.4409e-003 8.1322e-004 1.3778e-003 9.6856e-003 1.3146e-004 2.3950e-003 1.3106e-003 7.0975e-004 8.1252e-004 1.5721e-003 1.6506e-002 8.6175e-003 8.8423e-004 3.4776e-003 1.0514e-002 3.0427e-003 8.4790e-004 1.9412e-003 7.8084e-006 6.0154e-004 1.4833e-004 3.5771e-003 4.6114e-003 1.4112e-003 4.2306e-006 2.4248e-004 2.0445e-004
          83 5.3415e-011 8.2112e-007 1.2106e-005 1.1662e-009 2.8025e-004 1.0992e-003 4.3809e-006 1.4990e-002 2.5129e-005 1.1407e-003 3.1997e-002 2.7553e-003 2.7291e-003 6.7260e-003 3.5153e-004 1.0350e-003 8.6759e-004 7.4700e-003 4.3794e-003 2.3220e-003 1.9144e-003 3.0626e-004 1.6461e-004 9.7578e-003 2.0895e-004 3.3712e-003 3.2809e-004 1.7766e-003 4.2749e-004 1.7046e-004 1.3070e-002 1.2453e-002 1.4581e-003 1.5168e-003 8.5017e-003 5.7936e-003 5.2047e-005 2.5433e-003 2.9320e-004 5.0169e-004 5.9899e-005 1.6301e-003 4.5473e-003 2.8726e-003 4.3035e-004 1.4729e-005 9.7914e-005
          84 3.9906e-011 5.0734e-007 1.3513e-005 7.2780e-010 1.5399e-004 1.5042e-003 3.8477e-006 1.0570e-002 1.6428e-003 1.5051e-003 2.9890e-002 4.2058e-004 5.3617e-003 7.6430e-003 1.4799e-004 3.7578e-004 6.4147e-005 8.6238e-003 2.0029e-003 4.5371e-003 1.7466e-003 6.3836e-006 3.9283e-005 8.1761e-003 1.5400e-003 3.3729e-003 7.9209e-006 2.5117e-003 4.4832e-005 4.3188e-005 8.6323e-003 1.5208e-002 2.8230e-003 6.5195e-004 5.6730e-003 7.7297e-003 3.1067e-004 2.1913e-003 1.2246e-003 1.3913e-004 3.9673e-004 3.6020e-004 3.3472e-003 3.8130e-003 1.4117e-003 1.1840e-004 3.3517e-006
          85 2.8751e-011 2.8942e-007 1.3699e-005 3.7376e-010 7.3186e-005 1.7288e-003 3.1238e-006 6.6817e-003 4.8401e-003 1.7170e-003 2.5268e-002 1.3038e-004 8.1242e-003 7.4266e-003 8.0230e-007 3.2189e-005 8.0523e-005 8.4510e-003 4.4203e-004 6.5935e-003 1.0951e-003 1.8447e-004 3.4954e-004 5.7656e-003 3.6230e-003 2.5012e-003 5.4051e-004 2.5180e-003 1.0027e-004 3.1677e-004 4.6446e-003 1.6129e-002 5.0989e-003 4.1659e-004 3.1552e-003 8.1814e-003 1.7074e-003 1.1996e-003 2.2506e-003 1.5307e-005 5.4203e-004 1.3631e-008 1.7858e-003 3.7938e-003 2.4630e-003 6.4674e-004 6.2486e-005
          86 1.9792e-011 1.4809e-007 1.2984e-005 1.3377e-010 2.7442e-005 1.7714e-003 2.3569e-006 3.6719e-003 8.4297e-003 1.7588e-003 1.9301e-002 1.7228e-003 1.0449e-002 6.1886e-003 1.8288e-004 5.1033e-005 4.2660e-004 7.2088e-003 7.3580e-006 7.8856e-003 3.6619e-004 8.0717e-004 5.8051e-004 3.3460e-003 5.6941e-003 1.2642e-003 1.6394e-003 1.8506e-003 6.9243e-004 4.2623e-004 1.8856e-003 1.5024e-002 8.0403e-003 5.5314e-004 1.4731e-003 7.1969e-003 3.6767e-003 2.6830e-004 2.7539e-003 4.4315e-004 3.4134e-004 1.9285e-004 5.8088e-004 2.9265e-003 3.0536e-003 1.3823e-003 3.0277e-004
          87 1.2882e-011 6.4308e-008 1.1775e-005 1.5751e-011 6.1387e-006 1.6775e-003 1.6609e-006 1.6421e-003 1.1598e-002 1.6590e-003 1.3218e-002 4.6993e-003 1.1978e-002 4.3442e-003 8.7309e-004 3.1282e-004 7.2569e-004 5.4195e-003 6.0459e-004 8.1446e-003 3.1984e-006 1.6151e-003 5.3135e-004 1.5051e-003 7.1211e-003 2.8835e-004 2.7845e-003 9.1789e-004 1.5803e-003 2.6607e-004 4.6910e-004 1.2424e-002 1.1095e-002 1.1297e-003 6.1758e-004 5.4003e-003 5.4325e-003 2.3535e-005 2.4789e-003 1.3205e-003 5.6178e-005 4.3099e-004 4.6101e-005 1.7226e-003 2.9546e-003 1.9804e-003 6.2984e-004
          88 7.7060e-012 2.0172e-008 1.0369e-005 1.1271e-011 4.6019e-008 1.4993e-003 1.0867e-006 4.8481e-004 1.3948e-002 1.4600e-003 7.8537e-003 8.4847e-003 1.2575e-002 2.3898e-003 2.1141e-003 6.3248e-004 8.0017e-004 3.5667e-003 1.8954e-003 7.4200e-003 3.0000e-004 2.2951e-003 2.7841e-004 4.3164e-004 7.6033e-003 1.3354e-005 3.5167e-003 1.9300e-004 2.3852e-003 4.3236e-005 2.1706e-005 9.1330e-003 1.3641e-002 2.3862e-003 2.9745e-004 3.4898e-003 6.4046e-003 6.9254e-004 1.6157e-003 2.2551e-003 5.1517e-005 4.2365e-004 5.1544e-005 6.9412e-004 2.2914e-003 2.1943e-003 9.0149e-004
          89 3.9291e-012 2.1995e-009 8.8422e-006 1.0683e-010 2.6144e-006 1.2640e-003 6.3946e-007 2.7184e-005 1.5166e-002 1.1886e-003 3.6661e-003 1.2407e-002 1.2099e-002 7.9784e-004 3.7819e-003 8.3406e-004 6.3515e-004 1.9650e-003 3.4346e-003 5.8930e-003 1.3401e-003 2.5733e-003 3.8744e-005 2.7125e-005 7.0600e-003 5.9822e-004 3.5451e-003 1.8936e-005 2.7515e-003 4.3874e-005 4.2849e-005 5.8339e-003 1.4991e-002 4.4681e-003 2.6322e-004 1.9226e-003 6.3193e-003 2.0727e-003 6.2390e-004 2.7860e-003 5.2553e-004 1.9640e-004 2.5885e-004 1.1988e-004 1.3738e-003 1.9478e-003 9.9739e-004
          90 1.4441e-012 1.0916e-009 7.3074e-006 2.8290e-010 9.3339e-006 1.0058e-003 3.2219e-007 9.1767e-005 1.5189e-002 8.8623e-004 1.0192e-003 1.5812e-002 1.0649e-002 2.6303e-005 5.6035e-003 8.1469e-004 3.4211e-004 8.2944e-004 4.7757e-003 3.9725e-003 2.9635e-003 2.3391e-003 4.5799e-005 4.3954e-005 5.7313e-003 1.8925e-003 2.8814e-003 4.9958e-004 2.5247e-003 4.4475e-004 1.3143e-004 3.1409e-003 1.4801e-002 7.2381e-003 4.6921e-004 9.1203e-004 5.3299e-003 3.6467e-003 3.8916e-005 2.6512e-003 1.3774e-003 6.8227e-006 3.6153e-004 5.5453e-006 5.7128e-004 1.3802e-003 8.8804e-004
          91 1.8484e-013 9.8270e-009 5.8510e-006 5.1542e-010 1.7186e-005 7.5333e-004 1.2370e-007 4.9280e-004 1.4153e-002 5.9286e-004 1.4357e-005 1.8206e-002 8.4983e-003 3.7271e-004 7.2447e-003 5.8341e-004 8.3944e-005 2.0537e-004 5.5988e-003 2.1236e-003 4.8324e-003 1.6855e-003 4.2828e-004 1.9546e-004 4.0313e-003 3.5162e-003 1.8070e-003 1.4659e-003 1.8130e-003 1.2102e-003 1.0729e-004 1.3404e-003 1.3172e-002 1.0271e-002 1.0671e-003 4.0248e-004 3.8653e-003 4.8524e-003 1.8784e-004 1.9251e-003 2.2706e-003 1.3374e-004 2.5626e-004 1.3955e-004 1.0933e-004 7.4167e-004 6.3604e-004
          92 1.1028e-013 2.3009e-008 4.4898e-006 7.6999e-010 2.4068e-005 5.2242e-004 2.4233e-008 1.0485e-003 1.2200e-002 3.3817e-004 5.1825e-004 1.9102e-002 5.9624e-003 1.9037e-003 8.3014e-003 2.5397e-004 2.8875e-006 3.6978e-006 5.7015e-003 7.3447e-004 6.4691e-003 8.5819e-004 1.1459e-003 2.7096e-004 2.3649e-003 4.9578e-003 7.3573e-004 2.5414e-003 9.1343e-004 2.0927e-003 1.6418e-005 3.9196e-004 1.0452e-002 1.2839e-002 2.2599e-003 2.1613e-004 2.3754e-003 5.2616e-003 1.0510e-003 9.5146e-004 2.7917e-003 6.8306e-004 6.2156e-005 2.6489e-004 1.7747e-006 2.5380e-004 3.4571e-004
          93 1.1511e-012 3.6622e-008 3.3029e-006 1.0145e-009 2.8909e-005 3.3220e-004 2.1762e-010 1.6028e-003 9.7458e-003 1.5026e-004 2.1699e-003 1.8485e-002 3.5281e-003 4.4118e-003 8.5559e-003 2.1387e-005 1.6442e-004 5.6773e-005 5.1469e-003 5.9650e-005 7.4911e-003 2.0426e-004 2.0048e-003 2.0398e-004 1.0858e-003 5.8158e-003 8.6621e-005 3.3238e-003 2.1792e-004 2.7685e-003 3.6010e-005 5.1251e-005 7.3728e-003 1.4351e-002 4.1302e-003 2.1786e-004 1.2281e-003 4.8289e-003 2.2845e-003 2.0448e-004 2.7142e-003 1.5079e-003 1.3832e-005 2.3958e-004 9.6526e-005 2.5684e-005 1.2255e-004
          94 3.1740e-012 4.7885e-008 2.3102e-006 1.2171e-009 3.1258e-005 1.8839e-004 2.4570e-008 2.0381e-003 7.1448e-003 3.8815e-005 4.4574e-003 1.6510e-002 1.5760e-003 7.4592e-003 7.9333e-003 7.8735e-005 5.3138e-004 1.8397e-004 4.1258e-003 1.1339e-004 7.6627e-003 6.8265e-006 2.7359e-003 6.5769e-005 3.2416e-004 5.8840e-003 8.3999e-005 3.5355e-003 4.3506e-006 2.9805e-003 3.2611e-004 2.7152e-007 4.5494e-003 1.4433e-002 6.5038e-003 3.9971e-004 5.3065e-004 3.7881e-003 3.4041e-003 1.3361e-005 2.0825e-003 2.2874e-003 2.8317e-004 9.9205e-005 1.9840e-004 1.4932e-005 1.4228e-005
          95 5.9538e-012 5.5122e-008 1.5243e-006 1.3516e-009 3.1187e-005 9.0951e-005 7.1793e-008 2.2831e-003 4.7386e-003 3.7164e-007 6.8085e-003 1.3575e-002 3.7497e-004 1.0456e-002 6.5740e-003 5.4574e-004 9.8119e-004 2.5638e-004 2.9186e-003 7.1052e-004 6.9827e-003 3.9258e-004 3.1012e-003 9.0481e-007 2.7344e-005 5.2131e-003 6.9842e-004 3.1295e-003 3.3896e-004 2.6582e-003 9.1211e-004 9.5464e-006 2.4028e-003 1.3111e-002 8.9367e-003 8.6340e-004 2.0475e-004 2.5363e-003 4.0048e-003 4.3039e-004 1.1913e-003 2.6969e-003 8.5897e-004 9.6458e-007 1.9295e-004 9.5119e-005 5.0484e-006
          96 9.1771e-012 5.7781e-008 9.3869e-007 1.4034e-009 2.9144e-005 3.3753e-005 1.2103e-007 2.3197e-003 2.7745e-003 1.8834e-005 8.7207e-003 1.0219e-002 1.0534e-007 1.2824e-002 4.7957e-003 1.4099e-003 1.3593e-003 2.2944e-004 1.7937e-003 1.5422e-003 5.6753e-003 1.2767e-003 2.9967e-003 1.3240e-004 1.8894e-005 4.0650e-003 1.6722e-003 2.2934e-003 1.0554e-003 1.9461e-003 1.6542e-003 1.2720e-006 1.0507e-003 1.0787e-002 1.0872e-002 1.7063e-003 9.5169e-005 1.4353e-003 3.9359e-003 1.2257e-003 4.1908e-004 2.5855e-003 1.5453e-003 9.4485e-005 9.5983e-005 1.4676e-004 3.9236e-005
          97 1.2261e-011 5.5485e-008 5.2781e-007 1.3539e-009 2.5459e-005 7.0969e-006 1.5593e-007 2.1467e-003 1.3637e-003 6.9219e-005 9.7195e-003 6.9118e-003 3.1908e-004 1.3947e-002 2.9677e-003 2.4731e-003 1.5230e-003 1.3401e-004 9.2357e-004 2.2569e-003 4.0548e-003 2.3572e-003 2.4592e-003 4.7618e-004 1.0233e-004 2.7587e-003 2.6017e-003 1.3329e-003 1.8176e-003 1.1134e-003 2.2803e-003 1.6765e-005 3.6102e-004 7.9759e-003 1.1693e-002 2.8442e-003 8.7740e-005 6.7286e-004 3.2833e-003 1.9994e-003 3.1981e-005 2.0184e-003 2.0451e-003 4.0198e-004 9.2174e-006 1.2277e-004 6.3174e-005
