   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51
          65 1.4786e-011 1.0077e-009 2.2158e-010 2.8592e-009 2.5723e-008 4.8789e-008 6.4095e-006 3.2172e-006 4.1596e-004 1.3947e-004 1.1319e-002 3.4490e-004 8.4622e-002 1.9845e-002 1.4424e-003 8.5551e-004 2.2923e-002 8.5023e-003 5.1759e-003 6.2640e-003 1.0234e-002 2.9505e-004 1.7929e-002 5.1292e-003 4.2556e-004 1.1312e-002 3.5772e-003 2.0259e-003 2.8635e-003 5.5422e-003 1.8397e-003 3.2770e-004 5.6188e-003 2.7787e-004 3.8512e-003 2.0901e-006 4.6100e-003 4.8392e-005 3.7145e-003 2.6712e-004 3.1329e-003 1.4599e-003 1.1798e-003 3.0118e-003 1.9834e-005 2.2019e-003 2.1695e-003 6.8861e-005 7.0507e-004 1.3963e-003 8.8690e-004 2.0827e-004
          66 2.3347e-011 4.5496e-010 1.7802e-010 1.3253e-009 9.3703e-009 4.3556e-008 2.6798e-006 3.6137e-006 1.7501e-004 1.7389e-004 4.8503e-003 1.5161e-003 4.3497e-002 2.3508e-003 7.8879e-003 1.6035e-003 2.7628e-002 8.4257e-003 2.8041e-003 5.2353e-004 1.4111e-002 1.4179e-003 7.1626e-003 9.3906e-003 1.7155e-003 3.9228e-003 7.6696e-003 2.1057e-003 6.4207e-005 7.8371e-003 2.2389e-004 2.7127e-003 2.8305e-003 2.7547e-003 2.5063e-003 1.4257e-003 3.0860e-003 1.9439e-003 1.9958e-003 2.5021e-003 8.7201e-004 3.6668e-003 3.2820e-006 3.0812e-003 1.5362e-003 3.9183e-004 2.8001e-003 1.4444e-003 6.0852e-006 4.8946e-004 6.8387e-004 4.4056e-004
          67 3.5662e-011 2.6623e-010 1.7373e-010 7.7995e-010 4.6262e-009 4.5954e-008 1.5422e-006 4.3461e-006 1.0100e-004 2.1925e-004 2.7975e-003 2.8461e-003 2.9134e-002 1.1106e-004 1.5653e-002 5.1757e-003 2.8523e-002 5.4147e-003 6.9426e-004 2.1194e-004 1.6225e-002 8.4229e-004 2.2012e-003 1.3337e-002 1.1303e-003 7.0624e-004 1.0486e-002 6.6413e-004 5.9158e-004 7.0714e-003 3.1716e-004 3.9495e-003 5.1739e-004 4.9655e-003 5.3329e-004 3.4526e-003 8.2346e-004 3.9907e-003 2.3551e-004 3.8853e-003 1.0509e-005 3.5409e-003 1.0989e-003 1.2976e-003 3.0713e-003 1.2916e-004 1.5016e-003 2.4927e-003 7.4393e-004 2.2759e-010 1.6324e-004 8.3296e-005
          68 5.7087e-011 1.7724e-010 1.9218e-010 5.1584e-010 2.8206e-009 5.5469e-008 1.1071e-006 5.7368e-006 7.2364e-005 2.9654e-004 1.9604e-003 4.6936e-003 2.2957e-002 3.9701e-003 2.5323e-002 7.5251e-003 2.7406e-002 1.9113e-003 1.5392e-005 1.7526e-003 1.6604e-002 1.6431e-005 2.7857e-004 1.6271e-002 7.8201e-005 7.3142e-006 1.1349e-002 3.5030e-005 2.0030e-003 4.4981e-003 2.4433e-003 3.1630e-003 9.0831e-005 5.3267e-003 9.9205e-005 4.0046e-003 1.4209e-005 4.3069e-003 3.1040e-004 3.2075e-003 1.1340e-003 1.7271e-003 2.8951e-003 3.9757e-005 2.9227e-003 1.4292e-003 1.6753e-004 2.0710e-003 1.7978e-003 4.5673e-004 1.8903e-005 9.4031e-006
          69 9.3487e-011 1.1400e-010 2.2226e-010 3.3006e-010 1.9230e-009 7.2110e-008 8.9341e-007 7.9838e-006 5.7895e-005 4.1778e-004 1.4946e-003 7.4260e-003 1.9111e-002 1.4362e-002 3.6763e-002 7.5780e-003 2.3438e-002 9.1046e-007 1.3191e-003 3.5718e-003 1.4372e-002 1.1585e-003 3.4955e-005 1.6790e-002 8.8612e-004 5.3092e-004 9.5686e-003 2.0145e-003 2.5364e-003 1.5217e-003 5.5445e-003 1.0788e-003 1.4478e-003 3.4672e-003 1.8294e-003 2.4865e-003 1.2361e-003 2.5364e-003 2.1888e-003 1.1396e-003 2.9476e-003 1.1622e-004 3.3865e-003 6.7669e-004 1.2329e-003 2.7160e-003 3.0378e-004 6.6192e-004 1.8728e-003 1.2689e-003 4.0909e-004 1.2326e-004
          70 1.4534e-010 5.3993e-011 2.4209e-010 1.6114e-010 1.3101e-009 9.2373e-008 7.1967e-007 1.0806e-005 4.5761e-005 5.6805e-004 1.0864e-003 1.0851e-002 1.4745e-002 3.2696e-002 4.5994e-002 4.6730e-003 1.5669e-002 2.8981e-003 4.3017e-003 4.0530e-003 9.0707e-003 6.4415e-003 2.6929e-004 1.3364e-002 5.9077e-003 8.1065e-004 5.3834e-003 6.9407e-003 1.2974e-003 1.3517e-005 7.1164e-003 2.7603e-005 2.9196e-003 7.8733e-004 4.3144e-003 3.3656e-004 3.0928e-003 3.3215e-004 3.8433e-003 6.0967e-006 3.1555e-003 6.2288e-004 1.7283e-003 2.5075e-003 3.9600e-006 2.1934e-003 1.7659e-003 2.3088e-005 7.3131e-004 1.3050e-003 8.1164e-004 2.4667e-004
          71 1.9204e-010 8.1324e-012 2.1650e-010 3.2330e-011 7.7554e-010 1.0357e-007 4.9908e-007 1.2685e-005 3.0609e-005 6.6614e-004 6.3032e-004 1.3310e-002 8.7971e-003 5.3520e-002 4.4506e-002 7.6835e-004 6.2226e-003 1.1958e-002 6.5193e-003 2.3109e-003 2.9028e-003 1.4545e-002 8.4202e-005 6.7947e-003 1.3879e-002 1.7807e-004 1.2702e-003 1.1334e-002 1.7090e-006 7.9939e-004 4.9947e-003 2.2419e-003 2.2863e-003 1.3850e-004 4.4561e-003 5.2743e-004 2.8968e-003 4.5535e-004 2.8430e-003 1.5543e-003 1.1642e-003 2.5789e-003 4.6035e-005 2.8143e-003 1.0900e-003 4.1109e-004 2.3045e-003 1.1375e-003 3.9135e-006 3.9520e-004 5.5620e-004 3.0108e-004
          72 2.0154e-010 4.6067e-012 1.4235e-010 2.8903e-012 3.5937e-010 9.4384e-008 2.6483e-007 1.2023e-005 1.5155e-005 6.2777e-004 2.3834e-004 1.2884e-002 3.2427e-003 6.3823e-002 3.0172e-002 6.5537e-004 6.1365e-004 2.1336e-002 5.3437e-003 2.6178e-004 5.0058e-005 1.8950e-002 2.1353e-004 1.5385e-003 1.8150e-002 3.4398e-004 4.1267e-006 1.0484e-002 1.7176e-003 1.8250e-003 1.3358e-003 5.6513e-003 3.8860e-004 1.8818e-003 1.8666e-003 3.1082e-003 8.0535e-004 2.5039e-003 5.1573e-004 3.4842e-003 9.5853e-006 2.7901e-003 9.0379e-004 1.0012e-003 2.6979e-003 2.3764e-004 9.4620e-004 2.0764e-003 8.5747e-004 3.2260e-005 5.2298e-005 5.1276e-005
          73 1.7637e-010 4.2377e-011 6.6593e-011 5.8908e-011 1.3169e-010 7.3200e-008 1.0466e-007 9.6436e-006 5.1625e-006 4.9827e-004 4.0615e-005 1.0356e-002 4.3696e-004 6.0187e-002 1.3726e-002 5.6567e-003 3.7795e-004 2.4295e-002 2.2244e-003 3.7085e-004 8.3234e-004 1.6591e-002 2.0417e-003 1.0198e-005 1.5647e-002 2.9354e-003 6.1769e-004 5.8367e-003 5.6568e-003 1.2601e-003 2.6122e-006 6.2850e-003 2.6928e-004 2.9384e-003 6.3698e-005 4.4778e-003 4.9943e-005 3.1651e-003 1.8561e-004 2.9485e-003 1.3502e-003 1.0668e-003 2.6393e-003 1.7511e-006 2.2499e-003 1.7612e-003 1.4538e-006 1.3188e-003 1.7226e-003 7.1928e-004 1.2419e-004 9.3574e-006
          74 1.4293e-010 9.7958e-011 2.0248e-011 1.3776e-010 4.1281e-011 5.3813e-008 2.9623e-008 7.2867e-006 9.6556e-007 3.7058e-004 4.0784e-007 7.6983e-003 6.2264e-005 5.0608e-002 3.5471e-003 1.2840e-002 2.1105e-003 2.1459e-002 1.9038e-004 2.3384e-003 2.2654e-003 1.1013e-002 5.4311e-003 2.7481e-004 1.0087e-002 6.9988e-003 8.4984e-004 1.8553e-003 8.6466e-003 1.9215e-004 9.1169e-004 4.2098e-003 2.2127e-003 2.0815e-003 5.6886e-004 3.3826e-003 1.4290e-003 1.8639e-003 1.6916e-003 1.0805e-003 3.0527e-003 9.5489e-006 2.7720e-003 9.2515e-004 7.1319e-004 2.6038e-003 6.7929e-004 2.1078e-004 1.3775e-003 1.2894e-003 5.5676e-004 1.6840e-004
          75 1.1498e-010 1.5913e-010 1.6671e-012 2.0619e-010 1.1620e-011 4.0429e-008 3.8559e-009 5.5832e-006 8.0812e-010 2.7784e-004 3.3563e-005 5.6958e-003 8.8092e-004 4.1032e-002 5.9713e-005 1.9817e-002 3.1991e-003 1.6218e-002 4.1061e-004 4.6757e-003 2.6559e-003 5.7474e-003 9.3233e-003 4.2588e-004 5.0723e-003 1.0815e-002 3.5619e-004 1.5208e-004 9.2697e-003 1.8713e-004 2.0269e-003 1.6782e-003 4.4409e-003 6.2309e-004 2.0320e-003 1.3932e-003 3.2680e-003 3.7631e-004 2.9835e-003 2.6517e-005 3.2953e-003 6.2375e-004 1.4959e-003 2.3022e-003 2.5772e-008 1.9608e-003 1.8663e-003 9.6957e-005 4.6854e-004 1.0912e-003 7.6265e-004 2.7892e-004
          76 9.3546e-011 2.2488e-010 2.4327e-012 2.5689e-010 2.8776e-012 3.1847e-008 3.5786e-010 4.4441e-006 4.8487e-007 2.1498e-004 9.4958e-005 4.2926e-003 2.1866e-003 3.2908e-002 1.4972e-003 2.5569e-002 3.0027e-003 1.0689e-002 2.7543e-003 6.3085e-003 1.9740e-003 2.1316e-003 1.2699e-002 1.4996e-004 1.8366e-003 1.3226e-002 1.5366e-006 1.3163e-004 7.7955e-003 1.7182e-003 2.1673e-003 1.9861e-004 5.5155e-003 1.6447e-006 2.9011e-003 1.2765e-004 4.0636e-003 6.0931e-005 2.9356e-003 4.5826e-004 2.1341e-003 2.0629e-003 2.5267e-004 2.7240e-003 6.0164e-004 7.0941e-004 2.3010e-003 9.0307e-004 1.7423e-006 4.5552e-004 5.6667e-004 2.6712e-004
          77 7.6164e-011 2.9592e-010 1.7679e-011 2.8780e-010 5.3887e-013 2.6244e-008 6.6858e-009 3.6608e-006 1.6393e-006 1.7087e-004 1.6829e-004 3.2765e-003 3.7053e-003 2.5971e-002 6.6144e-003 2.9445e-002 1.8407e-003 5.8828e-003 6.6586e-003 6.6676e-003 8.4587e-004 3.3585e-004 1.4725e-002 3.1405e-005 3.3108e-004 1.3649e-002 7.4504e-004 6.9108e-004 5.1538e-003 4.3041e-003 1.3235e-003 1.2465e-004 4.9613e-003 7.8904e-004 2.5387e-003 2.1395e-004 3.3788e-003 1.0873e-003 1.7424e-003 1.7442e-003 6.5767e-004 3.0331e-003 9.5709e-005 1.9252e-003 1.7817e-003 1.1721e-005 1.6723e-003 1.7648e-003 3.4286e-004 2.2266e-005 1.9749e-004 1.3292e-004
          78 6.0465e-011 3.6974e-010 4.5156e-011 2.9516e-010 2.6618e-014 2.2293e-008 1.7643e-008 3.0709e-006 3.1405e-006 1.3711e-004 2.4660e-004 2.4834e-003 5.2951e-003 1.9735e-002 1.4595e-002 3.0718e-002 4.9260e-004 2.3580e-003 1.1264e-002 5.6032e-003 5.9991e-005 3.4882e-005 1.4794e-002 9.0870e-004 3.4782e-007 1.2010e-002 3.1006e-003 9.4942e-004 2.4424e-003 6.8869e-003 2.7576e-004 9.6455e-004 3.1839e-003 2.6130e-003 1.2888e-003 1.2928e-003 1.7673e-003 2.6681e-003 4.1270e-004 2.7414e-003 1.2330e-007 2.7708e-003 1.0833e-003 6.5091e-004 2.4508e-003 3.9809e-004 5.8828e-004 1.8956e-003 1.1134e-003 1.6126e-004 1.0283e-006 1.5116e-005
          79 4.5010e-011 4.3754e-010 8.2219e-011 2.7401e-010 6.5254e-014 1.9105e-008 3.0480e-008 2.5638e-006 4.7710e-006 1.0835e-004 3.2201e-004 1.8156e-003 6.7769e-003 1.3935e-002 2.4369e-002 2.8685e-002 3.5535e-005 4.2235e-004 1.5350e-002 3.4677e-003 2.9123e-004 6.0027e-004 1.2714e-002 3.3751e-003 1.3159e-004 8.8024e-003 6.7878e-003 5.9604e-004 5.9214e-004 8.2522e-003 9.4316e-005 1.7872e-003 1.1947e-003 4.4029e-003 1.6765e-004 2.3740e-003 3.4386e-004 3.6301e-003 3.4238e-005 2.6065e-003 5.9602e-004 1.4969e-003 2.3545e-003 1.4159e-006 2.0108e-003 1.4560e-003 3.8970e-006 1.1815e-003 1.5803e-003 7.1445e-004 1.4691e-004 1.9702e-005
          80 2.9722e-011 4.8365e-010 1.2297e-010 2.2323e-010 4.7533e-013 1.6107e-008 4.2688e-008 2.0744e-006 6.2562e-006 8.1903e-005 3.8188e-004 1.2339e-003 7.8761e-003 8.6815e-003 3.4050e-002 2.3220e-002 1.5277e-003 2.3945e-005 1.7498e-002 1.1961e-003 1.7574e-003 1.2454e-003 8.9867e-003 7.2454e-003 1.6601e-004 5.0692e-003 1.0581e-002 6.1283e-005 3.0549e-007 7.6303e-003 1.4490e-003 1.8004e-003 7.6354e-005 4.9830e-003 2.0081e-004 2.5055e-003 5.8436e-005 3.2132e-003 9.7347e-004 1.4318e-003 1.8512e-003 2.6245e-004 2.7889e-003 5.4854e-004 8.4821e-004 2.1737e-003 4.2006e-004 2.7736e-004 1.2909e-003 1.1381e-003 4.8344e-004 1.3871e-004
          81 1.6051e-011 4.9245e-010 1.5797e-010 1.5227e-010 1.5595e-012 1.3086e-008 5.1687e-008 1.5907e-006 7.2814e-006 5.7687e-005 4.1254e-004 7.4872e-004 8.3200e-003 4.4234e-003 4.1159e-002 1.5503e-002 5.3469e-003 6.1036e-004 1.6787e-002 2.1728e-005 3.9272e-003 1.3568e-003 4.8710e-003 1.1303e-002 2.1844e-005 2.0440e-003 1.2793e-002 2.5650e-004 3.0533e-004 5.3172e-003 3.9497e-003 9.7867e-004 2.4707e-004 3.9409e-003 1.5708e-003 1.5596e-003 9.3654e-004 1.7375e-003 2.4795e-003 2.4849e-004 2.5919e-003 8.6839e-005 1.9938e-003 1.7695e-003 4.0486e-005 1.8576e-003 1.3842e-003 2.3930e-005 5.2579e-004 1.0130e-003 6.7168e-004 2.4750e-004
          82 6.0661e-012 4.6059e-010 1.7879e-010 8.0898e-011 3.9411e-012 1.0178e-008 5.5991e-008 1.1465e-006 7.6697e-006 3.7327e-005 4.0921e-004 3.8913e-004 8.0430e-003 1.6001e-003 4.3977e-002 7.8681e-003 1.0712e-002 1.3253e-003 1.3574e-002 7.0546e-004 5.7503e-003 8.7274e-004 1.7529e-003 1.3941e-002 1.2546e-004 4.2490e-004 1.2460e-002 1.7911e-003 6.9847e-004 2.5928e-003 6.2742e-003 1.3364e-004 1.1282e-003 2.0409e-003 3.3535e-003 3.9603e-004 2.0388e-003 3.7248e-004 3.3107e-003 8.9361e-005 2.1715e-003 9.8249e-004 7.1288e-004 2.5238e-003 2.9571e-004 8.4533e-004 1.9325e-003 5.8947e-004 2.2457e-005 4.8245e-004 5.3414e-004 2.4089e-004
          83 8.8954e-013 4.0078e-010 1.8348e-010 2.8109e-011 8.4562e-012 7.6576e-009 5.6164e-008 7.8319e-007 7.5114e-006 2.2169e-005 3.8051e-004 1.6271e-004 7.2590e-003 2.4896e-004 4.2696e-002 2.4505e-003 1.6183e-002 1.5480e-003 9.2856e-003 3.0228e-003 6.4245e-003 2.4738e-004 2.4423e-004 1.4332e-002 9.8304e-004 2.3287e-006 1.0052e-002 4.4057e-003 6.5297e-004 7.0032e-004 7.2550e-003 1.4633e-004 1.7600e-003 5.0801e-004 4.3710e-003 1.3461e-005 2.4060e-003 2.2327e-005 2.9102e-003 1.0123e-003 1.0485e-003 2.0355e-003 1.8183e-005 2.2203e-003 1.2790e-003 8.3022e-005 1.6110e-003 1.3587e-003 1.8149e-004 5.6460e-005 2.2469e-004 1.3766e-004
          84 2.2918e-013 3.3024e-010 1.7576e-010 2.5077e-012 1.6119e-011 5.6685e-009 5.3958e-008 5.1415e-007 7.0431e-006 1.2048e-005 3.4021e-004 4.5475e-005 6.2694e-003 2.5873e-005 3.8761e-002 1.1144e-004 2.0620e-002 1.1916e-003 5.3162e-003 6.1325e-003 5.8408e-003 2.9159e-006 3.3716e-005 1.2757e-002 2.7641e-003 1.0020e-004 6.8207e-003 7.2727e-003 2.6552e-004 1.6041e-005 6.6643e-003 1.2504e-003 1.6575e-003 1.0854e-007 4.1510e-003 6.9935e-004 1.8584e-003 6.5424e-004 1.7167e-003 2.2493e-003 1.5623e-004 2.4046e-003 3.0242e-004 1.2253e-003 2.1292e-003 1.3615e-004 7.8730e-004 1.6672e-003 7.6500e-004 5.8531e-005 1.7011e-005 3.0762e-005
          85 3.1839e-012 2.5926e-010 1.5956e-010 3.9900e-012 2.8035e-011 4.1582e-009 5.0677e-008 3.2512e-007 6.4346e-006 5.8074e-006 2.9684e-004 2.8497e-006 5.2547e-003 5.0747e-004 3.3426e-002 6.8904e-004 2.3367e-002 5.4646e-004 2.3869e-003 9.1448e-003 4.3567e-003 4.1273e-004 4.4213e-004 9.9702e-003 5.2444e-003 1.8715e-004 3.8268e-003 9.5335e-003 8.4689e-007 1.8590e-004 4.9820e-003 3.0416e-003 9.8047e-004 3.9706e-004 2.9779e-003 2.0298e-003 8.7572e-004 1.6212e-003 5.4475e-004 2.9797e-003 7.8447e-005 1.9126e-003 1.1882e-003 2.9991e-004 2.2575e-003 8.5535e-004 1.2364e-004 1.3360e-003 1.2657e-003 4.1790e-004 4.8288e-005 1.8897e-006
          86 8.8088e-012 1.9286e-010 1.3767e-010 2.8503e-011 4.5058e-011 3.0185e-009 4.6952e-008 1.9636e-007 5.7686e-006 2.2845e-006 2.5410e-004 6.2358e-006 4.2931e-003 1.3491e-003 2.7500e-002 3.5697e-003 2.4085e-002 5.5101e-005 6.8180e-004 1.1339e-002 2.5339e-003 1.4452e-003 8.7262e-004 6.7873e-003 7.9029e-003 1.0205e-004 1.6631e-003 1.0576e-002 3.2490e-004 6.1486e-004 2.9565e-003 4.8038e-003 2.5393e-004 1.1459e-003 1.5158e-003 3.2795e-003 1.2962e-004 2.2282e-003 1.0084e-005 2.8220e-003 7.8557e-004 9.6890e-004 1.9870e-003 5.0025e-006 1.6520e-003 1.6675e-003 4.9891e-005 6.6149e-004 1.3287e-003 8.2477e-004 2.5923e-004 5.7923e-005
          87 1.6312e-011 1.3520e-010 1.1346e-010 7.0352e-011 6.7969e-011 2.1736e-009 4.3437e-008 1.1220e-007 5.1302e-006 5.7960e-007 2.1544e-004 3.5125e-005 3.4488e-003 2.3148e-003 2.1740e-002 7.9937e-003 2.2969e-002 1.3860e-004 3.8351e-005 1.2389e-002 9.7195e-004 2.8392e-003 1.0020e-003 3.9438e-003 1.0193e-002 3.2922e-007 4.7166e-004 1.0294e-002 1.4494e-003 8.3799e-004 1.2778e-003 5.9218e-003 7.7263e-006 1.6771e-003 4.1712e-004 3.8797e-003 7.0471e-005 2.1483e-003 2.4962e-004 1.9685e-003 1.7949e-003 1.9839e-004 2.2040e-003 4.0986e-004 7.6690e-004 2.0461e-003 5.4043e-004 1.2092e-004 9.5973e-004 9.9619e-004 4.8165e-004 1.4990e-004
          88 2.5233e-011 8.7608e-011 8.9139e-011 1.2447e-010 9.7695e-011 1.5475e-009 4.0469e-008 5.8983e-008 4.5604e-006 1.7593e-008 1.8205e-004 7.6758e-005 2.7369e-003 3.2790e-003 1.6540e-002 1.3324e-002 2.0424e-002 1.0919e-003 1.0241e-004 1.2295e-002 9.8428e-005 4.2593e-003 7.9269e-004 1.8356e-003 1.1729e-002 1.8067e-004 3.8245e-005 8.9500e-003 3.2892e-003 6.9819e-004 2.8864e-004 6.1122e-003 5.0687e-004 1.6949e-003 2.4543e-006 3.6502e-003 7.4039e-004 1.4955e-003 9.7775e-004 9.1981e-004 2.5530e-003 2.0975e-005 1.7735e-003 1.1772e-003 1.2587e-004 1.8150e-003 1.2414e-003 2.4563e-005 4.2834e-004 8.4822e-004 5.7360e-004 2.1494e-004
          89 3.4959e-011 4.9666e-011 6.5332e-011 1.8478e-010 1.3369e-010 1.0674e-009 3.7733e-008 2.6487e-008 4.0244e-006 1.5887e-007 1.5208e-004 1.2279e-004 2.1241e-003 4.1386e-003 1.1918e-002 1.8875e-002 1.6702e-002 3.0469e-003 4.9591e-004 1.1107e-002 1.5041e-004 5.3311e-003 3.9259e-004 5.6206e-004 1.2166e-002 9.2283e-004 2.3479e-005 6.8924e-003 5.4827e-003 3.1880e-004 5.7135e-009 5.3533e-003 1.6903e-003 1.2131e-003 2.3988e-004 2.7289e-003 1.8378e-003 6.4871e-004 1.7200e-003 1.7172e-004 2.6815e-003 4.9628e-004 9.6916e-004 1.8217e-003 3.8820e-005 1.1375e-003 1.7220e-003 3.8759e-004 5.5138e-005 4.8753e-004 4.8536e-004 2.1253e-004
          90 4.4856e-011 2.2179e-011 4.3536e-011 2.4476e-010 1.7457e-010 7.0002e-010 3.5157e-008 8.6254e-009 3.5205e-006 7.1317e-007 1.2528e-004 1.6737e-004 1.6040e-003 4.8266e-003 8.0101e-003 2.4007e-002 1.2345e-002 5.9203e-003 8.8722e-004 9.1246e-003 1.1558e-003 5.7748e-003 6.0188e-005 4.5330e-005 1.1451e-002 2.3512e-003 1.1414e-004 4.6371e-003 7.5154e-003 1.9897e-005 1.8860e-004 3.9530e-003 3.2052e-003 5.3028e-004 8.2988e-004 1.5336e-003 2.8785e-003 7.6464e-005 2.0607e-003 2.3045e-005 2.1544e-003 1.3421e-003 2.5366e-004 1.9815e-003 4.8594e-004 4.1306e-004 1.7194e-003 9.6305e-004 4.3602e-005 1.3975e-004 2.7991e-004 1.4979e-004
          91 5.4382e-011 5.6034e-012 2.5135e-011 2.9869e-010 2.1850e-010 4.2383e-010 3.2709e-008 1.0096e-009 3.0508e-006 1.4798e-006 1.0156e-004 2.0691e-004 1.1713e-003 5.3137e-003 4.8941e-003 2.8238e-002 7.9699e-003 9.4499e-003 1.0574e-003 6.7573e-003 2.9286e-003 5.4891e-003 4.5743e-005 4.9871e-005 9.7903e-003 4.3812e-003 1.2468e-004 2.6409e-003 8.9199e-003 1.4993e-004 5.2035e-004 2.3741e-003 4.5772e-003 5.3522e-005 1.3776e-003 5.2927e-004 3.4389e-003 8.6916e-005 1.8432e-003 4.4505e-004 1.2631e-003 2.1175e-003 1.5274e-006 1.5974e-003 1.1664e-003 2.0718e-005 1.2638e-003 1.4129e-003 3.7298e-004 3.0302e-009 8.1545e-005 6.5985e-005
          92 6.2420e-011 2.4921e-015 1.1188e-011 3.3831e-010 2.6047e-010 2.2292e-010 3.0073e-008 4.5838e-010 2.5927e-006 2.2968e-006 8.0097e-005 2.3689e-004 8.1264e-004 5.5380e-003 2.5674e-003 3.0929e-002 4.1336e-003 1.3106e-002 9.2354e-004 4.3767e-003 5.0776e-003 4.5142e-003 4.9844e-004 2.8402e-004 7.4901e-003 6.6693e-003 4.2537e-005 1.1787e-003 9.3092e-003 9.2596e-004 7.0300e-004 1.0399e-003 5.3390e-003 1.0890e-004 1.5654e-003 3.3062e-005 3.2906e-003 6.9979e-004 1.1939e-003 1.1363e-003 4.3045e-004 2.4305e-003 3.2228e-004 8.9147e-004 1.6766e-003 1.2654e-004 6.1481e-004 1.4851e-003 8.3210e-004 1.3000e-004 2.8270e-008 8.1821e-006
          93 6.8513e-011 4.7462e-012 2.7388e-012 3.6022e-010 2.9727e-010 9.1384e-011 2.7377e-008 4.4641e-009 2.1663e-006 3.0536e-006 6.1505e-005 2.5622e-004 5.3128e-004 5.5238e-003 1.0430e-003 3.1953e-002 1.4098e-003 1.6366e-002 5.6855e-004 2.3830e-003 7.1469e-003 3.1407e-003 1.4034e-003 4.9237e-004 5.0712e-003 8.7799e-003 6.0523e-006 3.4821e-004 8.6723e-003 2.3239e-003 6.1418e-004 2.3913e-004 5.2915e-003 7.9081e-004 1.3140e-003 1.0874e-004 2.5473e-003 1.6500e-003 4.7216e-004 1.7021e-003 1.8416e-005 2.1631e-003 1.0232e-003 2.5546e-004 1.7514e-003 6.1581e-004 1.2366e-004 1.1664e-003 1.1578e-003 4.3550e-004 7.1183e-005 7.0231e-006
          94 7.2063e-011 1.8180e-011 5.9369e-017 3.6164e-010 3.2464e-010 2.0268e-011 2.4571e-008 1.0957e-008 1.7728e-006 3.6671e-006 4.5706e-005 2.6391e-004 3.2016e-004 5.2858e-003 2.3150e-004 3.1245e-002 1.0392e-004 1.8700e-002 1.8285e-004 9.8356e-004 8.7027e-003 1.7218e-003 2.5848e-003 5.3107e-004 2.9400e-003 1.0267e-002 2.1469e-004 3.2111e-005 7.2161e-003 4.0777e-003 3.2781e-004 1.1851e-008 4.4950e-003 1.9228e-003 7.7580e-004 5.6391e-004 1.5290e-003 2.5333e-003 3.9217e-005 1.8580e-003 1.3581e-004 1.4726e-003 1.7379e-003 1.6109e-007 1.3762e-003 1.1860e-003 1.1599e-005 6.4427e-004 1.1829e-003 7.3603e-004 2.4220e-004 5.7328e-005
          95 7.2718e-011 3.7651e-011 2.4930e-012 3.4276e-010 3.3899e-010 2.2115e-014 2.1679e-008 1.8208e-008 1.4183e-006 4.0822e-006 3.2732e-005 2.6014e-004 1.7235e-004 4.8625e-003 8.3887e-009 2.8987e-002 2.6779e-004 1.9720e-002 1.6971e-007 2.2675e-004 9.4414e-003 6.1399e-004 3.7554e-003 3.9236e-004 1.3734e-003 1.0820e-002 8.1662e-004 1.3274e-005 5.3387e-003 5.7606e-003 5.7050e-005 1.5060e-004 3.2477e-003 3.1349e-003 2.4667e-004 1.0780e-003 6.2315e-004 2.9958e-003 9.4575e-005 1.5548e-003 6.2763e-004 6.9555e-004 2.1237e-003 2.1454e-004 7.7091e-004 1.5263e-003 2.7760e-004 1.9082e-004 9.1577e-004 8.7156e-004 4.1118e-004 1.2667e-004
          96 7.0462e-011 5.9780e-011 8.9765e-012 3.0681e-010 3.3841e-010 1.8395e-011 1.8760e-008 2.4854e-008 1.1080e-006 4.2763e-006 2.2496e-005 2.4630e-004 7.8197e-005 4.3078e-003 1.7507e-004 2.5557e-002 1.6623e-003 1.9297e-002 2.0327e-004 9.8099e-007 9.2755e-003 5.3425e-005 4.6221e-003 1.7675e-004 4.4650e-004 1.0372e-002 1.8171e-003 7.7362e-005 3.4750e-003 6.9533e-003 2.8815e-005 4.2644e-004 1.9428e-003 4.0336e-003 2.4255e-006 1.3707e-003 1.0017e-004 2.8943e-003 5.8587e-004 9.7526e-004 1.1855e-003 1.5493e-004 2.0352e-003 7.3989e-004 2.4235e-004 1.4865e-003 7.2496e-004 1.8224e-006 5.1354e-004 7.8874e-004 4.9046e-004 1.7718e-004
          97 6.4779e-011 7.9652e-011 1.7326e-011 2.5634e-010 3.1882e-010 5.9741e-011 1.5705e-008 2.9492e-008 8.3580e-007 4.1982e-006 1.4649e-005 2.2182e-004 2.6143e-005 3.6384e-003 5.5962e-004 2.1202e-002 3.7456e-003 1.7365e-002 8.2815e-004 9.7675e-005 8.2326e-003 8.5290e-005 4.9181e-003 2.2123e-005 5.8643e-005 8.9923e-003 3.0007e-003 9.6693e-005 1.9399e-003 7.2950e-003 3.4873e-004 5.9801e-004 8.9912e-004 4.3078e-003 1.5561e-004 1.3108e-003 1.3850e-005 2.3066e-003 1.2406e-003 4.0291e-004 1.5049e-003 1.4823e-006 1.5501e-003 1.2661e-003 6.8599e-006 1.1185e-003 1.0812e-003 9.9639e-005 1.7182e-004 5.4720e-004 4.4686e-004 1.8331e-004
