   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          66 2.2089e-011 8.6002e-009 5.1050e-006 1.8015e-008 4.1143e-006 4.7024e-004 3.0050e-008 1.3090e-004 7.5498e-003 1.3955e-004 1.4228e-003 2.0687e-002 1.3482e-002 3.0379e-003 1.9055e-002 1.7308e-002 9.9527e-005 7.8436e-004 1.3735e-003 1.2872e-002 1.7704e-003 1.2778e-002 4.4767e-003 8.3684e-005 3.5184e-004 1.2110e-002 4.9474e-004 9.7820e-003 7.8158e-004 2.4783e-004 7.4499e-003 2.0202e-003 6.6782e-003 1.8314e-003 1.3455e-003 1.7378e-003 1.4662e-003 2.1487e-002 9.2796e-003 4.7259e-004 5.4144e-003 1.9368e-002 7.2932e-003 1.3731e-004 5.7399e-004 1.1182e-003 3.7647e-003 6.4150e-004 8.3700e-004 3.0326e-003 2.3154e-003
          67 2.1481e-011 2.6547e-010 4.1944e-006 2.6520e-009 1.1265e-009 3.9664e-004 1.2171e-008 1.7101e-006 6.7093e-003 7.9982e-005 9.9745e-007 2.2360e-002 9.3696e-003 9.4850e-006 2.7281e-002 1.1912e-002 1.1219e-003 3.2966e-003 2.3851e-003 8.2967e-003 1.2135e-004 1.8175e-002 1.4820e-003 9.2704e-004 1.9908e-003 8.1927e-003 9.3501e-004 1.1991e-002 4.5057e-005 4.7668e-004 6.8878e-003 3.1409e-005 9.3962e-003 8.5045e-007 3.9885e-003 3.8452e-004 6.9450e-005 1.4046e-002 1.8074e-002 1.7846e-003 1.2329e-003 1.3249e-002 1.4953e-002 9.8269e-004 1.0571e-003 3.1442e-005 2.2171e-003 2.6942e-003 1.3866e-004 7.9200e-004 1.6035e-003
          68 2.1019e-011 9.0208e-009 3.0958e-006 7.1171e-010 2.2508e-006 2.9465e-004 2.9940e-009 1.2993e-004 5.1247e-003 3.4280e-005 1.1334e-003 2.0059e-002 5.0147e-003 3.2176e-003 3.0259e-002 5.1701e-003 6.0014e-003 5.4428e-003 1.8064e-003 3.2240e-003 3.1479e-003 1.7791e-002 2.1363e-005 3.9881e-003 2.3109e-003 2.9310e-003 5.3019e-003 8.8164e-003 2.5006e-003 1.6124e-003 3.1520e-003 2.4634e-003 6.9651e-003 2.1073e-003 4.0625e-003 3.0447e-004 9.7183e-004 5.0478e-003 2.2321e-002 6.6709e-003 4.0955e-004 5.5604e-003 1.6986e-002 6.3463e-003 1.1623e-004 1.0313e-003 1.8192e-004 2.5800e-003 1.7048e-003 4.8541e-005 2.7389e-004
          69 2.0710e-011 2.1143e-008 2.0545e-006 9.1373e-009 6.6741e-006 1.9231e-004 9.8407e-011 3.4824e-004 3.3467e-003 8.0998e-006 3.4318e-003 1.5127e-002 1.7314e-003 1.0161e-002 2.7171e-002 6.4922e-004 1.3135e-002 5.4562e-003 4.7071e-004 3.8101e-004 7.3514e-003 1.2256e-002 2.6985e-003 6.3746e-003 9.5056e-004 1.6999e-004 9.0250e-003 3.3082e-003 7.6657e-003 1.1816e-003 3.2163e-004 5.5206e-003 2.2815e-003 6.5881e-003 1.5023e-003 2.6986e-003 6.8207e-004 4.8782e-004 1.8358e-002 1.4766e-002 1.1184e-003 1.3952e-003 1.2128e-002 1.2856e-002 9.6458e-004 1.0770e-003 4.0955e-004 6.9957e-004 2.2741e-003 1.1253e-003 1.0576e-004
          70 2.0590e-011 2.9437e-008 1.2136e-006 2.3055e-008 1.0618e-005 1.0804e-004 5.2612e-010 5.3866e-004 1.8080e-003 2.0828e-008 5.6485e-003 9.4255e-003 1.5316e-004 1.7488e-002 1.9750e-002 5.6901e-004 1.9455e-002 3.3516e-003 5.6691e-005 1.5753e-004 9.3627e-003 5.3300e-003 8.6894e-003 5.8561e-003 2.2548e-008 4.5082e-004 8.9032e-003 1.2020e-004 1.1745e-002 6.1586e-005 3.0786e-004 5.5917e-003 7.5915e-006 8.8700e-003 4.8719e-006 4.8577e-003 2.1745e-008 1.4898e-004 9.7582e-003 2.1093e-002 4.4942e-003 3.6731e-004 5.4663e-003 1.4720e-002 5.6676e-003 5.7273e-005 1.3838e-003 4.2888e-005 9.8327e-004 1.6884e-003 7.9577e-004
          71 2.0650e-011 3.1803e-008 6.1818e-007 3.7356e-008 1.2848e-005 4.9288e-005 1.9795e-009 6.4163e-004 7.3274e-004 4.4235e-006 6.9954e-003 4.5260e-003 2.0533e-004 2.2421e-002 1.1021e-002 4.9355e-003 2.2193e-002 8.2710e-004 1.4699e-003 1.1306e-003 8.1070e-003 8.1354e-004 1.4551e-002 2.9510e-003 1.2524e-003 1.6485e-003 5.5097e-003 1.1492e-003 1.1525e-002 9.1863e-004 1.5206e-003 2.9462e-003 1.4118e-003 6.8224e-003 2.0460e-003 4.1261e-003 1.1828e-003 5.3286e-004 2.7835e-003 2.0786e-002 1.1272e-002 6.7434e-004 1.4894e-003 1.0819e-002 1.1092e-002 1.0744e-003 8.8751e-004 1.0018e-003 7.2148e-006 8.3684e-004 9.5145e-004
          72 2.0914e-011 2.9230e-008 2.5242e-007 4.8014e-008 1.3182e-005 1.5592e-005 3.1946e-009 6.4731e-004 1.6020e-004 1.4594e-005 7.2189e-003 1.3453e-003 1.3439e-003 2.3622e-002 3.9505e-003 1.1879e-002 2.0310e-002 7.6945e-005 4.1555e-003 1.6695e-003 4.8540e-003 2.0654e-004 1.6943e-002 3.4087e-004 4.2969e-003 1.7504e-003 1.7872e-003 4.5143e-003 7.3607e-003 4.7253e-003 1.6573e-003 4.7561e-004 3.9117e-003 2.6915e-003 5.9700e-003 1.4265e-003 3.9043e-003 1.2054e-004 1.5478e-004 1.4306e-002 1.8397e-002 2.8501e-003 3.3724e-004 5.1399e-003 1.2600e-002 5.2667e-003 1.8646e-006 1.4157e-003 5.7584e-004 2.4104e-005 3.7070e-004
          73 2.1375e-011 2.3826e-008 6.6589e-008 5.2709e-008 1.2004e-005 1.6831e-006 3.7628e-009 5.7553e-004 2.7488e-009 2.4912e-005 6.4647e-003 6.0184e-005 2.8669e-003 2.1216e-002 3.4804e-004 1.8724e-002 1.4769e-002 2.4245e-003 6.5880e-003 1.1785e-003 1.7197e-003 2.3921e-003 1.4794e-002 5.6015e-004 6.9811e-003 6.9778e-004 5.9605e-005 6.9126e-003 2.4838e-003 9.4727e-003 5.3817e-004 1.3317e-004 4.5368e-003 1.4888e-004 8.1098e-003 1.1688e-006 5.5018e-003 2.6360e-004 1.2320e-004 6.4770e-003 2.1121e-002 8.1053e-003 3.9912e-004 1.4941e-003 9.3823e-003 9.6631e-003 1.3657e-003 4.9279e-004 1.3653e-003 3.7134e-004 4.8582e-010
          74 2.1993e-011 1.7598e-008 3.1999e-009 5.0877e-008 9.9034e-006 7.5618e-007 3.7569e-009 4.5804e-004 1.0540e-004 3.1806e-005 5.0911e-003 3.0976e-004 4.1603e-003 1.6348e-002 5.5315e-004 2.3099e-002 7.9154e-003 7.6024e-003 7.3321e-003 2.7101e-004 1.3743e-004 4.9945e-003 9.6030e-003 4.1188e-003 7.3247e-003 3.6522e-007 4.3701e-004 6.5013e-003 6.8415e-005 1.1967e-002 6.3458e-005 1.2828e-003 2.8455e-003 6.2899e-004 6.6698e-003 1.6657e-003 4.2970e-003 2.2007e-003 1.8298e-004 1.5430e-003 1.7614e-002 1.4991e-002 1.7240e-003 3.0874e-004 4.5905e-003 1.0630e-002 5.1249e-003 7.2295e-005 9.6409e-004 1.1000e-003 3.2795e-004
          75 2.2781e-011 1.1970e-008 1.0393e-008 4.3664e-008 7.4782e-006 6.4301e-006 3.4291e-009 3.2775e-004 3.2761e-004 3.3972e-005 3.5203e-003 1.4570e-003 4.8578e-003 1.0644e-002 3.6469e-003 2.3816e-002 2.3907e-003 1.3948e-002 5.9707e-003 7.5016e-005 1.9378e-004 6.1042e-003 4.1681e-003 9.2919e-003 5.1235e-003 1.0371e-003 1.4124e-003 3.9504e-003 8.9473e-004 1.0618e-002 1.9638e-003 2.0011e-003 7.1622e-004 2.5783e-003 3.1661e-003 5.0275e-003 1.5523e-003 4.8807e-003 5.7357e-006 5.8064e-005 1.0562e-002 1.9628e-002 5.5424e-003 2.3577e-004 1.3855e-003 7.8119e-003 8.4496e-003 1.8908e-003 7.6998e-005 9.8854e-004 7.5525e-004
          76 2.3709e-011 7.5862e-009 4.8421e-008 3.3127e-008 5.1673e-006 1.3844e-005 3.0052e-009 2.0877e-004 5.5055e-004 3.1769e-005 2.0886e-003 2.8454e-003 4.8565e-003 5.5398e-003 8.0387e-003 2.0995e-002 3.1656e-005 1.9238e-002 3.2881e-003 1.3168e-003 9.8213e-004 5.2245e-003 7.5288e-004 1.3416e-002 1.9788e-003 3.7470e-003 1.5744e-003 1.2781e-003 3.3228e-003 6.5087e-003 5.9355e-003 1.3427e-003 1.4106e-005 3.5939e-003 4.7693e-004 7.1540e-003 1.0271e-005 6.0143e-003 8.3012e-004 5.3670e-005 4.2233e-003 1.9097e-002 1.1531e-002 1.0051e-003 2.6765e-004 3.8259e-003 8.7367e-003 5.1218e-003 4.8061e-004 2.2448e-004 6.1140e-004
          77 2.4796e-011 4.5459e-009 9.1256e-008 2.1723e-008 3.2424e-006 2.0006e-005 2.6301e-009 1.1533e-004 7.0548e-004 2.6586e-005 1.0031e-003 3.9796e-003 4.2752e-003 1.9667e-003 1.2132e-002 1.5825e-002 1.3496e-003 2.1720e-002 8.1576e-004 3.8252e-003 1.4697e-003 3.1525e-003 5.6910e-005 1.4581e-002 8.6780e-005 6.6953e-003 7.8126e-004 4.0512e-005 5.0457e-003 2.2920e-003 9.8407e-003 2.0236e-004 8.8378e-004 2.7570e-003 1.5470e-004 6.4204e-003 1.1303e-003 4.5899e-003 3.1273e-003 1.7164e-005 8.9639e-004 1.4008e-002 1.6977e-002 3.6507e-003 1.3699e-004 1.1585e-003 6.1623e-003 7.2739e-003 2.6233e-003 1.0783e-004 1.2406e-004
          78 2.5995e-011 2.6177e-009 1.2455e-007 1.1582e-008 1.8038e-006 2.3515e-005 2.3584e-009 5.1685e-005 7.6552e-004 2.0006e-005 3.2992e-004 4.5832e-003 3.3354e-003 2.2955e-004 1.4757e-002 9.8961e-003 5.5827e-003 2.0678e-002 3.1322e-005 6.6436e-003 1.1951e-003 1.1411e-003 1.2799e-003 1.2497e-002 7.9305e-004 8.1598e-003 3.3015e-005 3.5507e-004 4.8300e-003 1.3315e-004 1.1401e-002 2.8582e-004 2.0072e-003 1.0426e-003 1.4972e-003 3.6388e-003 3.9090e-003 1.8577e-003 5.6168e-003 1.7952e-004 3.5855e-005 7.5519e-003 1.8783e-002 8.5013e-003 5.7260e-004 2.0736e-004 2.9176e-003 6.8135e-003 5.0245e-003 1.3446e-003 7.5650e-005
          79 2.7313e-011 1.4863e-009 1.4280e-007 4.2673e-009 8.4702e-007 2.4192e-005 2.1975e-009 1.5700e-005 7.3690e-004 1.3472e-005 3.4736e-005 4.6021e-003 2.2912e-003 1.2894e-004 1.5413e-002 4.7271e-003 1.1173e-002 1.6651e-002 1.7084e-003 8.5834e-003 4.5600e-004 9.2533e-005 2.9499e-003 8.4000e-003 3.8986e-003 7.3246e-003 4.8294e-004 1.2303e-003 3.0749e-003 4.6534e-004 9.8478e-003 2.4835e-003 2.1033e-003 3.1846e-005 2.7019e-003 9.7491e-004 6.0539e-003 9.7006e-005 6.4541e-003 1.4584e-003 6.3927e-006 2.7653e-003 1.6074e-002 1.3901e-002 2.3627e-003 7.7209e-005 8.4295e-004 4.4267e-003 5.8782e-003 3.1995e-003 8.3257e-004
          80 2.8700e-011 8.5874e-010 1.4584e-007 5.2104e-010 2.9622e-007 2.2511e-005 2.1214e-009 1.3396e-006 6.4248e-004 7.9390e-006 2.1832e-005 4.1291e-003 1.3463e-003 1.1493e-003 1.4187e-002 1.3150e-003 1.6372e-002 1.1020e-002 5.6295e-003 8.8152e-003 1.3318e-006 1.5114e-004 3.8440e-003 4.1203e-003 7.9377e-003 4.7137e-003 2.4801e-003 1.5855e-003 1.1049e-003 2.1339e-003 6.2297e-003 6.0815e-003 1.0997e-003 4.1872e-004 2.5902e-003 1.6158e-008 6.0060e-003 5.9339e-004 4.9838e-003 3.8592e-003 1.7296e-005 5.6246e-004 1.0627e-002 1.7143e-002 6.1158e-003 3.3245e-004 1.3249e-004 1.9211e-003 4.7435e-003 4.2901e-003 1.9307e-003
          81 3.0162e-011 5.2294e-010 1.3677e-007 3.1659e-010 4.9209e-008 1.9299e-005 2.0951e-009 1.3724e-006 5.1272e-004 3.8955e-006 1.7620e-004 3.3478e-003 6.3153e-004 2.6773e-003 1.1624e-002 1.9632e-005 1.9820e-002 5.5106e-003 1.0751e-002 7.2672e-003 5.2355e-004 8.2848e-004 3.5299e-003 1.1427e-003 1.1107e-002 1.8042e-003 5.3139e-003 1.0869e-003 6.6062e-005 3.5187e-003 2.5348e-003 9.3058e-003 9.6317e-005 1.6017e-003 1.3981e-003 6.8603e-004 4.0105e-003 2.7527e-003 2.3163e-003 6.1364e-003 4.8615e-004 3.8412e-005 5.2716e-003 1.6597e-002 1.0963e-002 1.5575e-003 3.9969e-005 4.8808e-004 2.6684e-003 3.9209e-003 2.5626e-003
          82 3.1657e-011 3.4286e-010 1.1956e-007 3.0102e-009 2.0293e-009 1.5359e-005 2.0747e-009 9.0748e-006 3.7451e-004 1.3951e-006 3.9320e-004 2.4489e-003 1.9295e-004 4.1699e-003 8.4295e-003 6.1522e-004 2.0811e-002 1.5659e-003 1.5641e-002 4.5891e-003 2.2532e-003 1.4309e-003 2.3404e-003 2.0997e-005 1.2164e-002 1.1958e-004 7.6862e-003 2.6883e-004 2.2124e-004 3.6379e-003 3.5315e-004 1.0541e-002 3.7465e-004 2.4081e-003 2.4740e-004 1.8397e-003 1.5712e-003 4.8319e-003 3.2194e-004 6.8182e-003 2.0214e-003 5.7182e-006 1.8217e-003 1.2779e-002 1.4815e-002 4.4144e-003 2.0750e-004 5.9237e-005 9.6937e-004 2.5333e-003 2.3325e-003
          83 3.3143e-011 2.4049e-010 9.8155e-008 7.5785e-009 6.6178e-008 1.1361e-005 2.0180e-009 1.9181e-005 2.4818e-004 2.2148e-007 5.9449e-004 1.5944e-003 1.2501e-005 5.2485e-003 5.2847e-003 2.4953e-003 1.9348e-002 1.4165e-005 1.8979e-002 1.8683e-003 4.8372e-003 1.4896e-003 9.9618e-004 4.0358e-004 1.0888e-002 4.7215e-004 8.4873e-003 4.4036e-005 1.0069e-003 2.5655e-003 1.1186e-004 9.2906e-003 2.3935e-003 2.1285e-003 7.5612e-005 2.2738e-003 1.4725e-004 5.3787e-003 1.8961e-004 5.4410e-003 4.3924e-003 1.2486e-004 3.8456e-004 7.7552e-003 1.5828e-002 8.5170e-003 1.0988e-003 1.8820e-005 1.8295e-004 1.1040e-003 1.5098e-003
          84 3.4591e-011 1.7348e-010 7.5901e-008 1.2860e-008 1.7455e-007 7.7776e-006 1.8936e-009 2.8173e-005 1.4611e-004 1.9078e-008 7.3332e-004 8.9461e-004 3.0537e-005 5.7319e-003 2.7062e-003 4.9038e-003 1.6020e-002 9.3854e-004 1.9968e-002 1.9856e-004 7.5048e-003 9.8597e-004 1.4464e-004 1.4335e-003 7.9984e-003 2.6600e-003 7.3898e-003 1.0348e-003 1.5930e-003 1.1127e-003 1.1287e-003 6.3283e-003 5.4670e-003 1.0340e-003 9.3378e-004 1.6759e-003 1.8081e-004 4.1811e-003 1.6908e-003 2.8965e-003 6.4798e-003 8.2373e-004 5.4076e-005 3.5938e-003 1.3675e-002 1.2345e-002 3.3124e-003 1.5586e-004 1.2601e-005 2.7445e-004 6.6421e-004
          85 3.5980e-011 1.2016e-010 5.5213e-008 1.7790e-008 2.8241e-007 4.8699e-006 1.6872e-009 3.4194e-005 7.2961e-005 4.0445e-007 7.9219e-004 4.0076e-004 1.7027e-004 5.6158e-003 9.7087e-004 7.1484e-003 1.1724e-002 3.7864e-003 1.8505e-002 2.9165e-004 9.4089e-003 3.0532e-004 5.2666e-005 2.2646e-003 4.6601e-003 5.7009e-003 4.9519e-003 3.1691e-003 1.4876e-003 1.5044e-004 2.2734e-003 3.0852e-003 8.2398e-003 9.9098e-005 2.0830e-003 6.3388e-004 1.0573e-003 2.1599e-003 3.5678e-003 7.1629e-004 7.1061e-003 2.4690e-003 4.8660e-005 1.2013e-003 9.5951e-003 1.4224e-002 6.6950e-003 8.8474e-004 1.2045e-005 2.3467e-005 1.6672e-004
          86 3.7294e-011 7.2096e-011 3.7554e-008 2.1551e-008 3.6459e-007 2.7200e-006 1.4057e-009 3.6682e-005 2.7609e-005 1.0443e-006 7.7514e-004 1.1491e-004 3.5812e-004 5.0168e-003 1.2637e-004 8.7359e-003 7.3866e-003 7.6332e-003 1.5104e-002 2.2843e-003 9.9540e-003 1.7656e-006 5.6355e-004 2.4245e-003 1.9270e-003 8.3723e-003 2.2662e-003 5.7313e-003 8.0557e-004 7.6077e-005 2.6977e-003 8.0752e-004 9.5055e-003 2.7433e-004 2.6421e-003 1.8233e-005 1.7882e-003 5.3420e-004 4.5359e-003 5.8342e-006 5.9057e-003 4.7286e-003 2.8555e-004 2.8187e-004 5.3979e-003 1.3413e-002 1.0161e-002 2.6914e-003 1.6813e-004 6.8415e-007 1.2966e-005
          87 3.8484e-011 3.0615e-011 2.3566e-008 2.3633e-008 4.1053e-007 1.2853e-006 1.0748e-009 3.5913e-005 5.3796e-006 1.6915e-006 6.9860e-004 5.5045e-006 5.3565e-004 4.1094e-003 4.6939e-005 9.4157e-003 3.7531e-003 1.1467e-002 1.0669e-002 5.7499e-003 8.9878e-003 5.2015e-004 1.2598e-003 1.9097e-003 3.7316e-004 9.7351e-003 4.2232e-004 7.7459e-003 1.2605e-004 6.8653e-004 2.2121e-003 4.6756e-006 8.8144e-003 1.8652e-003 2.2218e-003 3.0467e-004 1.7615e-003 5.5543e-007 4.0832e-003 8.3186e-004 3.5508e-003 6.6461e-003 1.1305e-003 7.7872e-005 2.3651e-003 1.0463e-002 1.2314e-002 5.4740e-003 8.7513e-004 2.6947e-005 1.4829e-011
          88 3.9568e-011 4.0788e-012 1.3328e-008 2.3905e-008 4.2053e-007 4.5225e-007 7.3560e-010 3.2689e-005 4.2336e-008 2.1953e-006 5.8553e-004 2.3808e-005 6.6595e-004 3.0846e-003 5.0631e-004 9.1861e-003 1.2857e-003 1.4456e-002 6.2332e-003 9.8875e-003 6.8446e-003 1.9993e-003 1.7113e-003 1.0608e-003 8.2336e-006 9.4604e-003 5.9515e-005 8.4668e-003 1.0507e-004 1.4216e-003 1.2164e-003 3.9439e-004 6.6111e-003 4.3778e-003 1.1476e-003 1.2981e-003 1.0658e-003 4.3873e-004 2.6268e-003 2.3682e-003 1.2735e-003 7.2813e-003 2.7823e-003 1.2063e-004 7.8622e-004 6.7389e-003 1.2331e-002 8.4153e-003 2.4607e-003 2.7876e-004 7.6410e-006
          89 4.0499e-011 3.9843e-012 6.4670e-009 2.2485e-008 4.0019e-007 7.3912e-008 4.3022e-010 2.7911e-005 5.2798e-006 2.4854e-006 4.5721e-004 1.1756e-004 7.3167e-004 2.0980e-003 1.2484e-003 8.2038e-003 1.2286e-004 1.6068e-002 2.6658e-003 1.3766e-002 4.1768e-003 4.2197e-003 1.6757e-003 3.1695e-004 4.2845e-004 7.8060e-003 1.1800e-003 7.6669e-003 1.0973e-003 1.7519e-003 3.2757e-004 1.2472e-003 3.8611e-003 6.8294e-003 1.9294e-004 2.3445e-003 2.8005e-004 1.1896e-003 1.0559e-003 3.5456e-003 8.2862e-005 6.3089e-003 4.8865e-003 4.6272e-004 2.2049e-004 3.5295e-003 1.0353e-002 1.0417e-002 4.7595e-003 1.0720e-003 1.2364e-004
          90 4.1252e-011 4.0440e-011 2.4035e-009 1.9725e-008 3.5808e-007 4.2764e-009 1.9485e-010 2.2452e-005 1.5649e-005 2.5539e-006 3.3158e-004 2.4044e-004 7.3214e-004 1.2617e-003 2.0402e-003 6.7289e-003 1.4179e-004 1.6132e-002 5.3360e-004 1.6575e-002 1.7616e-003 6.6878e-003 1.1871e-003 2.2543e-006 1.0832e-003 5.4223e-003 3.2481e-003 5.6968e-003 2.9780e-003 1.4749e-003 1.3141e-007 1.8519e-003 1.5496e-003 8.2739e-003 9.5565e-005 2.7947e-003 6.5478e-006 1.5858e-003 1.2808e-004 3.7020e-003 2.5990e-004 4.2081e-003 6.6518e-003 1.3922e-003 1.0970e-004 1.4746e-003 7.3107e-003 1.0745e-002 7.0925e-003 2.5087e-003 5.3772e-004
          91 4.1842e-011 1.1786e-010 4.6856e-010 1.6119e-008 3.0351e-007 1.1545e-007 5.0732e-011 1.7038e-005 2.7044e-005 2.4345e-006 2.2137e-004 3.5759e-004 6.7859e-004 6.3667e-004 2.7082e-003 5.0529e-003 1.0404e-003 1.4811e-002 2.5225e-005 1.7819e-002 2.7065e-004 8.8163e-003 5.1766e-004 2.0561e-004 1.5218e-003 3.0479e-003 5.4739e-003 3.2902e-003 5.2165e-003 7.9008e-004 3.1387e-004 1.8507e-003 2.5893e-004 8.2404e-003 1.1479e-003 2.3994e-003 4.7803e-004 1.3605e-003 7.5431e-005 2.8625e-003 1.3398e-003 1.9435e-003 7.3202e-003 2.9946e-003 2.1231e-004 5.0236e-004 4.3149e-003 9.4037e-003 8.6397e-003 4.3036e-003 1.3387e-003
          92 4.2228e-011 2.3225e-010 2.5249e-012 1.2166e-008 2.4423e-007 3.0705e-007 3.2462e-013 1.2147e-005 3.6752e-005 2.1770e-006 1.3323e-004 4.4658e-004 5.8700e-004 2.3585e-004 3.1452e-003 3.4250e-003 2.4369e-003 1.2464e-002 9.8361e-004 1.7351e-002 1.0487e-004 1.0093e-002 4.9386e-005 7.8450e-004 1.5318e-003 1.2373e-003 7.1218e-003 1.2387e-003 7.1136e-003 1.5483e-004 1.0014e-003 1.3114e-003 2.4427e-005 6.8536e-003 3.0757e-003 1.4115e-003 1.4574e-003 7.2109e-004 6.0357e-004 1.5671e-003 2.5038e-003 4.0816e-004 6.5930e-003 4.9270e-003 6.4323e-004 1.8165e-004 2.1011e-003 7.0175e-003 8.8722e-003 5.8943e-003 2.3959e-003
          93 4.2423e-011 3.7124e-010 4.2807e-010 8.3477e-009 1.8668e-007 5.0844e-007 2.9002e-011 8.0715e-006 4.3354e-005 1.8386e-006 6.9428e-005 4.9712e-004 4.7555e-004 3.8832e-005 3.3137e-003 2.0362e-003 3.9568e-003 9.5771e-003 3.0049e-003 1.5385e-002 1.3312e-003 1.0236e-002 1.2706e-004 1.4591e-003 1.1567e-003 2.4186e-004 7.7494e-003 1.2507e-004 8.0930e-003 4.3948e-005 1.6414e-003 5.8968e-004 4.6630e-004 4.7067e-003 5.2106e-003 4.1495e-004 2.4237e-003 1.3968e-004 1.1803e-003 4.7886e-004 3.0711e-003 1.2034e-005 4.7910e-003 6.5443e-003 1.6132e-003 1.4902e-004 8.4654e-004 4.4554e-003 7.8103e-003 6.7459e-003 3.4054e-003
          94 4.2407e-011 5.1593e-010 1.2816e-009 5.0385e-009 1.3506e-007 6.7568e-007 1.0978e-010 4.9166e-006 4.6388e-005 1.4694e-006 2.8524e-005 5.0788e-004 3.6006e-004 3.6506e-006 3.2263e-003 9.9498e-004 5.2913e-003 6.6203e-003 5.5601e-003 1.2375e-002 3.7025e-003 9.2402e-003 9.3771e-004 1.9395e-003 6.1095e-004 3.9067e-006 7.2803e-003 1.5780e-004 7.8900e-003 7.2734e-004 1.8872e-003 8.6195e-005 1.0564e-003 2.5343e-003 6.8135e-003 1.0178e-007 2.8827e-003 3.2125e-005 1.3816e-003 1.1154e-005 2.8041e-003 5.7617e-004 2.6427e-003 7.2304e-003 3.1290e-003 3.1987e-004 3.1282e-004 2.3869e-003 5.9272e-003 6.6075e-003 4.0394e-003
          95 4.2173e-011 6.4484e-010 2.2238e-009 2.4955e-009 9.1867e-008 7.8691e-007 2.1033e-010 2.6617e-006 4.6090e-005 1.1098e-006 6.9495e-006 4.8404e-004 2.5299e-004 7.9471e-005 2.9327e-003 3.3675e-004 6.2322e-003 3.9901e-003 8.1141e-003 8.9016e-003 6.7471e-003 7.3626e-003 2.4541e-003 2.0370e-003 1.5882e-004 2.5986e-004 5.9609e-003 1.1678e-003 6.6194e-003 2.1619e-003 1.6248e-003 4.3752e-005 1.3785e-003 9.2012e-004 7.3834e-003 4.8371e-004 2.6215e-003 5.2825e-004 1.1025e-003 1.7785e-004 1.9271e-003 1.5370e-003 9.1477e-004 6.7199e-003 4.8736e-003 8.2810e-004 1.6221e-004 1.0782e-003 3.8731e-003 5.6065e-003 4.1068e-003
          96 4.1770e-011 7.3933e-010 3.0379e-009 8.4295e-010 5.8076e-008 8.3762e-007 3.0065e-010 1.2015e-006 4.3153e-005 7.8893e-007 6.8504e-008 4.3485e-004 1.6271e-004 2.1642e-004 2.5033e-003 3.6073e-005 6.6877e-003 1.9572e-003 1.0234e-002 5.5517e-003 9.9070e-003 5.0463e-003 4.4540e-003 1.7252e-003 8.2306e-007 6.7971e-004 4.2237e-003 2.7261e-003 4.7003e-003 4.0252e-003 1.0031e-003 4.5830e-004 1.2757e-003 1.1727e-004 6.8256e-003 1.7905e-003 1.7915e-003 1.4307e-003 5.5430e-004 6.7814e-004 9.1418e-004 2.2900e-003 7.0996e-005 5.2203e-003 6.3280e-003 1.8124e-003 2.0295e-004 4.3335e-004 2.1703e-003 4.1419e-003 3.6323e-003
          97 4.1161e-011 7.8500e-010 3.6034e-009 7.8102e-011 3.3336e-008 8.3230e-007 3.5794e-010 3.8228e-007 3.8343e-005 5.2174e-007 3.1054e-006 3.6967e-004 9.2971e-005 3.7175e-004 2.0055e-003 2.6592e-005 6.6481e-003 6.4482e-004 1.1614e-002 2.7880e-003 1.2636e-002 2.7835e-003 6.5789e-003 1.1305e-003 2.0847e-004 9.8972e-004 2.5082e-003 4.3124e-003 2.6731e-003 5.8375e-003 3.4456e-004 1.1170e-003 8.4655e-004 3.9370e-005 5.4021e-003 3.5173e-003 7.9941e-004 2.3420e-003 9.7277e-005 1.1171e-003 2.0297e-004 2.4660e-003 1.3371e-004 3.2692e-003 6.9993e-003 3.2214e-003 4.5158e-004 1.9762e-004 1.0429e-003 2.6576e-003 2.8084e-003
          98 4.0381e-011 7.7656e-010 3.8834e-009 1.0165e-010 1.6655e-008 7.8268e-007 3.7087e-010 4.0878e-008 3.2501e-005 3.1487e-007 1.1776e-005 2.9801e-004 4.4453e-005 5.1372e-004 1.5033e-003 2.2206e-004 6.1860e-003 5.3987e-005 1.2129e-002 9.1917e-004 1.4524e-002 1.0289e-003 8.4404e-003 4.8790e-004 7.1642e-004 1.0468e-003 1.1542e-003 5.4838e-003 1.0446e-003 7.1395e-003 5.6062e-006 1.7192e-003 3.4451e-004 3.8221e-004 3.6016e-003 5.1240e-003 1.1548e-004 2.8736e-003 3.3993e-005 1.2233e-003 3.0811e-006 2.0457e-003 7.6809e-004 1.4971e-003 6.6645e-003 4.7689e-003 1.0314e-003 1.6712e-004 4.4838e-004 1.4770e-003 1.9004e-003
