   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          77 8.4648e-012 3.9352e-012 1.5828e-011 1.1140e-009 2.7882e-008 1.1628e-008 1.1045e-007 1.2300e-007 1.0360e-006 3.2218e-009 8.9795e-006 3.1322e-005 2.2882e-005 3.8122e-006 2.3980e-004 1.1928e-003 3.0557e-003 5.1214e-003 6.0866e-003 5.2282e-003 2.9357e-003 8.6405e-004
          78 9.4902e-012 6.1375e-012 5.5828e-012 1.4680e-009 2.6522e-008 7.9482e-009 1.1344e-007 8.9445e-008 1.0115e-006 7.5932e-009 7.3965e-006 2.9062e-005 2.4931e-005 8.9447e-007 1.7888e-004 9.7271e-004 2.5939e-003 4.4788e-003 5.4674e-003 4.8125e-003 2.7536e-003 8.1659e-004
          79 1.0168e-011 8.2659e-012 5.9762e-013 1.8123e-009 2.4962e-008 5.0994e-009 1.1465e-007 6.2485e-008 9.7577e-007 4.6435e-008 6.0259e-006 2.6766e-005 2.6456e-005 4.3090e-009 1.3155e-004 7.9025e-004 2.1960e-003 3.9043e-003 4.8883e-003 4.3998e-003 2.5596e-003 7.6623e-004
          80 1.0494e-011 1.0138e-011 6.0916e-013 2.1331e-009 2.3274e-008 2.9850e-009 1.1427e-007 4.1412e-008 9.3149e-007 1.0844e-007 4.8519e-006 2.4493e-005 2.7494e-005 4.9070e-007 9.5122e-005 6.3967e-004 1.8551e-003 3.3949e-003 4.3543e-003 4.0003e-003 2.3619e-003 7.1275e-004
          81 1.0479e-011 1.1631e-011 5.2358e-012 2.4182e-009 2.1492e-008 1.5063e-009 1.1241e-007 2.5475e-008 8.7995e-007 1.8437e-007 3.8525e-006 2.2259e-005 2.8063e-005 1.8600e-006 6.7322e-005 5.1529e-004 1.5627e-003 2.9431e-003 3.8630e-003 3.6172e-003 2.1643e-003 6.5633e-004
          82 1.0166e-011 1.2694e-011 1.4004e-011 2.6624e-009 1.9686e-008 5.7398e-010 1.0935e-007 1.4017e-008 8.2387e-007 2.6710e-007 3.0139e-006 2.0115e-005 2.8237e-005 3.7448e-006 4.6429e-005 4.1328e-004 1.3138e-003 2.5466e-003 3.4178e-003 3.2577e-003 1.9733e-003 6.0083e-004
          83 9.5917e-012 1.3301e-011 2.6352e-011 2.8591e-009 1.7875e-008 1.0106e-010 1.0521e-007 6.3662e-009 7.6418e-007 3.5077e-007 2.3156e-006 1.8066e-005 2.8044e-005 5.8715e-006 3.0939e-005 3.2955e-004 1.1016e-003 2.1978e-003 3.0140e-003 2.9213e-003 1.7899e-003 5.4811e-004
          84 8.8120e-012 1.3472e-011 4.1658e-011 3.0066e-009 1.6099e-008 8.4415e-012 1.0019e-007 1.9194e-009 7.0255e-007 4.3102e-007 1.7423e-006 1.6130e-005 2.7542e-005 8.0432e-006 1.9702e-005 2.6112e-004 9.2111e-004 1.8923e-003 2.6501e-003 2.6098e-003 1.6166e-003 4.9820e-004
          85 7.8735e-012 1.3231e-011 5.9168e-011 3.1004e-009 1.4364e-008 2.2231e-010 9.4370e-008 1.0947e-010 6.3952e-007 5.0392e-007 1.2772e-006 1.4300e-005 2.6745e-005 1.0107e-005 1.1767e-005 2.0521e-004 7.6715e-004 1.6235e-003 2.3208e-003 2.3207e-003 1.4526e-003 4.4970e-004
          86 6.8185e-012 1.2603e-011 7.7811e-011 3.1319e-009 1.2664e-008 6.6979e-010 8.7689e-008 4.0386e-010 5.7482e-007 5.6498e-007 9.0524e-007 1.2555e-005 2.5629e-005 1.1920e-005 6.3860e-006 1.5940e-004 6.3463e-004 1.3843e-003 2.0190e-003 2.0487e-003 1.2951e-003 4.0190e-004
          87 5.6721e-012 1.1571e-011 9.5568e-011 3.0766e-009 1.0945e-008 1.2620e-009 7.9735e-008 2.2357e-009 5.0607e-007 6.0622e-007 6.1222e-007 1.0829e-005 2.4046e-005 1.3270e-005 2.9677e-006 1.2143e-004 5.1747e-004 1.1639e-003 1.7312e-003 1.7816e-003 1.1367e-003 3.5349e-004
