   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          68 4.7256e-011 5.1336e-011 2.6911e-012 1.1331e-010 3.1387e-011 7.8040e-009 1.2206e-007 1.5572e-006 1.5767e-005 1.2518e-004 8.5738e-004 4.3535e-003 1.1818e-002 1.0678e-002 4.2519e-005 1.7756e-002 3.9343e-003 4.2537e-002 9.6443e-003 5.2792e-003 5.3155e-003 3.6979e-003 6.8073e-006 8.5794e-004 5.5044e-004
          69 5.8963e-011 8.4130e-011 1.1096e-011 1.2306e-010 8.1726e-012 7.7198e-009 1.2777e-007 1.6393e-006 1.6662e-005 1.3232e-004 9.0917e-004 4.7447e-003 1.3782e-002 1.4517e-002 6.2311e-004 1.6821e-002 1.3477e-002 5.0282e-002 2.8050e-003 1.0752e-002 1.9272e-003 5.1751e-003 4.8787e-004 1.2995e-004 2.0617e-004
          70 7.4933e-011 1.3410e-010 2.8699e-011 1.3064e-010 1.7880e-014 7.9145e-009 1.4054e-007 1.8197e-006 1.8551e-005 1.4738e-004 1.0147e-003 5.4205e-003 1.6718e-002 2.0080e-002 2.1463e-003 1.5649e-002 2.8653e-002 5.0252e-002 7.8485e-005 1.5426e-002 2.4236e-006 4.9304e-003 2.0370e-003 1.1522e-004 1.8130e-006
          71 8.4859e-011 1.8487e-010 5.4061e-011 1.1759e-010 6.3549e-012 7.3320e-009 1.4156e-007 1.8567e-006 1.8973e-005 1.5083e-004 1.0394e-003 5.6644e-003 1.8427e-002 2.4803e-002 4.5716e-003 1.2419e-002 4.3774e-002 3.7029e-002 6.2373e-003 1.4863e-002 2.2383e-003 2.5394e-003 3.4260e-003 1.0148e-003 1.6842e-004
          72 7.8789e-011 2.0565e-010 7.5550e-011 8.0621e-011 2.0650e-011 5.6115e-009 1.1963e-007 1.5957e-006 1.6339e-005 1.3000e-004 8.9595e-004 4.9681e-003 1.6966e-002 2.5286e-002 6.8537e-003 7.5386e-003 4.8784e-002 1.6910e-002 1.8514e-002 8.4913e-003 7.4699e-003 2.6158e-004 3.0832e-003 1.9262e-003 5.5293e-004
          73 6.2386e-011 1.9405e-010 8.5488e-011 4.1564e-011 3.1422e-011 3.6702e-009 8.8071e-008 1.2001e-006 1.2313e-005 9.8083e-005 6.7550e-004 3.8039e-003 1.3593e-002 2.2253e-002 8.1524e-003 3.4410e-003 4.3046e-002 3.4167e-003 2.7573e-002 2.1988e-003 1.0977e-002 3.9639e-004 1.5147e-003 1.9229e-003 7.4075e-004
          74 4.6618e-011 1.7288e-010 8.8628e-011 1.5878e-011 3.5160e-011 2.2681e-009 6.2636e-008 8.7621e-007 9.0097e-006 7.1885e-005 4.9435e-004 2.8219e-003 1.0521e-002 1.8794e-002 8.8171e-003 1.1549e-003 3.3944e-002 1.8930e-005 2.9883e-002 4.2006e-007 1.0959e-002 2.3976e-003 2.7710e-004 1.2414e-003 6.3147e-004
          75 3.5178e-011 1.5622e-010 9.1190e-011 3.2875e-012 3.4191e-011 1.4209e-009 4.6238e-008 6.6718e-007 6.8792e-006 5.4997e-005 3.7742e-004 2.1799e-003 8.4542e-003 1.6366e-002 9.4510e-003 1.9890e-004 2.5917e-002 2.9905e-003 2.7396e-002 1.6455e-003 8.5769e-003 4.7878e-003 3.6785e-005 4.9172e-004 3.7724e-004
          76 2.7284e-011 1.4638e-010 9.5728e-011 2.3379e-014 3.0565e-011 9.2219e-010 3.6232e-008 5.4155e-007 5.6038e-006 4.4914e-005 3.0740e-004 1.7932e-003 7.2109e-003 1.5026e-002 1.0359e-002 5.9150e-006 1.9694e-002 9.0379e-003 2.2301e-002 5.7673e-003 5.2814e-003 6.6056e-003 7.3243e-004 4.9827e-005 1.3417e-004
          77 2.1498e-011 1.4146e-010 1.0244e-010 4.1850e-012 2.5108e-011 6.1627e-010 2.9975e-008 4.6581e-007 4.8425e-006 3.8931e-005 2.6563e-004 1.5624e-003 6.4937e-003 1.4472e-002 1.1630e-002 2.9672e-004 1.4841e-002 1.6393e-002 1.5947e-002 1.1136e-002 2.1925e-003 7.3389e-003 2.0467e-003 7.6936e-005 6.2937e-006
          78 1.6763e-011 1.3865e-010 1.1029e-010 1.5614e-011 1.8213e-011 4.1660e-010 2.5739e-008 4.1709e-007 4.3618e-006 3.5194e-005 2.3933e-004 1.4171e-003 6.0699e-003 1.4385e-002 1.3220e-002 9.8013e-004 1.0871e-002 2.3891e-002 9.3845e-003 1.6541e-002 2.6631e-004 6.7638e-003 3.5333e-003 5.8358e-004 5.0206e-005
          79 1.2453e-011 1.3463e-010 1.1705e-010 3.4563e-011 1.0596e-011 2.7836e-010 2.2413e-008 3.7959e-007 3.9995e-006 3.2409e-005 2.1962e-004 1.3073e-003 5.7547e-003 1.4430e-002 1.4933e-002 2.0258e-003 7.4858e-003 3.0280e-002 3.7906e-003 2.0582e-002 2.9478e-004 4.9963e-003 4.6468e-003 1.4190e-003 2.6781e-004
          80 8.3711e-012 1.2609e-010 1.1956e-010 5.9944e-011 3.8216e-012 1.7951e-010 1.9288e-008 3.4194e-007 3.6358e-006 2.9608e-005 1.9995e-004 1.1949e-003 5.3924e-003 1.4242e-002 1.6393e-002 3.3560e-003 4.6168e-003 3.4070e-002 4.8098e-004 2.1838e-002 2.5762e-003 2.6309e-003 4.8766e-003 2.2579e-003 5.8583e-004
          81 4.7482e-012 1.1134e-010 1.1521e-010 8.8096e-011 1.7578e-013 1.1018e-010 1.6067e-008 2.9838e-007 3.2077e-006 2.6270e-005 1.7682e-004 1.0597e-003 4.8911e-003 1.3553e-002 1.7171e-002 4.7855e-003 2.3805e-003 3.4147e-002 3.4918e-004 1.9649e-002 6.4669e-003 6.7235e-004 4.0523e-003 2.7096e-003 8.6285e-004
          82 2.0220e-012 9.1848e-011 1.0409e-010 1.1401e-010 1.5115e-012 6.4997e-011 1.2884e-008 2.5056e-007 2.7286e-006 2.2490e-005 1.5092e-004 9.0597e-004 4.2678e-003 1.2365e-002 1.7089e-002 6.0880e-003 9.0914e-004 3.0713e-002 3.1367e-003 1.4838e-002 1.0500e-002 3.7482e-006 2.5588e-003 2.5679e-003 9.6842e-004
          83 4.5565e-013 7.1314e-011 8.9134e-011 1.3466e-010 8.2135e-012 3.8433e-011 1.0070e-008 2.0480e-007 2.2636e-006 1.8790e-005 1.2576e-004 7.5551e-004 3.6248e-003 1.0945e-002 1.6376e-002 7.1512e-003 1.7501e-004 2.5267e-002 7.5622e-003 9.2563e-003 1.3321e-002 8.2200e-004 1.0910e-003 1.9544e-003 8.7479e-004
          84 9.0430e-016 5.2766e-011 7.3627e-011 1.5020e-010 1.9627e-011 2.4327e-011 7.8261e-009 1.6602e-007 1.8662e-006 1.5613e-005 1.0429e-004 6.2638e-004 3.0549e-003 9.5872e-003 1.5425e-002 8.0191e-003 2.1964e-006 1.9438e-002 1.2280e-002 4.5076e-003 1.4399e-002 2.7051e-003 1.8236e-004 1.1689e-003 6.4922e-004
          85 4.7413e-013 3.7202e-011 5.9116e-011 1.6148e-010 3.4911e-011 1.7653e-011 6.1193e-009 1.3490e-007 1.5451e-006 1.3039e-005 8.6977e-005 5.2187e-004 2.5825e-003 8.4029e-003 1.4457e-002 8.7583e-003 1.9995e-004 1.4111e-002 1.6381e-002 1.3709e-003 1.3795e-002 5.0299e-003 3.9038e-005 4.8100e-004 3.8239e-004
          86 1.6944e-012 2.4655e-011 4.6055e-011 1.6867e-010 5.3086e-011 1.5403e-011 4.8347e-009 1.1016e-007 1.2882e-006 1.0972e-005 7.3148e-005 4.3812e-004 2.1959e-003 7.3904e-003 1.3527e-002 9.3890e-003 6.2659e-004 9.6375e-003 1.9309e-002 5.6176e-005 1.1852e-002 7.1901e-003 6.2017e-004 7.2826e-005 1.5431e-004
          87 3.5218e-012 1.5068e-011 3.4866e-011 1.7305e-010 7.3542e-011 1.6274e-011 3.8960e-009 9.1111e-008 1.0895e-006 9.3725e-006 6.2502e-005 3.7345e-004 1.8924e-003 6.5725e-003 1.2735e-002 9.9848e-003 1.1932e-003 6.1736e-003 2.0970e-002 4.1032e-004 9.1697e-003 8.7813e-003 1.7264e-003 2.5215e-005 2.1978e-005
          88 5.9011e-012 8.0866e-012 2.5520e-011 1.7578e-010 9.6220e-011 2.0005e-011 3.2222e-009 7.6695e-008 9.3910e-007 8.1639e-006 5.4510e-005 3.2473e-004 1.6608e-003 5.9398e-003 1.2131e-002 1.0619e-002 1.8633e-003 3.6428e-003 2.1524e-002 2.0992e-003 6.2934e-003 9.6263e-003 3.1145e-003 3.2866e-004 1.0447e-005
          89 8.7524e-012 3.3313e-012 1.7624e-011 1.7558e-010 1.1998e-010 2.6740e-011 2.7149e-009 6.5136e-008 8.1761e-007 7.1860e-006 4.8086e-005 2.8549e-004 1.4713e-003 5.4076e-003 1.1596e-002 1.1222e-002 2.6055e-003 1.8743e-003 2.0945e-002 4.7217e-003 3.6111e-003 9.5833e-003 4.5049e-003 9.1332e-004 1.2044e-004
          90 1.1979e-011 6.7883e-013 1.1160e-011 1.7210e-010 1.4361e-010 3.6875e-011 2.3266e-009 5.5664e-008 7.1675e-007 6.3712e-006 4.2768e-005 2.5297e-004 1.3117e-003 4.9443e-003 1.1092e-002 1.1760e-002 3.3956e-003 7.5504e-004 1.9403e-002 7.8181e-003 1.5179e-003 8.7054e-003 5.6361e-003 1.6584e-003 3.2853e-004
          91 1.5495e-011 2.6075e-014 6.1470e-012 1.6540e-010 1.6612e-010 5.0853e-011 2.0260e-009 4.7783e-008 6.3140e-007 5.6777e-006 3.8269e-005 2.2547e-004 1.1746e-003 4.5322e-003 1.0604e-002 1.2221e-002 4.2194e-003 1.6728e-004 1.7151e-002 1.0956e-002 2.8244e-004 7.1915e-003 6.3239e-003 2.4246e-003 5.9395e-004
          92 1.9020e-011 1.2596e-012 2.5931e-012 1.5418e-010 1.8468e-010 6.8280e-011 1.7744e-009 4.0771e-008 5.5282e-007 5.0296e-006 3.4071e-005 1.9992e-004 1.0450e-003 4.1202e-003 1.0026e-002 1.2473e-002 5.0151e-003 9.8982e-008 1.4331e-002 1.3627e-002 3.0009e-005 5.2743e-003 6.4120e-003 3.0482e-003 8.5968e-004
          93 2.2404e-011 4.1699e-012 5.6826e-013 1.3964e-010 1.9845e-010 8.8763e-011 1.5665e-009 3.4661e-008 4.8199e-007 4.4370e-006 3.0232e-005 1.7667e-004 9.2545e-004 3.7221e-003 9.3946e-003 1.2537e-002 5.7623e-003 1.4661e-004 1.1332e-002 1.5528e-002 7.1847e-004 3.3348e-003 5.9341e-003 3.4219e-003 1.0756e-003
          94 2.5404e-011 8.4294e-012 5.8462e-015 1.2228e-010 2.0596e-010 1.1110e-010 1.3885e-009 2.9254e-008 4.1680e-007 3.8819e-006 2.6625e-005 1.5497e-004 8.1265e-004 3.3284e-003 8.6944e-003 1.2374e-002 6.4155e-003 5.0116e-004 8.4099e-003 1.6443e-002 2.1411e-003 1.6808e-003 4.9955e-003 3.4816e-003 1.2013e-003
          95 2.7772e-011 1.3556e-011 7.3622e-013 1.0315e-010 2.0634e-010 1.3344e-010 1.2321e-009 2.4475e-008 3.5671e-007 3.3606e-006 2.3216e-005 1.3462e-004 7.0601e-004 2.9398e-003 7.9302e-003 1.1972e-002 6.9277e-003 9.6367e-004 5.8040e-003 1.6312e-002 3.9664e-003 5.4881e-004 3.7904e-003 3.2312e-003 1.2163e-003
          96 2.9304e-011 1.8955e-011 2.4570e-012 8.3552e-011 1.9948e-010 1.5358e-010 1.0916e-009 2.0280e-008 3.0171e-007 2.8742e-006 2.0008e-005 1.1561e-004 6.0593e-004 2.5608e-003 7.1182e-003 1.1340e-002 7.2591e-003 1.4454e-003 3.6746e-003 1.5247e-002 5.8128e-003 3.7530e-005 2.5462e-003 2.7400e-003 1.1250e-003
          97 2.9455e-011 2.3609e-011 4.6706e-012 6.4094e-011 1.8372e-010 1.6680e-010 9.5099e-010 1.6445e-008 2.4902e-007 2.3971e-006 1.6819e-005 9.6885e-005 5.0712e-004 2.1713e-003 6.2043e-003 1.0373e-002 7.2794e-003 1.8449e-003 2.0746e-003 1.3324e-002 7.2207e-003 9.2858e-005 1.4544e-003 2.0963e-003 9.4301e-004
