   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          72 1.0637e-010 1.2606e-008 3.3859e-007 8.1068e-010 8.0828e-006 1.8346e-005 2.0967e-008 4.3454e-004 1.3835e-004 7.2389e-005 4.9439e-003 8.9258e-004 3.3710e-003 1.7739e-002 2.1886e-006 2.2705e-002 5.6435e-003 8.3481e-003 4.5751e-003 1.1033e-004 1.8388e-005 9.2847e-003 1.2005e-003 1.1708e-002 1.0226e-003 1.5861e-003 1.7649e-003 1.5910e-003 9.8751e-003 2.7101e-004 5.3000e-003 2.4075e-004 1.2685e-003 2.0977e-003 1.6543e-003 4.7066e-003 1.2984e-002 2.9140e-003 2.5193e-004 4.2264e-003 1.5225e-002 1.2191e-002 2.0900e-003 1.7381e-005 1.2571e-004 1.8173e-005 1.5540e-004
          73 1.0169e-010 1.3298e-008 1.5405e-007 7.7395e-010 7.9735e-006 4.9826e-006 3.6337e-008 4.0031e-004 5.6297e-006 1.0389e-004 4.3951e-003 7.1265e-005 4.9054e-003 1.3621e-002 1.2368e-003 2.3893e-002 1.5124e-003 1.3430e-002 3.1549e-003 1.7150e-004 5.9025e-004 7.8587e-003 4.0802e-006 1.3434e-002 3.2392e-006 3.4557e-003 1.0147e-003 7.1438e-005 1.0135e-002 3.7640e-004 5.8569e-003 1.8296e-004 2.0732e-003 3.8109e-004 3.1647e-003 1.0304e-003 1.2816e-002 6.6476e-003 4.2650e-004 1.3693e-003 1.0311e-002 1.4942e-002 5.9157e-003 2.9201e-004 1.3195e-004 8.2489e-005 4.4170e-008
          74 9.5848e-011 1.2893e-008 5.2246e-008 6.6896e-010 7.2076e-006 2.4006e-007 4.8753e-008 3.3757e-004 3.0136e-005 1.2264e-004 3.5353e-003 1.0852e-004 5.8631e-003 9.0774e-003 4.4273e-003 2.1935e-002 7.2013e-008 1.7246e-002 1.2815e-003 1.3344e-003 1.2340e-003 5.1300e-003 1.2095e-003 1.2195e-002 9.8904e-004 4.4874e-003 1.4999e-004 2.8147e-004 7.8092e-003 2.7429e-003 4.3259e-003 1.7783e-003 1.7018e-003 6.5723e-005 3.1624e-003 1.1180e-005 9.4407e-003 1.0740e-002 1.4715e-003 4.0221e-004 5.3261e-003 1.3992e-002 1.0190e-002 2.0372e-003 1.4484e-006 1.4718e-004 5.9184e-005
          75 8.9165e-011 1.1766e-008 8.2803e-009 5.2282e-010 6.0564e-006 8.6244e-007 5.5988e-008 2.6245e-004 1.3733e-004 1.2692e-004 2.5730e-003 6.7887e-004 6.1088e-003 5.0356e-003 8.3225e-003 1.7640e-002 1.4067e-003 1.8666e-002 8.2471e-005 3.1752e-003 1.3179e-003 2.3987e-003 3.6023e-003 8.7506e-003 3.9338e-003 4.0091e-003 1.4486e-004 1.0300e-003 4.3878e-003 5.9503e-003 1.8702e-003 4.1398e-003 6.1477e-004 9.2884e-004 1.8463e-003 9.6279e-004 4.8583e-003 1.3129e-002 3.9603e-003 2.9119e-004 2.0710e-003 1.0261e-002 1.2706e-002 5.2732e-003 5.2981e-004 1.8464e-005 6.8178e-005
          76 8.1877e-011 1.0244e-008 4.4333e-010 3.6427e-010 4.7591e-006 4.1214e-006 5.7419e-008 1.8788e-004 2.6653e-004 1.1859e-004 1.6732e-003 1.4559e-003 5.6995e-003 2.0814e-003 1.1776e-002 1.2236e-002 5.1392e-003 1.7361e-002 4.4134e-004 4.8939e-003 8.2237e-004 6.0226e-004 5.7230e-003 4.6640e-003 7.7128e-003 2.3703e-003 1.2993e-003 1.2990e-003 1.5348e-003 8.1910e-003 1.8243e-004 5.7650e-003 1.9117e-007 1.8507e-003 4.4967e-004 2.1865e-003 1.3475e-003 1.2515e-002 7.6373e-003 7.3631e-004 6.5287e-004 5.8902e-003 1.2271e-002 8.6846e-003 2.3228e-003 1.4474e-004 3.9657e-006
          77 7.4275e-011 8.5801e-009 1.1918e-008 2.1910e-010 3.5032e-006 8.0299e-006 5.3686e-008 1.2284e-004 3.7651e-004 1.0158e-004 9.4401e-004 2.1780e-003 4.8201e-003 4.3680e-004 1.3996e-002 7.0114e-003 1.0026e-002 1.3849e-002 2.6413e-003 5.7420e-003 2.0025e-004 3.4307e-006 6.5782e-003 1.4813e-003 1.0793e-002 6.5709e-004 3.0755e-003 8.5746e-004 1.5029e-004 8.3963e-003 3.2804e-004 5.6648e-003 6.9866e-004 1.9168e-003 1.0395e-005 2.4299e-003 2.1026e-005 9.2755e-003 1.1152e-002 2.1544e-003 2.8617e-004 2.6197e-003 9.4280e-003 1.0597e-002 5.0117e-003 1.0604e-003 9.2151e-005
          78 6.6631e-011 6.9475e-009 3.0879e-008 1.0557e-010 2.4080e-006 1.1361e-005 4.6208e-008 7.1925e-005 4.4595e-004 8.0283e-005 4.3145e-004 2.6822e-003 3.7036e-003 3.7000e-006 1.4653e-002 2.9565e-003 1.4755e-002 9.2225e-003 6.2933e-003 5.3755e-003 2.2738e-005 2.6672e-004 5.9607e-003 6.3593e-005 1.2023e-002 5.5716e-006 4.5191e-003 2.0014e-004 1.0428e-004 6.6946e-003 2.1765e-003 3.9794e-003 2.5607e-003 1.1159e-003 6.1611e-004 1.6124e-003 4.5235e-004 5.0840e-003 1.2894e-002 4.8268e-003 4.1193e-004 9.2704e-004 5.7892e-003 1.0195e-002 7.4353e-003 2.7611e-003 5.5087e-004
          79 5.9141e-011 5.4450e-009 4.9885e-008 3.2885e-011 1.5304e-006 1.3516e-005 3.6669e-008 3.6126e-005 4.6921e-004 5.8481e-005 1.3185e-004 2.9007e-003 2.5643e-003 4.8084e-004 1.3822e-002 6.0246e-004 1.8231e-002 4.7386e-003 1.0523e-002 3.9691e-003 6.4407e-004 7.9564e-004 4.3219e-003 3.9495e-004 1.1078e-002 9.9503e-004 4.8695e-003 3.6599e-005 6.3776e-004 4.0799e-003 4.6631e-003 1.7581e-003 4.6160e-003 2.1121e-004 1.5524e-003 5.2049e-004 1.3944e-003 1.7368e-003 1.2049e-002 8.2322e-003 1.1334e-003 3.4241e-004 2.8192e-003 7.9268e-003 8.4759e-003 4.6139e-003 1.3297e-003
          80 5.1941e-011 4.1216e-009 6.4850e-008 1.9119e-012 8.8123e-007 1.4349e-005 2.6676e-008 1.4067e-005 4.5113e-004 3.8905e-005 1.0045e-005 2.8405e-003 1.5638e-003 1.4832e-003 1.1852e-002 1.6122e-005 1.9799e-002 1.4665e-003 1.4284e-002 2.1135e-003 2.0331e-003 1.0858e-003 2.4113e-003 1.8020e-003 8.4679e-003 3.4114e-003 3.9717e-003 7.6418e-004 9.8665e-004 1.7154e-003 6.5137e-003 2.3961e-004 5.7605e-003 8.0607e-005 1.9901e-003 3.0257e-006 1.7923e-003 1.5720e-004 9.0649e-003 1.1148e-002 2.8249e-003 2.8651e-004 1.0992e-003 5.0016e-003 7.7764e-003 5.7928e-003 2.1398e-003
          81 4.5198e-011 3.0009e-009 7.4158e-008 6.8378e-012 4.4209e-007 1.4018e-005 1.7551e-008 3.0747e-006 4.0284e-004 2.3176e-005 1.5785e-005 2.5617e-003 7.9900e-004 2.6422e-003 9.2482e-003 8.9549e-004 1.9335e-002 4.3540e-005 1.6710e-002 5.7219e-004 3.8101e-003 9.4133e-004 8.9640e-004 3.3799e-003 5.2096e-003 6.4251e-003 2.3164e-003 2.2309e-003 8.2632e-004 3.3294e-004 6.9402e-003 1.4954e-004 5.4401e-003 1.0841e-003 1.6071e-003 3.4498e-004 1.3749e-003 1.3713e-004 5.2969e-003 1.2378e-002 5.4967e-003 6.2404e-004 3.9986e-004 2.5480e-003 5.8537e-003 5.8282e-003 2.6334e-003
          82 3.8969e-011 2.0821e-009 7.7665e-008 3.7606e-011 1.7658e-007 1.2806e-005 1.0131e-008 1.9684e-009 3.3663e-004 1.1829e-005 9.7096e-005 2.1428e-003 3.0080e-004 3.6674e-003 6.5024e-003 2.7234e-003 1.7132e-002 5.9007e-004 1.7302e-002 1.5268e-006 5.4224e-003 4.9441e-004 1.1542e-004 4.3926e-003 2.3332e-003 9.0037e-003 7.3666e-004 3.8535e-003 3.4349e-004 5.3309e-006 5.9133e-003 1.4059e-003 3.8893e-003 2.8636e-003 7.3631e-004 1.1826e-003 5.7511e-004 7.8824e-004 2.1483e-003 1.1431e-002 8.5125e-003 1.6113e-003 2.4044e-004 1.0538e-003 3.6211e-003 4.8265e-003 2.6102e-003
          83 3.3295e-011 1.3557e-009 7.6093e-008 8.2380e-011 4.2951e-008 1.1041e-005 4.8111e-009 1.8723e-006 2.6391e-004 4.6659e-006 2.0895e-004 1.6643e-003 5.1864e-005 4.3733e-003 4.0197e-003 4.9203e-003 1.3765e-002 2.7760e-003 1.6029e-002 7.5585e-004 6.3646e-003 8.0887e-005 4.0041e-005 4.4995e-003 5.3249e-004 1.0337e-002 6.8427e-006 4.9482e-003 8.4840e-006 3.1385e-004 4.0188e-003 3.2943e-003 1.9181e-003 4.6034e-003 6.8350e-005 1.8656e-003 4.0858e-005 1.2401e-003 4.0063e-004 8.7512e-003 1.0846e-002 3.4629e-003 3.8753e-004 3.9498e-004 1.8304e-003 3.3160e-003 2.1414e-003
          84 2.8226e-011 8.0834e-010 7.0679e-008 1.2985e-010 7.1884e-010 9.0355e-006 1.5896e-009 6.2096e-006 1.9395e-004 1.0190e-006 3.1799e-004 1.1958e-003 3.4353e-006 4.6868e-003 2.0711e-003 6.9775e-003 9.9347e-003 5.9780e-003 1.3289e-002 2.8080e-003 6.3638e-003 5.4062e-005 3.8590e-004 3.7822e-003 1.1072e-006 1.0115e-002 5.1882e-004 5.0771e-003 2.4160e-004 7.0110e-004 2.0618e-003 4.9180e-003 4.3618e-004 5.5217e-003 1.7891e-004 1.9302e-003 1.4624e-004 1.1174e-003 6.9731e-006 5.4132e-003 1.1649e-002 5.9845e-003 9.5921e-004 2.1024e-004 7.6506e-004 1.8864e-003 1.4725e-003
          85 2.3739e-011 4.2061e-010 6.2634e-008 1.7058e-010 1.4836e-008 7.0249e-006 1.7193e-010 1.1175e-005 1.3261e-004 4.0309e-011 4.0292e-004 7.8429e-004 9.2762e-005 4.6148e-003 7.7376e-004 8.5201e-003 6.2720e-003 9.4587e-003 9.7172e-003 5.7907e-003 5.4368e-003 6.2615e-004 7.9303e-004 2.5938e-003 4.8802e-004 8.5315e-003 2.1691e-003 4.2127e-003 1.1710e-003 7.9096e-004 6.6078e-004 5.6232e-003 1.1201e-005 5.2516e-003 1.1975e-003 1.3604e-003 7.9716e-004 5.8984e-004 3.6322e-004 2.5091e-003 1.0652e-002 8.5295e-003 2.1842e-003 2.7594e-004 2.9783e-004 8.8582e-004 8.4376e-004
          86 1.9821e-011 1.7203e-010 5.3161e-008 1.9813e-010 5.7686e-008 5.1822e-006 1.0457e-010 1.5564e-005 8.3160e-005 7.0513e-007 4.5365e-004 4.5764e-004 2.5702e-004 4.2272e-003 1.2197e-004 9.3478e-003 3.2669e-003 1.2539e-002 6.0509e-003 9.1233e-003 3.8773e-003 1.7899e-003 9.8739e-004 1.3729e-003 1.4903e-003 6.1506e-003 4.4542e-003 2.7259e-003 2.5778e-003 5.3428e-004 4.7857e-005 5.2324e-003 6.7926e-004 3.9751e-003 2.7696e-003 5.4912e-004 1.5649e-003 1.0478e-004 7.7849e-004 6.9624e-004 8.2747e-003 1.0294e-002 4.0852e-003 6.3434e-004 1.6701e-004 3.5686e-004 3.9979e-004
          87 1.6442e-011 3.9865e-011 4.3263e-008 2.0925e-010 1.0929e-007 3.6095e-006 8.8366e-010 1.8719e-005 4.6512e-005 2.3335e-006 4.6865e-004 2.2495e-004 4.4241e-004 3.6238e-003 1.8124e-005 9.4199e-003 1.2044e-003 1.4714e-002 2.9452e-003 1.2171e-002 2.1452e-003 3.3296e-003 8.7080e-004 4.6743e-004 2.4766e-003 3.6567e-003 6.6933e-003 1.1995e-003 4.0128e-003 1.5964e-004 7.7281e-005 4.0144e-003 2.0209e-003 2.2675e-003 4.2723e-003 3.2524e-005 1.9886e-003 3.5018e-005 8.4502e-004 2.8967e-005 5.3549e-003 1.0703e-002 6.3299e-003 1.4640e-003 2.1995e-004 1.5280e-004 1.6262e-004
          88 1.3564e-011 2.6490e-014 3.3728e-008 2.0376e-010 1.5662e-007 2.3513e-006 2.0444e-009 2.0406e-005 2.1895e-005 4.2543e-006 4.5229e-004 8.1365e-005 6.0909e-004 2.9115e-003 3.1317e-004 8.8246e-003 1.6476e-004 1.5715e-002 8.6299e-004 1.4394e-002 7.3161e-004 4.9025e-003 5.2657e-004 3.9431e-005 3.0618e-003 1.6284e-003 8.2758e-003 1.9528e-004 5.0018e-003 2.7297e-006 3.9574e-004 2.4817e-003 3.4159e-003 7.9961e-004 5.1288e-003 1.9175e-004 1.8416e-003 4.6020e-004 5.5314e-004 1.1514e-004 2.7428e-003 9.6633e-003 8.3321e-003 2.8522e-003 4.9035e-004 1.1724e-004 7.0004e-005
          89 1.1138e-011 2.7942e-011 2.5099e-008 1.8388e-010 1.9241e-007 1.4072e-006 3.2179e-009 2.0683e-005 7.4968e-006 6.0256e-006 4.1199e-004 1.2939e-005 7.3219e-004 2.1848e-003 8.4308e-004 7.7280e-003 5.8300e-005 1.5500e-002 1.8946e-005 1.5448e-002 3.2789e-005 6.1473e-003 1.5836e-004 5.7099e-005 3.0887e-003 3.9392e-004 8.8358e-003 6.2208e-005 5.2315e-003 3.1937e-004 6.5372e-004 1.1370e-003 4.3233e-003 5.3360e-005 5.0517e-003 1.0756e-003 1.2268e-003 1.1619e-003 1.6788e-004 4.2776e-004 9.7163e-004 7.5574e-003 9.5067e-003 4.6437e-003 1.1092e-003 1.9877e-004 5.2224e-005
          90 9.1207e-012 9.9769e-011 1.7725e-008 1.5361e-010 2.1379e-007 7.4935e-007 4.1570e-009 1.9787e-005 1.0474e-006 7.3841e-006 3.5648e-004 1.3861e-006 8.0081e-004 1.5185e-003 1.4566e-003 6.3359e-003 6.7983e-004 1.4231e-002 3.8756e-004 1.5232e-002 2.6795e-004 6.7887e-003 2.6198e-007 3.5258e-004 2.6187e-003 2.9479e-007 8.3235e-003 8.4990e-004 4.6546e-003 1.1663e-003 6.5939e-004 2.9256e-004 4.4697e-003 1.7168e-004 4.1270e-003 2.4055e-003 4.9182e-004 1.7811e-003 2.3884e-007 5.8300e-004 1.4289e-004 5.0455e-003 9.5250e-003 6.4553e-003 2.1507e-003 4.5378e-004 8.4456e-005
          91 7.4614e-012 1.9374e-010 1.1752e-008 1.1773e-010 2.2089e-007 3.3152e-007 4.7338e-009 1.8034e-005 2.0562e-007 8.2129e-006 2.9382e-004 2.7638e-005 8.1474e-004 9.6029e-004 2.0330e-003 4.8461e-003 1.7677e-003 1.2191e-002 1.7505e-003 1.3866e-002 1.4488e-003 6.6999e-003 2.3086e-004 7.0945e-004 1.8555e-003 2.6582e-004 6.9595e-003 2.3323e-003 3.4777e-003 2.3849e-003 4.2747e-004 3.1436e-006 3.8906e-003 9.6699e-004 2.7266e-003 3.7251e-003 3.6718e-005 2.0203e-003 2.1395e-004 4.6786e-004 1.1962e-005 2.7701e-003 8.4253e-003 7.8235e-003 3.5257e-003 9.6843e-004 1.8923e-004
          92 6.1086e-012 2.9115e-010 7.1804e-009 8.1066e-011 2.1555e-007 1.0178e-007 4.9179e-009 1.5740e-005 2.8604e-006 8.4995e-006 2.3067e-004 7.4447e-005 7.8078e-004 5.3329e-004 2.4884e-003 3.4241e-003 3.0546e-003 9.7150e-003 3.7685e-003 1.1633e-002 3.3995e-003 5.9182e-003 9.1895e-004 9.4402e-004 1.0484e-003 8.8714e-004 5.1255e-003 4.1093e-003 2.0711e-003 3.6695e-003 1.3119e-004 1.1724e-004 2.8495e-003 2.0507e-003 1.3318e-003 4.5971e-003 1.3080e-004 1.7804e-003 7.5411e-004 2.0391e-004 1.9352e-004 1.1441e-003 6.5600e-003 8.3858e-003 4.9758e-003 1.7656e-003 4.0562e-004
          93 5.0204e-012 3.7752e-010 3.9138e-009 4.8079e-011 2.0073e-007 9.3063e-009 4.7543e-009 1.3204e-005 7.2757e-006 8.3101e-006 1.7214e-004 1.2785e-004 7.1058e-004 2.4111e-004 2.7787e-003 2.1943e-003 4.3081e-003 7.1445e-003 6.0596e-003 8.9264e-003 5.8142e-003 4.6315e-003 2.0086e-003 9.5965e-004 4.1000e-004 1.5501e-003 3.2448e-003 5.7443e-003 8.4356e-004 4.6857e-003 6.2158e-007 3.8802e-004 1.7029e-003 3.0059e-003 3.5245e-004 4.7677e-003 8.1053e-004 1.1889e-003 1.3990e-003 1.3320e-005 3.5957e-004 2.7287e-004 4.4412e-003 8.0223e-003 6.1681e-003 2.7571e-003 7.4881e-004
          94 4.1529e-012 4.4270e-010 1.7782e-009 2.2213e-011 1.7947e-007 8.5221e-009 4.3254e-009 1.0657e-005 1.2144e-005 7.7435e-006 1.2136e-004 1.7762e-004 6.1661e-004 7.1764e-005 2.8907e-003 1.2280e-003 5.3509e-003 4.7622e-003 8.2612e-003 6.1454e-003 8.3244e-003 3.1148e-003 3.3393e-003 7.6165e-004 6.0549e-005 2.0143e-003 1.6621e-003 6.8783e-003 1.1815e-004 5.1758e-003 2.1668e-004 5.9094e-004 7.5659e-004 3.5289e-003 5.2086e-007 4.2276e-003 1.8867e-003 5.2008e-004 1.8817e-003 7.3089e-005 3.5413e-004 4.8778e-006 2.5376e-003 6.8655e-003 6.8131e-003 3.7563e-003 1.1850e-003
          95 3.4685e-012 4.8099e-010 5.6543e-010 5.8097e-012 1.5462e-007 6.1759e-008 3.7296e-009 8.2713e-006 1.6568e-005 6.9134e-006 7.9948e-005 2.1722e-004 5.1091e-004 4.2317e-006 2.8362e-003 5.5214e-004 6.0698e-003 2.7762e-003 1.0078e-002 3.6488e-003 1.0569e-002 1.6735e-003 4.6892e-003 4.4152e-004 1.6270e-005 2.1560e-003 5.8560e-004 7.3067e-003 5.9607e-005 5.0314e-003 8.4109e-004 6.0389e-004 1.8342e-004 3.5025e-003 2.6096e-004 3.1832e-003 3.0350e-003 7.1966e-005 2.0127e-003 4.2640e-004 2.0196e-004 6.5735e-005 1.1460e-003 5.2344e-003 6.7674e-003 4.5421e-003 1.6373e-003
          96 2.9376e-012 4.9128e-010 5.6885e-011 8.2531e-015 1.2875e-007 1.3995e-007 3.0641e-009 6.1639e-006 2.0029e-005 5.9374e-006 4.8301e-005 2.4349e-004 4.0430e-004 1.3141e-005 2.6464e-003 1.5710e-004 6.4215e-003 1.3108e-003 1.1319e-002 1.7092e-003 1.2265e-002 5.8336e-004 5.8342e-003 1.3984e-004 2.0665e-004 1.9733e-003 6.9374e-005 7.0092e-003 6.5238e-004 4.3155e-003 1.7991e-003 4.3287e-004 4.3890e-007 2.9966e-003 9.3856e-004 1.9635e-003 3.9251e-003 4.9544e-005 1.7539e-003 9.7407e-004 3.9067e-005 1.9516e-004 3.4551e-004 3.5141e-003 6.0761e-003 4.9408e-003 2.0146e-003
          97 2.5298e-012 4.7511e-010 4.1965e-011 4.7887e-012 1.0363e-007 2.2213e-007 2.4033e-009 4.3873e-006 2.2268e-005 4.9075e-006 2.5784e-005 2.5547e-004 3.0434e-004 7.2668e-005 2.3564e-003 5.7116e-006 6.4058e-003 4.0285e-004 1.1882e-002 4.8104e-004 1.3212e-002 4.0138e-005 6.5828e-003 5.3135e-007 5.1139e-004 1.5517e-003 3.5605e-005 6.1058e-003 1.7286e-003 3.2182e-003 2.9067e-003 1.8502e-004 1.0220e-004 2.2000e-003 1.7504e-003 8.9364e-004 4.3213e-003 4.9943e-004 1.2156e-003 1.5291e-003 1.4170e-005 2.3766e-004 3.3181e-005 2.0212e-003 4.9245e-003 4.8708e-003 2.2361e-003
          98 2.2228e-012 4.3697e-010 3.3344e-010 1.9131e-011 8.0602e-008 2.9447e-007 1.8028e-009 2.9602e-006 2.3253e-005 3.9030e-006 1.1257e-005 2.5415e-004 2.1658e-004 1.5922e-004 2.0059e-003 4.5459e-005 6.0685e-003 2.2608e-005 1.1767e-002 8.2711e-006 1.3338e-002 1.3790e-004 6.8219e-003 1.3263e-004 8.0228e-004 1.0262e-003 3.2428e-004 4.8210e-003 3.0276e-003 2.0064e-003 3.9310e-003 1.4392e-005 3.2521e-004 1.3468e-003 2.4255e-003 2.0904e-004 4.1486e-003 1.3086e-003 6.0635e-004 1.9012e-003 2.0960e-004 1.6680e-004 1.4510e-005 9.4248e-004 3.5807e-003 4.3694e-003 2.2566e-003
          99 1.9946e-012 3.8235e-010 7.7311e-010 4.1111e-011 6.0407e-008 3.4849e-007 1.2930e-009 1.8676e-006 2.3057e-005 2.9770e-006 3.2489e-006 2.4130e-004 1.4394e-004 2.5260e-004 1.6299e-003 2.1636e-004 5.4727e-003 8.7257e-005 1.1033e-002 2.3046e-004 1.2660e-002 8.5789e-004 6.5190e-003 5.8139e-004 9.7739e-004 5.3350e-004 7.4569e-004 3.4081e-003 4.2594e-003 9.4631e-004 4.6491e-003 5.8428e-005 5.1393e-004 6.3539e-004 2.7752e-003 5.6359e-007 3.4873e-003 2.2517e-003 1.4866e-004 1.9675e-003 6.0506e-004 5.2766e-005 9.4126e-005 3.1201e-004 2.3003e-003 3.5619e-003 2.0754e-003
         100 1.8223e-012 3.1704e-010 1.2295e-009 6.7721e-011 4.3357e-008 3.7884e-007 8.8488e-010 1.0766e-006 2.1787e-005 2.1627e-006 1.9357e-007 2.1883e-004 8.7471e-005 3.3549e-004 1.2570e-003 4.5523e-004 4.6876e-003 4.7462e-004 9.7799e-003 9.9430e-004 1.1272e-002 2.0624e-003 5.7218e-003 1.3075e-003 9.8281e-004 1.7925e-004 1.1241e-003 2.0995e-003 5.1543e-003 2.4516e-004 4.8960e-003 3.8351e-004 5.6963e-004 1.8339e-004 2.7258e-003 2.1127e-004 2.5333e-003 3.0581e-003 1.4260e-006 1.7124e-003 1.0851e-003 2.2443e-007 1.4122e-004 4.6271e-005 1.2685e-003 2.6191e-003 1.7355e-003
         101 1.6740e-012 2.4646e-010 1.5860e-009 9.4065e-011 2.9458e-008 3.8083e-007 5.7489e-010 5.4510e-007 1.9504e-005 1.4767e-006 4.8943e-007 1.8818e-004 4.6884e-005 3.9121e-004 9.0882e-004 6.9297e-004 3.7773e-003 1.0211e-003 8.1190e-003 2.0419e-003 9.3175e-003 3.4670e-003 4.5492e-003 2.1609e-003 8.2234e-004 1.4638e-005 1.3258e-003 1.0689e-003 5.4890e-003 5.6479e-007 4.5928e-003 9.3821e-004 4.7452e-004 8.1432e-006 2.3176e-003 6.5926e-004 1.5352e-003 3.4762e-003 1.9702e-004 1.2302e-003 1.4754e-003 8.0082e-005 1.1501e-004 1.3674e-006 5.7006e-004 1.7112e-003 1.3079e-003
