   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          76 9.6303e-010 3.2560e-009 5.7218e-009 1.7679e-008 7.9588e-009 1.1676e-007 2.1734e-008 2.5268e-007 2.8643e-007 5.8056e-007 7.1044e-008 6.1666e-005 1.9851e-005 1.1628e-003 2.7221e-003 1.7833e-003 2.1150e-002 2.1859e-003 1.8143e-002 1.0694e-002 9.5177e-004 1.0589e-004 8.8739e-003 3.0993e-006 9.7252e-003 9.6120e-004 1.1330e-003 2.0428e-003 1.2573e-002 2.0905e-003 6.2008e-004 3.9398e-004 8.2803e-003 4.6134e-003 1.0433e-004 9.2972e-004 5.3847e-004 4.9789e-003 3.1136e-003 1.1734e-005 1.0768e-003 1.0304e-003 1.3135e-004 2.2979e-005 5.2205e-005
          77 1.0953e-009 3.1882e-009 4.7888e-009 1.8763e-008 4.9347e-009 1.1023e-007 3.1011e-008 2.0721e-007 3.3351e-007 4.2149e-007 6.2521e-009 4.9582e-005 3.6455e-005 8.4666e-004 2.8964e-003 7.4673e-004 1.9448e-002 4.6221e-003 1.4044e-002 1.4253e-002 3.6887e-004 3.9775e-005 8.0371e-003 5.9914e-004 8.5041e-003 2.5107e-003 1.0225e-003 5.5431e-004 1.1645e-002 4.3358e-003 3.2289e-004 1.7528e-006 6.1949e-003 6.7028e-003 7.2514e-005 1.1333e-003 1.2752e-005 3.5966e-003 4.3485e-003 5.1596e-004 4.6275e-004 1.2037e-003 5.0283e-004 4.1992e-005 6.4724e-009
          78 1.2035e-009 3.1080e-009 3.9250e-009 1.9592e-008 2.7069e-009 1.0281e-007 4.0380e-008 1.6583e-007 3.7108e-007 2.8451e-007 1.2486e-007 3.8809e-005 5.1986e-005 5.9218e-004 2.9326e-003 1.8929e-004 1.7203e-002 7.4203e-003 9.9447e-003 1.7335e-002 2.0385e-005 3.9328e-004 6.5206e-003 1.9694e-003 6.5271e-003 4.4582e-003 6.1605e-004 1.8647e-005 9.5986e-003 6.8513e-003 3.2474e-005 1.6141e-004 3.8759e-003 8.0252e-003 8.1490e-004 8.9369e-004 1.6881e-004 2.0051e-003 4.8041e-003 1.5983e-003 3.9688e-005 9.6853e-004 8.2260e-004 2.3990e-004 3.7199e-005
          79 1.2854e-009 3.0190e-009 3.1397e-009 2.0158e-008 1.2013e-009 9.4769e-008 4.9364e-008 1.2917e-007 3.9826e-007 1.7456e-007 3.1853e-007 2.9573e-005 6.4442e-005 3.9526e-004 2.8521e-003 2.7252e-006 1.4664e-002 1.0214e-002 6.2724e-003 1.9597e-002 1.4936e-004 8.8337e-004 4.7045e-003 3.6694e-003 4.2855e-003 6.3767e-003 1.7852e-004 1.2493e-004 6.9988e-003 9.0678e-003 1.0482e-004 4.5190e-004 1.9129e-003 8.2526e-003 2.2645e-003 4.0876e-004 6.1513e-004 7.4350e-004 4.3766e-003 2.8378e-003 1.1107e-004 5.0139e-004 8.8861e-004 4.4946e-004 1.1527e-004
          80 1.3406e-009 2.9249e-009 2.4403e-009 2.0463e-008 3.3242e-010 8.6394e-008 5.7633e-008 9.7543e-008 4.1509e-007 9.3077e-008 5.1869e-007 2.1926e-005 7.3001e-005 2.4912e-004 2.6822e-003 7.9959e-005 1.2052e-002 1.2716e-002 3.3335e-003 2.0834e-002 9.0206e-004 1.2758e-003 2.9489e-003 5.2652e-003 2.2551e-003 7.8608e-003 1.1035e-006 4.9010e-004 4.4255e-003 1.0511e-002 7.8699e-004 5.7774e-004 6.3326e-004 7.4221e-003 4.0673e-003 3.8317e-005 9.5832e-004 9.3723e-005 3.3051e-003 3.7713e-003 7.2018e-004 1.0086e-004 6.8223e-004 5.3732e-004 1.8051e-004
          81 1.3686e-009 2.8249e-009 1.8292e-009 2.0497e-008 7.8643e-012 7.7843e-008 6.4901e-008 7.0910e-008 4.2166e-007 3.8841e-008 6.8570e-007 1.5772e-005 7.7529e-005 1.4545e-004 2.4481e-003 3.2457e-004 9.5312e-003 1.4709e-002 1.2978e-003 2.0961e-002 2.3051e-003 1.4286e-003 1.5178e-003 6.4195e-003 7.8931e-004 8.6199e-003 2.8980e-004 7.9625e-004 2.3138e-003 1.0912e-002 2.1173e-003 4.5412e-004 6.8440e-005 5.8505e-003 5.7396e-003 1.0775e-004 9.7867e-004 3.6443e-005 2.0065e-003 4.0895e-003 1.6618e-003 1.7298e-005 3.4101e-004 4.6312e-004 1.9269e-004
          82 1.3721e-009 2.7230e-009 1.3108e-009 2.0289e-008 1.3374e-010 6.9393e-008 7.1071e-008 4.9208e-008 4.1925e-007 9.0994e-009 8.0172e-007 1.0981e-005 7.8481e-005 7.6168e-005 2.1772e-003 6.5618e-004 7.2378e-003 1.6088e-002 2.1635e-004 2.0062e-002 4.2739e-003 1.3088e-003 5.5562e-004 6.9532e-003 7.1892e-005 8.5530e-003 1.1051e-003 8.7050e-004 8.9230e-004 1.0279e-002 3.9222e-003 1.9118e-004 3.1100e-005 3.9996e-003 6.8612e-003 7.6515e-004 6.9000e-004 3.3852e-004 8.9021e-004 3.7420e-003 2.6048e-003 3.4083e-004 6.5337e-005 2.8063e-004 1.4894e-004
          83 1.3525e-009 2.6173e-009 8.8372e-010 1.9842e-008 6.1674e-010 6.1147e-008 7.6010e-008 3.2092e-008 4.0863e-007 1.0029e-012 8.6166e-007 7.3543e-006 7.6419e-005 3.3397e-005 1.8893e-003 1.0116e-003 5.2452e-003 1.6802e-002 3.2523e-005 1.8287e-002 6.6311e-003 9.7382e-004 8.0723e-005 6.8308e-003 1.0676e-004 7.7214e-003 2.3556e-003 6.9705e-004 1.7051e-004 8.8185e-003 5.8781e-003 6.9138e-006 2.3974e-004 2.2929e-003 7.1878e-003 1.9346e-003 2.8371e-004 7.0001e-004 2.0597e-004 2.8998e-003 3.2378e-003 9.8151e-004 1.3430e-005 9.3381e-005 7.8968e-005
          84 1.3126e-009 2.5086e-009 5.4680e-010 1.9180e-008 1.3668e-009 5.3262e-008 7.9704e-008 1.9189e-008 3.9118e-007 7.2760e-009 8.6976e-007 4.7010e-006 7.2076e-005 1.0283e-005 1.6022e-003 1.3449e-003 3.5966e-003 1.6877e-002 6.1371e-004 1.5876e-002 9.1475e-003 5.4643e-004 1.6765e-005 6.1491e-003 7.5471e-004 6.3324e-003 3.8366e-003 3.8353e-004 1.8243e-006 6.8779e-003 7.6192e-003 1.2213e-004 4.4092e-004 1.0186e-003 6.7105e-003 3.3620e-003 1.8229e-005 8.8909e-004 5.6967e-009 1.8624e-003 3.3856e-003 1.7288e-003 2.3810e-004 1.4352e-006 1.9669e-005
          85 1.2541e-009 2.3942e-009 2.9607e-010 1.8309e-008 2.2959e-009 4.5795e-008 8.2068e-008 1.0030e-008 3.6782e-007 2.6535e-008 8.3389e-007 2.8288e-006 6.6075e-005 9.8937e-007 1.3274e-003 1.6239e-003 2.2975e-003 1.6364e-002 1.7751e-003 1.3082e-002 1.1563e-002 1.7555e-004 2.2866e-004 5.0790e-003 1.7847e-003 4.6607e-003 5.2844e-003 9.7803e-005 1.6025e-004 4.8260e-003 8.8248e-003 6.7179e-004 4.8771e-004 2.7818e-004 5.6080e-003 4.7099e-003 1.0106e-004 8.1630e-004 1.4801e-004 9.2572e-004 3.0440e-003 2.3446e-003 6.7726e-004 5.8828e-005 4.6617e-007
          86 1.1771e-009 2.2676e-009 1.2646e-010 1.7212e-008 3.3095e-009 3.8750e-008 8.2894e-008 4.1275e-009 3.3908e-007 5.3307e-008 7.6311e-007 1.5669e-006 5.8917e-005 7.5491e-007 1.0722e-003 1.8250e-003 1.3313e-003 1.5326e-002 3.2926e-003 1.0155e-002 1.3597e-002 2.2223e-006 5.6028e-004 3.8242e-003 2.9238e-003 2.9955e-003 6.4288e-003 2.8849e-006 4.1735e-004 2.9790e-003 9.2818e-003 1.6514e-003 3.6384e-004 1.1119e-005 4.1716e-003 5.6577e-003 6.0756e-004 5.4002e-004 4.4007e-004 2.9115e-004 2.3538e-003 2.6472e-003 1.1876e-003 2.5568e-004 3.4728e-005
          87 1.0771e-009 2.1121e-009 3.1297e-011 1.5803e-008 4.2772e-009 3.2013e-008 8.1535e-008 9.7725e-010 3.0419e-007 8.2449e-008 6.6460e-007 7.6794e-007 5.0831e-005 5.6570e-006 8.3834e-004 1.9227e-003 6.6606e-004 1.3788e-002 4.8826e-003 7.3189e-003 1.4912e-002 1.2172e-004 8.6245e-004 2.5793e-003 3.8856e-003 1.5871e-003 7.0199e-003 1.9567e-004 5.9745e-004 1.5478e-003 8.8945e-003 2.8863e-003 1.6052e-004 5.1244e-005 2.7116e-003 5.9680e-003 1.4389e-003 2.1735e-004 6.7119e-004 1.9945e-005 1.5326e-003 2.5579e-003 1.5950e-003 5.2174e-004 1.1075e-004
