   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          66 1.6029e-011 6.1344e-005 9.2069e-005 1.9254e-007 7.6003e-003 4.6578e-002 1.4824e-006 2.1103e-002 6.5560e-003 2.1043e-004 2.7540e-002 1.0251e-002 9.3348e-004 1.2336e-004 5.6509e-005 2.3637e-003 1.3830e-002 3.8382e-003 6.8807e-007 5.5712e-004 5.7384e-003 6.8368e-003 1.9143e-003 2.2626e-003 4.1347e-003 4.6778e-006 4.4160e-003 4.7286e-003 4.9902e-003 1.5095e-004 5.7175e-003 1.3916e-002 8.2696e-007 3.8668e-004 3.7163e-003 4.1453e-004 6.1277e-003 2.2255e-003 1.1648e-003 2.9948e-005 4.7804e-003 2.4700e-003 9.9787e-004 2.5765e-003 4.2657e-005 2.5864e-003 9.2659e-004 4.1902e-004 2.4052e-003 1.8482e-003 5.1781e-004
          67 8.0873e-011 3.0911e-004 4.7257e-006 1.7553e-006 6.1834e-002 2.2394e-001 5.8353e-006 2.5625e-002 8.0357e-004 7.9255e-005 2.8935e-002 3.8178e-004 4.0853e-003 8.4101e-003 3.2270e-004 1.7104e-003 1.6633e-002 9.7358e-004 7.4687e-003 5.5639e-006 1.7104e-003 2.8405e-003 1.9482e-002 1.6623e-004 1.3731e-004 1.2999e-003 1.9299e-003 8.0955e-004 2.2965e-002 1.5127e-002 1.5640e-002 3.8411e-002 1.9489e-002 6.0341e-004 4.2297e-004 1.0166e-003 2.4740e-003 1.1764e-002 3.6006e-003 1.3391e-004 1.8706e-003 5.9956e-003 1.4647e-003 6.6556e-004 1.3254e-003 2.5027e-006 8.2332e-004 2.6940e-004 2.0438e-004 1.1306e-003 1.0678e-003
          68 4.6096e-011 1.7265e-004 9.5699e-005 1.4511e-006 4.6233e-002 1.1328e-001 2.3020e-006 2.6014e-005 2.2798e-002 5.0114e-005 2.5754e-004 8.8336e-003 1.2802e-002 1.2308e-002 1.5866e-003 5.8395e-004 2.8499e-004 1.1668e-002 7.4107e-003 2.8073e-003 2.1450e-003 2.2476e-004 9.9857e-003 8.7938e-003 2.3592e-003 1.7704e-004 1.4816e-003 7.2547e-004 6.5107e-003 3.1585e-002 1.1075e-002 9.3295e-003 2.5502e-002 7.5397e-003 8.8430e-004 2.2310e-004 3.9212e-004 2.5449e-003 1.2116e-002 3.1820e-003 1.0866e-004 1.4801e-004 3.9844e-003 2.1159e-003 4.1507e-004 2.8216e-003 7.0776e-004 2.4829e-004 1.0051e-003 4.0439e-004 1.1126e-005
          69 7.7668e-012 2.7556e-005 1.6688e-004 4.3558e-007 1.1453e-002 1.2625e-002 8.5796e-008 9.7818e-003 2.5617e-002 1.5562e-004 4.3627e-003 1.1222e-002 6.9167e-003 2.9596e-003 2.9551e-003 3.3654e-003 2.1931e-003 8.2776e-003 8.0107e-004 5.9348e-003 4.8631e-003 6.3140e-004 3.2377e-004 1.0715e-002 1.6104e-003 6.8362e-004 4.4157e-003 5.0695e-004 5.1032e-005 1.5398e-002 6.4017e-003 3.9363e-005 6.8723e-003 9.7000e-003 3.8275e-004 2.4290e-003 7.9482e-004 3.5027e-004 5.1767e-003 5.6414e-003 9.2617e-005 1.3448e-003 5.9297e-004 4.0867e-003 4.8135e-004 1.7243e-003 2.8538e-003 2.3869e-004 6.0150e-004 1.3556e-003 7.3611e-004
          70 2.3469e-012 7.8345e-006 2.1548e-004 2.6255e-007 5.3607e-003 1.0697e-003 3.9086e-008 2.1411e-002 2.5862e-002 1.6473e-004 5.7355e-003 9.0733e-003 3.9380e-003 2.7586e-004 5.3269e-003 4.7118e-003 2.9640e-003 4.7512e-003 6.4464e-005 8.3676e-003 3.9486e-003 4.2038e-005 3.1316e-004 1.0202e-002 1.8331e-004 2.5570e-003 3.9853e-003 2.3934e-006 1.4278e-003 8.1884e-003 8.8140e-003 1.8505e-005 1.7358e-003 1.0497e-002 1.1376e-004 3.5931e-003 3.8848e-005 1.7432e-003 1.3941e-003 6.9483e-003 3.0092e-004 1.9094e-003 6.9781e-005 2.9211e-003 2.2714e-003 1.9595e-004 2.9086e-003 1.5280e-003 1.0153e-006 7.6123e-004 8.7992e-004
          71 7.6539e-013 2.6347e-006 2.9623e-004 2.2785e-007 3.4131e-003 3.2567e-004 3.3542e-007 3.6224e-002 2.5507e-002 1.3252e-004 4.0949e-003 6.4042e-003 2.0535e-003 3.2652e-004 8.5776e-003 4.8066e-003 1.9594e-003 2.1466e-003 1.4440e-003 1.0082e-002 1.8508e-003 3.6528e-004 1.2823e-003 8.4929e-003 3.7456e-004 4.2236e-003 2.1340e-003 7.9927e-004 2.1325e-003 3.6828e-003 1.2973e-002 2.2721e-004 2.9299e-004 9.8442e-003 2.1295e-003 2.9211e-003 4.8880e-004 1.8289e-003 3.6173e-005 6.4308e-003 2.3916e-003 8.7024e-004 9.9018e-004 1.0101e-003 3.4990e-003 2.7127e-004 1.5083e-003 2.6286e-003 5.7913e-004 5.8937e-005 4.2920e-004
          72 6.6948e-014 5.5242e-007 4.3683e-004 2.3382e-007 2.3622e-003 4.7430e-003 1.0296e-006 5.7971e-002 2.2073e-002 6.4582e-005 1.1279e-003 3.5738e-003 7.1998e-004 3.0502e-003 1.2102e-002 3.2862e-003 3.8808e-004 4.9854e-004 4.1105e-003 1.0060e-002 8.6951e-005 2.1687e-003 1.4915e-003 5.6367e-003 3.2043e-003 4.3641e-003 2.7901e-004 2.6798e-003 1.3011e-003 9.7183e-004 1.6818e-002 3.1847e-003 9.9842e-005 7.7027e-003 6.6960e-003 8.6342e-004 2.3130e-003 5.8947e-004 3.3689e-004 4.0551e-003 5.8830e-003 7.1004e-006 1.5323e-003 7.6350e-006 2.9047e-003 1.8441e-003 1.1879e-004 2.2740e-003 1.8649e-003 2.9249e-004 8.4821e-006
          73 3.4699e-013 3.4716e-008 6.4224e-004 2.3989e-007 1.3868e-003 1.6520e-002 2.3717e-006 8.4737e-002 1.2460e-002 1.0135e-006 4.4461e-004 1.0811e-003 3.7087e-005 8.6732e-003 1.3597e-002 6.1566e-004 4.2225e-004 4.3769e-007 6.5872e-003 6.9313e-003 1.5697e-003 4.6074e-003 4.0967e-004 2.3124e-003 8.4555e-003 2.0809e-003 5.5984e-004 3.8953e-003 2.7845e-005 3.6322e-005 1.7133e-002 1.3095e-002 8.3962e-004 4.7801e-003 1.1774e-002 2.5540e-004 3.5700e-003 1.6500e-004 6.7916e-004 1.1756e-003 8.0371e-003 2.3054e-003 5.0013e-004 5.4719e-004 8.5911e-004 2.9949e-003 5.6267e-004 5.9102e-004 2.1635e-003 1.4493e-003 3.6976e-004
          74 2.8804e-012 1.4009e-006 7.5298e-004 1.8165e-007 3.7188e-004 3.2748e-002 3.8183e-006 9.1066e-002 1.0378e-003 9.3321e-005 8.6079e-003 6.9863e-006 1.6540e-004 1.3121e-002 8.9625e-003 9.2228e-004 4.4760e-003 1.8439e-004 5.5762e-003 1.6869e-003 8.1848e-003 4.3008e-003 4.7249e-004 2.2309e-004 1.1122e-002 1.1406e-006 3.6784e-003 2.0544e-003 1.5683e-003 1.4216e-005 1.0551e-002 2.6499e-002 5.7030e-003 2.3273e-003 1.1415e-002 4.8245e-003 1.6560e-003 3.0138e-003 3.6799e-005 1.5705e-006 5.2062e-003 7.4121e-003 4.3631e-004 8.4701e-004 6.4595e-005 1.4923e-003 2.2551e-003 1.9098e-004 6.0686e-004 1.6178e-003 1.1255e-003
          75 6.8463e-012 3.4276e-006 5.6063e-004 6.8107e-008 3.9129e-006 3.6348e-002 3.6575e-006 5.5904e-002 4.4730e-003 3.6655e-004 2.0421e-002 2.5704e-004 3.9525e-004 9.7967e-003 1.7869e-003 6.9635e-003 8.2605e-003 4.0645e-005 1.6062e-003 1.3395e-004 1.2277e-002 9.6203e-004 4.3606e-003 5.2161e-005 6.4271e-003 2.7668e-003 4.6317e-003 5.9127e-006 4.9668e-003 8.7076e-005 2.6041e-003 2.6001e-002 1.4972e-002 1.3981e-003 4.8839e-003 9.3115e-003 3.1129e-005 5.0488e-003 1.0638e-003 1.9158e-004 7.9946e-004 7.4954e-003 4.2338e-003 2.3917e-005 1.0749e-003 4.8807e-007 1.6325e-003 1.7316e-003 1.4182e-004 2.9919e-004 7.2712e-004
          76 9.6667e-012 4.1293e-006 2.9094e-004 6.3347e-009 3.0311e-004 2.6994e-002 2.3657e-006 1.9350e-002 1.9616e-002 5.5504e-004 2.2902e-002 1.9940e-004 1.7696e-004 3.8106e-003 1.0129e-004 1.2061e-002 6.9164e-003 2.4170e-004 1.0605e-006 2.0772e-003 9.1285e-003 1.9254e-004 7.7977e-003 3.9977e-005 1.3965e-003 6.5023e-003 2.0636e-003 1.4966e-003 4.9912e-003 1.1971e-003 1.1423e-004 1.4317e-002 2.0864e-002 2.0688e-003 7.9969e-004 7.4705e-003 2.3485e-003 2.8704e-003 3.9800e-003 7.7232e-006 8.2488e-005 3.0532e-003 6.8049e-003 9.5250e-004 8.3382e-004 9.0629e-004 1.3459e-004 1.7499e-003 1.3393e-003 1.4518e-004 4.2521e-005
          77 1.1871e-011 3.9810e-006 1.3254e-004 3.6863e-009 6.7432e-004 1.7469e-002 1.3074e-006 3.2424e-003 3.3167e-002 5.9734e-004 1.8234e-002 3.3172e-006 2.5019e-007 7.1936e-004 2.0264e-003 1.3110e-002 3.5006e-003 1.6736e-003 6.3246e-004 3.1536e-003 4.3763e-003 2.5227e-003 8.0030e-003 1.1734e-004 6.3274e-006 7.1967e-003 1.5235e-004 3.9565e-003 2.5808e-003 3.3778e-003 1.1346e-005 5.3709e-003 2.1243e-002 4.5381e-003 3.6602e-005 3.5560e-003 5.1893e-003 4.3399e-004 5.5496e-003 4.7654e-004 5.3004e-004 3.6296e-004 5.6673e-003 3.4597e-003 3.6874e-005 1.5980e-003 2.9452e-004 5.4997e-004 1.6797e-003 9.6665e-004 1.7103e-004
          78 1.4771e-011 3.7043e-006 5.6890e-005 2.8555e-008 9.4597e-004 1.0934e-002 6.6073e-007 3.5904e-005 4.2351e-002 5.5792e-004 1.1466e-002 6.1637e-004 1.8531e-004 6.9335e-007 4.1925e-003 1.1536e-002 8.4884e-004 4.1523e-003 1.3853e-003 2.6245e-003 1.2299e-003 5.6412e-003 5.9230e-003 1.2214e-003 3.2897e-004 5.5376e-003 4.0225e-004 5.0035e-003 4.9995e-004 5.4389e-003 8.7836e-006 1.3504e-003 1.8095e-002 8.8640e-003 2.5940e-005 1.0025e-003 6.0339e-003 1.8526e-004 4.7439e-003 2.2710e-003 2.7455e-004 6.9410e-005 2.9586e-003 5.3294e-003 5.1814e-004 9.8888e-004 1.2542e-003 7.7072e-007 9.1136e-004 1.3330e-003 6.3899e-004
          79 1.9175e-011 3.4827e-006 2.1056e-005 6.8713e-008 1.1348e-003 6.5272e-003 2.7814e-007 3.2245e-003 4.7427e-002 4.6797e-004 4.9771e-003 2.6435e-003 7.2108e-004 2.6000e-004 5.3544e-003 8.6004e-003 1.2984e-005 7.0047e-003 1.3555e-003 1.3373e-003 4.1042e-005 7.9408e-003 2.9930e-003 3.6198e-003 6.0869e-004 3.0629e-003 2.2385e-003 4.1808e-003 7.2923e-005 6.2079e-003 4.8256e-004 1.7863e-004 1.3183e-002 1.4168e-002 4.6586e-004 1.0184e-004 4.8233e-003 1.8475e-003 2.4783e-003 4.5108e-003 1.4405e-005 4.8803e-004 7.8533e-004 5.2935e-003 2.4132e-003 1.0077e-004 1.5782e-003 5.1573e-004 1.1406e-004 8.8667e-004 8.0128e-004
          80 2.5615e-011 3.2901e-006 4.8226e-006 1.2111e-007 1.2503e-003 3.4311e-003 6.8334e-008 9.9557e-003 4.7813e-002 3.3824e-004 6.4376e-004 6.2183e-003 1.4019e-003 5.6827e-004 5.1837e-003 5.1649e-003 1.3774e-003 9.2328e-003 6.1224e-004 2.5062e-004 3.0162e-004 8.4620e-003 6.2571e-004 6.6870e-003 3.0685e-004 1.0057e-003 4.3864e-003 2.1674e-003 1.3823e-003 5.1128e-003 2.2127e-003 2.0030e-005 8.0288e-003 1.8614e-002 2.5936e-003 1.9812e-008 2.6506e-003 3.9155e-003 4.4932e-004 5.6423e-003 9.8386e-004 4.1261e-004 9.3377e-006 3.5265e-003 4.4512e-003 3.2715e-004 8.7122e-004 1.2866e-003 1.2430e-004 1.9618e-004 4.9492e-004
          81 3.4025e-011 3.0281e-006 1.7375e-008 1.8006e-007 1.2668e-003 1.3208e-003 1.2921e-011 1.8217e-002 4.2255e-002 1.8662e-004 7.5763e-004 1.0631e-002 1.8561e-003 4.5805e-004 3.8155e-003 2.1072e-003 4.6557e-003 9.6492e-003 3.9869e-006 5.3013e-005 1.1099e-003 6.8849e-003 8.0496e-005 8.9607e-003 4.9670e-006 6.2496e-005 5.4078e-003 3.6506e-004 3.3997e-003 2.6471e-003 5.0569e-003 1.0935e-004 3.9244e-003 1.9959e-002 7.5071e-003 1.9241e-005 8.4078e-004 4.7062e-003 1.2549e-004 4.6338e-003 3.3957e-003 1.2733e-005 1.9052e-004 1.3293e-003 5.0041e-003 2.0636e-003 4.9660e-005 1.2911e-003 8.1183e-004 3.4733e-005 8.0732e-005
          82 4.3052e-011 2.5989e-006 2.6744e-006 2.3062e-007 1.1477e-003 1.9725e-004 5.6117e-008 2.5215e-002 3.0776e-002 5.5973e-005 6.9505e-003 1.4018e-002 1.7065e-003 7.3201e-005 1.9145e-003 3.0757e-004 8.4437e-003 7.6016e-003 7.9593e-004 7.7016e-004 1.4722e-003 3.9269e-003 1.7414e-003 8.8274e-003 9.5297e-004 1.1236e-004 4.4953e-003 1.5468e-004 4.4279e-003 4.5322e-004 7.4477e-003 8.4411e-004 1.5403e-003 1.6999e-002 1.4240e-002 5.7364e-004 7.9887e-005 3.5574e-003 1.5597e-003 2.1256e-003 5.7234e-003 5.5220e-004 2.9086e-004 1.1387e-004 3.5321e-003 4.0391e-003 4.6085e-004 4.7510e-004 1.2278e-003 5.3887e-004 5.1577e-005
          83 5.0255e-011 2.0031e-006 9.0289e-006 2.5338e-007 9.0275e-004 4.3709e-005 1.8876e-007 2.7975e-002 1.6783e-002 2.5613e-007 1.7795e-002 1.4294e-002 9.6383e-004 1.5578e-004 4.6434e-004 7.1362e-005 1.0614e-002 4.0028e-003 3.5470e-003 1.6057e-003 9.8757e-004 1.2319e-003 4.3814e-003 6.0796e-003 3.7527e-003 3.4635e-004 2.3256e-003 1.6239e-003 3.5058e-003 1.4571e-004 7.4881e-003 2.9169e-003 6.2842e-004 1.1143e-002 1.9327e-002 2.8834e-003 2.3222e-006 1.5260e-003 3.1007e-003 2.1955e-004 5.9065e-003 2.6918e-003 2.8580e-005 8.5946e-005 1.3313e-003 4.3991e-003 2.1746e-003 5.2998e-006 7.7610e-004 9.8808e-004 4.1096e-004
          84 5.3984e-011 1.3682e-006 1.5131e-005 2.4092e-007 6.1022e-004 5.4464e-004 3.2082e-007 2.5677e-002 5.6466e-003 3.8227e-005 2.8681e-002 1.1160e-002 1.9207e-004 1.3639e-003 2.6236e-007 7.3855e-004 1.0028e-002 9.8222e-004 7.2148e-003 1.6809e-003 2.2779e-004 5.2199e-005 5.9935e-003 2.5466e-003 7.2941e-003 1.9840e-004 5.3061e-004 3.3091e-003 1.5200e-003 1.5935e-003 5.0847e-003 5.9164e-003 5.3658e-004 5.5454e-003 1.9778e-002 7.2129e-003 2.1838e-006 2.2118e-004 3.1536e-003 2.6182e-004 3.7952e-003 5.1726e-003 2.8167e-004 2.7933e-004 1.1099e-004 2.8994e-003 3.6321e-003 7.7760e-004 9.4707e-005 7.7019e-004 6.5108e-004
          85 5.4725e-011 8.3607e-007 1.8706e-005 2.0373e-007 3.5711e-004 1.2250e-003 3.9681e-007 2.0195e-002 4.4925e-004 1.3727e-004 3.5458e-002 6.4391e-003 4.8516e-005 3.5787e-003 2.2141e-004 1.3253e-003 7.4447e-003 3.3740e-006 1.0031e-002 9.6873e-004 3.0167e-005 2.1498e-004 5.6692e-003 3.4294e-004 9.7040e-003 7.3933e-007 1.1396e-006 3.7958e-003 1.5654e-004 3.1771e-003 2.0852e-003 8.3511e-003 1.0424e-003 2.1535e-003 1.5994e-002 1.2045e-002 2.7858e-004 1.9594e-005 1.8985e-003 1.4838e-003 1.2877e-003 6.1351e-003 1.7181e-003 1.1018e-004 9.1636e-005 1.0381e-003 3.5679e-003 2.2027e-003 1.5818e-004 2.0749e-004 4.7786e-004
          86 5.4128e-011 4.6148e-007 1.9663e-005 1.5771e-007 1.8106e-004 1.7630e-003 4.0795e-007 1.4009e-002 6.9920e-004 2.4924e-004 3.6942e-002 2.3346e-003 8.0801e-004 6.0857e-003 5.1327e-004 1.3570e-003 4.4026e-003 9.7352e-004 1.0960e-002 1.8115e-004 6.4805e-004 7.5488e-004 3.9994e-003 1.3318e-004 9.9877e-003 4.8186e-004 3.5030e-004 2.9548e-003 1.8406e-004 3.6175e-003 2.6761e-004 9.0203e-003 2.3336e-003 7.6288e-004 1.0615e-002 1.5411e-002 1.5668e-003 1.8687e-004 5.8185e-004 2.3565e-003 5.6846e-005 5.0831e-003 3.8064e-003 3.4150e-005 3.5527e-004 8.5457e-005 2.2771e-003 3.0696e-003 1.0497e-003 1.3105e-005 1.3209e-004
          87 5.3585e-011 2.2669e-007 1.8878e-005 1.1345e-007 7.6391e-005 2.0596e-003 3.7183e-007 8.6303e-003 4.3267e-003 3.4154e-004 3.4065e-002 1.8540e-004 2.3677e-003 8.1251e-003 5.1952e-004 9.3478e-004 1.9818e-003 2.9496e-003 1.0003e-002 7.5130e-005 1.7266e-003 9.5729e-004 2.0675e-003 1.2918e-003 8.3555e-003 2.0241e-003 7.5469e-004 1.5553e-003 1.2092e-003 2.8140e-003 1.2438e-004 7.7757e-003 4.4294e-003 4.1072e-004 5.9197e-003 1.6267e-002 4.2333e-003 1.3155e-004 1.6532e-005 2.1843e-003 2.9533e-004 2.9392e-003 5.3909e-003 7.2965e-004 2.7189e-004 8.0835e-005 8.5646e-004 2.8241e-003 2.0670e-003 4.5592e-004 4.6543e-006
          88 5.3740e-011 9.2362e-008 1.7156e-005 7.5290e-008 2.2955e-005 2.1322e-003 3.0885e-007 4.5839e-003 9.3742e-003 3.9913e-004 2.8283e-002 4.6514e-004 4.4326e-003 9.1462e-003 2.5928e-004 3.9396e-004 5.5571e-004 4.9491e-003 7.7299e-003 1.0531e-003 2.6929e-003 6.8511e-004 6.5400e-004 2.8003e-003 5.6599e-003 4.4334e-003 7.2261e-004 4.2569e-004 2.3702e-003 1.4423e-003 1.1059e-003 5.3006e-003 6.8790e-003 5.6184e-004 2.8339e-003 1.4692e-002 7.8734e-003 1.1990e-006 1.3810e-004 1.2809e-003 1.1841e-003 9.8931e-004 5.6342e-003 2.2925e-003 1.9059e-005 3.5714e-004 9.0950e-005 1.7887e-003 2.4951e-003 1.2276e-003 2.4859e-004
          89 5.4617e-011 2.4902e-008 1.4969e-005 4.4490e-008 2.3492e-006 2.0267e-003 2.3444e-007 1.9040e-003 1.4381e-002 4.1655e-004 2.0953e-002 3.0882e-003 6.6060e-003 8.8538e-003 1.3722e-005 4.4935e-005 2.9061e-005 6.2628e-003 4.9091e-003 3.0759e-003 3.0671e-003 2.2141e-004 4.1489e-005 3.8162e-003 2.8926e-003 7.0514e-003 3.1171e-004 1.9605e-006 2.9417e-003 3.2944e-004 2.2736e-003 2.6297e-003 8.8674e-003 1.2730e-003 1.2530e-003 1.1510e-002 1.1458e-002 4.6019e-004 4.0183e-004 3.7605e-004 1.7834e-003 5.5597e-005 4.4770e-003 4.1138e-003 2.0013e-004 3.6421e-004 4.9143e-005 6.8616e-004 2.1100e-003 1.7895e-003 7.0553e-004
          90 5.5928e-011 1.1275e-009 1.2579e-005 2.1565e-008 1.2474e-006 1.7918e-003 1.6025e-007 4.4988e-004 1.8295e-002 3.9442e-004 1.3377e-002 7.5269e-003 8.4379e-003 7.2836e-003 1.6829e-004 4.7907e-005 7.5104e-005 6.5392e-003 2.3240e-003 5.6929e-003 2.6617e-003 6.8174e-007 9.0973e-005 3.9175e-003 8.7652e-004 9.0268e-003 2.0275e-006 2.3011e-004 2.6495e-003 9.5208e-006 2.8406e-003 7.0633e-004 9.5938e-003 2.8017e-003 6.5386e-004 7.8542e-003 1.3806e-002 2.1184e-003 3.6615e-004 2.8087e-006 1.6405e-003 1.8626e-004 2.5877e-003 5.2875e-003 1.2149e-003 1.0247e-004 2.9044e-004 7.6843e-005 1.2308e-003 1.7862e-003 1.0621e-003
          91 5.7377e-011 5.1072e-009 1.0171e-005 6.8722e-009 1.0395e-005 1.4791e-003 9.5401e-008 7.9000e-007 2.0481e-002 3.3972e-004 6.7928e-003 1.2903e-002 9.5347e-003 4.8612e-003 1.0390e-003 3.6988e-004 3.1334e-004 5.8112e-003 5.9157e-004 8.2078e-003 1.6709e-003 3.4423e-004 4.2298e-004 3.1642e-003 2.8691e-005 9.6965e-003 3.7849e-004 7.0799e-004 1.7248e-003 5.0877e-004 2.5201e-003 3.7369e-006 8.7201e-003 5.1540e-003 6.0117e-004 4.7042e-003 1.4192e-002 5.0255e-003 8.1869e-005 1.7991e-004 9.4547e-004 8.1954e-004 9.0569e-004 5.2205e-003 2.8699e-003 3.2972e-005 3.5355e-004 3.8334e-005 4.0973e-004 1.2657e-003 1.0916e-003
          92 5.8591e-011 2.5257e-008 7.8637e-006 3.9932e-010 2.3449e-005 1.1341e-003 4.5785e-008 2.8737e-004 2.0666e-002 2.6336e-004 2.1675e-003 1.8134e-002 9.6341e-003 2.2999e-003 2.7294e-003 8.2289e-004 4.5372e-004 4.3932e-003 1.3167e-007 9.9091e-003 5.8575e-004 1.2893e-003 6.5208e-004 1.9562e-003 2.7348e-004 8.8365e-003 1.7859e-003 9.7809e-004 6.9297e-004 1.4162e-003 1.5619e-003 3.8624e-004 6.5274e-003 7.8654e-003 1.0024e-003 2.5379e-003 1.2610e-002 8.5352e-003 7.6242e-005 5.1629e-004 2.4473e-004 1.2651e-003 6.7700e-005 3.9750e-003 4.4642e-003 6.3666e-004 1.4890e-004 2.4627e-004 2.2265e-005 5.7964e-004 7.9715e-004
          93 5.8844e-011 5.2175e-008 5.7253e-006 1.6197e-009 3.5852e-005 7.9301e-004 1.4307e-008 1.0109e-003 1.8825e-002 1.7806e-004 9.7050e-005 2.1980e-002 8.6277e-003 4.5098e-004 5.0157e-003 1.1497e-003 3.7807e-004 2.7314e-003 4.6768e-004 1.0233e-002 9.8202e-006 2.5418e-003 5.7380e-004 8.0700e-004 1.1442e-003 6.7056e-003 4.0810e-003 8.0272e-004 6.9506e-005 2.1376e-003 5.3839e-004 1.2613e-003 3.7794e-003 1.0038e-002 2.0358e-003 1.3443e-003 9.6581e-003 1.1482e-002 9.8834e-004 5.8199e-004 1.9406e-006 1.1475e-003 1.2198e-004 2.1838e-003 5.1833e-003 1.9743e-003 1.7359e-006 3.1901e-004 6.7480e-005 1.0709e-004 3.7683e-004
          94 5.7617e-011 7.7539e-008 3.8683e-006 8.9965e-009 4.4444e-005 4.9448e-004 9.9089e-010 1.8500e-003 1.5401e-002 9.9604e-005 6.3199e-004 2.3432e-002 6.7266e-003 6.7718e-005 7.3340e-003 1.1541e-003 1.6303e-004 1.3005e-003 1.5602e-003 9.0620e-003 3.9476e-004 3.5811e-003 2.6478e-004 1.2845e-004 1.9955e-003 4.0556e-003 6.5837e-003 3.3035e-004 8.7056e-005 2.2341e-003 1.7655e-005 1.9098e-003 1.4554e-003 1.0772e-002 3.8233e-003 8.6566e-004 6.3634e-003 1.2757e-002 3.0424e-003 2.9105e-004 2.7230e-004 6.0735e-004 5.9687e-004 7.0139e-004 4.6453e-003 3.5264e-003 3.5224e-004 1.5374e-004 2.4991e-004 6.2042e-006 7.5989e-005
          95 5.5231e-011 9.5981e-008 2.4087e-006 2.0009e-008 4.8205e-005 2.6832e-004 2.0284e-009 2.5474e-003 1.1314e-002 4.1542e-005 3.1421e-003 2.2370e-002 4.4660e-003 1.4294e-003 9.0757e-003 8.3492e-004 7.0094e-006 3.9861e-004 2.6938e-003 6.8839e-003 1.7758e-003 3.9797e-003 1.6051e-005 1.8657e-005 2.3540e-003 1.7819e-003 8.4700e-003 6.5409e-006 5.6601e-004 1.7041e-003 2.0114e-004 1.9271e-003 2.0750e-004 9.8194e-003 6.1637e-003 8.6232e-004 3.6675e-003 1.2073e-002 5.7974e-003 8.2793e-006 7.0285e-004 1.1301e-004 9.1113e-004 3.9552e-005 3.2105e-003 4.5565e-003 1.3312e-003 7.0903e-007 2.8121e-004 1.3758e-004 1.8986e-006
          96 5.2135e-011 1.0552e-007 1.3594e-006 3.2074e-008 4.7665e-005 1.1942e-004 1.1502e-008 2.9684e-003 7.3826e-003 8.9305e-006 6.6524e-003 1.9315e-002 2.3797e-003 4.2802e-003 9.8290e-003 3.7292e-004 8.7224e-005 3.3460e-005 3.4214e-003 4.4025e-003 3.7983e-003 3.6103e-003 1.1936e-004 2.7515e-004 2.1130e-003 4.0978e-004 9.1915e-003 2.6359e-004 1.0988e-003 8.9366e-004 8.6150e-004 1.3806e-003 4.5077e-005 7.5982e-003 8.5342e-003 1.2804e-003 1.9264e-003 9.9287e-003 8.4191e-003 2.5552e-004 8.8219e-004 2.4094e-005 8.0403e-004 1.1140e-004 1.6113e-003 4.6183e-003 2.6330e-003 2.0336e-004 1.2939e-004 2.5056e-004 7.9652e-005
          97 4.8489e-011 1.0603e-007 6.6823e-007 4.2884e-008 4.3819e-005 3.6968e-005 2.3692e-008 3.0706e-003 4.1340e-003 4.1708e-008 1.0160e-002 1.5020e-002 8.5331e-004 7.9743e-003 9.4173e-003 3.8384e-005 4.6624e-004 2.7069e-005 3.5380e-003 2.2296e-003 5.8861e-003 2.6389e-003 7.0185e-004 5.8581e-004 1.4612e-003 1.6043e-008 8.5959e-003 1.2774e-003 1.3240e-003 2.3131e-004 1.5594e-003 6.3874e-004 5.2661e-004 4.8705e-003 1.0243e-002 2.1986e-003 1.0233e-003 7.1487e-003 1.0066e-002 1.3373e-003 6.5876e-004 3.5579e-004 4.1041e-004 4.7446e-004 4.6824e-004 3.7462e-003 3.7056e-003 8.9852e-004 1.0844e-006 2.0708e-004 1.6124e-004
          98 4.4861e-011 9.9824e-008 2.6519e-007 5.1174e-008 3.8255e-005 3.9172e-006 3.4534e-008 2.9151e-003 1.8573e-003 8.9763e-006 1.2973e-002 1.0470e-002 9.0717e-005 1.1777e-002 8.0479e-003 8.4264e-005 1.0727e-003 1.5077e-004 3.1221e-003 7.6441e-004 7.5282e-003 1.4649e-003 1.6742e-003 7.1594e-004 7.3616e-004 2.6650e-004 7.0303e-003 2.8962e-003 1.1288e-003 1.5708e-007 1.9271e-003 1.1300e-004 1.0952e-003 2.4607e-003 1.0849e-002 3.6651e-003 6.8335e-004 4.5810e-003 1.0380e-002 3.1476e-003 2.3611e-004 8.3165e-004 6.7416e-005 7.0103e-004 1.7978e-005 2.4145e-003 4.1261e-003 1.9103e-003 1.4546e-004 6.6433e-005 1.5295e-004
