   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          38 6.1410e-015 2.0537e-015 2.6089e-013 5.5042e-012 2.0185e-010 2.9540e-010 2.8584e-008 1.7655e-008 2.1649e-007 9.0016e-007 2.0409e-006 1.2928e-005 6.0669e-005 2.7163e-004 1.0879e-003 3.4899e-003 9.0716e-003 1.7696e-002 2.4448e-002 2.0197e-002 5.9890e-003 5.3131e-004 1.1454e-002 1.2722e-002 6.4883e-004 6.9774e-003 1.0695e-002 2.3130e-005 9.5228e-003 4.4090e-003 3.6130e-003 8.2177e-003 8.3869e-004 8.9672e-003 2.9702e-004 8.3868e-003 7.4219e-004 6.4598e-003 3.1661e-003 1.8725e-003 6.3740e-003 1.1798e-003 4.5283e-004 1.6185e-003 9.4304e-003
          39 2.0417e-014 1.7981e-014 4.5554e-013 1.8664e-011 3.4959e-010 2.0239e-009 6.2955e-008 4.9019e-010 1.0802e-006 2.4874e-006 4.1178e-006 2.4624e-005 1.0223e-004 4.2572e-004 1.5975e-003 4.7334e-003 1.1375e-002 1.9979e-002 2.4079e-002 1.5683e-002 2.1650e-003 2.9828e-003 1.3950e-002 8.4121e-003 1.6950e-004 1.0535e-002 6.4348e-003 1.2959e-003 1.0723e-002 7.2592e-004 7.6885e-003 3.7513e-003 4.5231e-003 5.2691e-003 3.4789e-003 4.7039e-003 4.4015e-003 2.2362e-003 6.6009e-003 4.2448e-006 4.8669e-003 4.0473e-003 2.7875e-004 2.2239e-004 1.7395e-003
          40 1.1755e-013 2.1615e-013 1.4115e-012 1.1900e-010 1.1156e-009 1.8014e-008 2.5257e-007 1.2994e-007 7.6369e-006 8.9712e-006 7.3487e-006 4.9387e-005 1.6693e-004 6.4451e-004 2.2956e-003 6.1796e-003 1.3834e-002 2.1561e-002 2.2447e-002 1.0756e-002 2.1821e-004 6.5580e-003 1.4143e-002 3.9846e-003 2.3213e-003 1.1741e-002 2.2611e-003 4.8169e-003 8.5910e-003 2.2555e-004 9.5130e-003 4.5493e-004 7.9657e-003 1.2596e-003 7.1292e-003 8.9063e-004 7.3725e-003 1.0335e-005 6.6554e-003 1.9407e-003 1.5111e-003 5.0433e-003 2.1931e-003 1.7703e-004 2.5121e-003
          41 5.8833e-012 2.1345e-011 3.3321e-011 7.4405e-009 3.1258e-008 1.3483e-006 9.1978e-006 2.8570e-005 4.4316e-004 1.7683e-004 5.0658e-007 2.1153e-004 2.3590e-004 8.7365e-004 3.5912e-003 7.1189e-003 1.7355e-002 2.1095e-002 2.0560e-002 5.7294e-003 1.9759e-004 1.0438e-002 1.1789e-002 9.5967e-004 5.9533e-003 1.0061e-002 1.1430e-004 8.3490e-003 4.5834e-003 2.7112e-003 7.9833e-003 4.2518e-004 8.4101e-003 5.2147e-005 7.9490e-003 1.9320e-004 6.8217e-003 1.5332e-003 3.5379e-003 5.0429e-003 2.6266e-006 3.1773e-003 3.6650e-003 1.3301e-003 3.4263e-003
          42 6.8657e-009 2.9267e-008 3.0911e-008 9.3547e-006 3.1673e-005 1.7440e-003 1.0036e-002 4.2724e-002 5.3596e-001 1.4349e-001 1.9172e-002 4.9130e-002 2.1385e-003 3.4164e-003 2.2960e-002 3.4454e-002 3.7528e-002 3.3094e-002 2.2370e-002 1.7216e-002 9.6833e-003 5.8274e-003 3.9292e-003 1.6875e-003 1.0339e-003 7.4998e-004 2.2608e-004 1.2075e-004 1.5647e-004 4.1662e-005 2.5321e-006 2.1782e-005 2.7797e-005 3.9169e-008 1.9504e-006 4.9872e-006 1.2316e-005 3.2623e-008 5.8172e-006 1.2247e-006 2.4839e-006 6.3933e-006 2.7099e-006 2.6247e-007 1.9651e-006
          43 8.7255e-013 6.6532e-012 1.1336e-012 1.6632e-009 2.3563e-009 3.3272e-007 1.0404e-006 1.1677e-005 7.9088e-005 6.4947e-007 7.3129e-005 6.4093e-005 4.7074e-004 1.4725e-003 3.9083e-003 1.0470e-002 1.7277e-002 2.3230e-002 1.5083e-002 2.9097e-003 2.2085e-003 1.2184e-002 8.8102e-003 2.5412e-005 8.9474e-003 6.8343e-003 7.0780e-004 9.7521e-003 1.1914e-003 6.2531e-003 4.3419e-003 3.1593e-003 5.8097e-003 2.1262e-003 5.4829e-003 2.6874e-003 3.5627e-003 4.7897e-003 5.3438e-004 5.9376e-003 1.5310e-003 6.9193e-004 3.0860e-003 2.1642e-003 1.0398e-004
          44 2.1492e-013 4.4688e-012 2.1890e-013 8.8524e-010 1.5911e-010 1.8673e-007 2.1116e-007 8.8600e-006 2.8560e-005 1.2084e-005 1.2737e-004 1.5137e-004 7.3296e-004 2.0608e-003 5.2587e-003 1.2467e-002 1.9035e-002 2.1928e-002 1.1063e-002 6.3398e-004 5.1325e-003 1.2936e-002 4.8621e-003 1.3836e-003 1.0560e-002 3.0676e-003 3.3793e-003 8.6044e-003 6.5938e-006 8.4533e-003 1.0603e-003 6.4001e-003 2.1896e-003 5.4192e-003 1.9331e-003 5.8111e-003 5.7505e-004 6.5145e-003 2.9349e-004 3.9023e-003 4.0805e-003 8.9452e-005 1.2191e-003 1.8167e-003 3.3910e-003
          45 4.1616e-014 7.0429e-012 4.3729e-012 1.2078e-009 1.0609e-010 2.6206e-007 4.7131e-008 1.5171e-005 2.0958e-005 7.4483e-005 2.8640e-004 2.7487e-004 1.1784e-003 2.8625e-003 6.7362e-003 1.4721e-002 1.9809e-002 1.9918e-002 6.8935e-003 7.2076e-006 8.4129e-003 1.1694e-002 1.7149e-003 4.2036e-003 9.9190e-003 5.4080e-004 6.5751e-003 5.5283e-003 1.3993e-003 8.0749e-003 2.1314e-005 7.8115e-003 1.0192e-004 7.2526e-003 3.9608e-005 6.8431e-003 2.3400e-004 5.2468e-003 2.5977e-003 1.0696e-003 4.9582e-003 1.6521e-003 3.2523e-005 7.4198e-004 1.4402e-005
          46 1.3237e-013 1.8234e-011 3.5023e-011 2.9584e-009 3.0496e-009 6.5387e-007 2.4613e-008 4.3416e-005 1.7083e-005 4.0778e-004 8.1991e-004 4.6777e-004 2.0331e-003 3.9215e-003 8.3379e-003 1.7283e-002 1.9323e-002 1.7444e-002 3.1758e-003 7.8186e-004 1.1392e-002 8.7960e-003 1.3329e-004 7.3958e-003 7.3454e-003 9.6540e-005 8.7078e-003 2.1656e-003 4.2496e-003 5.4957e-003 1.5573e-003 6.5486e-003 7.1330e-004 6.3518e-003 9.5264e-004 5.0822e-003 2.4231e-003 2.2874e-003 5.0211e-003 1.3457e-005 3.4322e-003 3.5372e-003 5.5160e-004 2.3797e-005 9.6908e-004
          47 9.9477e-012 1.1179e-010 5.0994e-010 1.9056e-008 6.0535e-008 4.3009e-006 2.9201e-006 3.1416e-004 2.9411e-006 4.4867e-003 4.6662e-003 7.0619e-004 4.8915e-003 5.2819e-003 9.6932e-003 2.1749e-002 1.5574e-002 1.6151e-002 3.1155e-004 1.9497e-003 1.4545e-002 4.4205e-003 2.2838e-004 1.0264e-002 3.5835e-003 1.5488e-003 8.8988e-003 1.3412e-004 6.6731e-003 2.2375e-003 4.5008e-003 3.4405e-003 3.2659e-003 3.4328e-003 3.6621e-003 1.9848e-003 5.0038e-003 1.6432e-004 5.2893e-003 1.4285e-003 1.0201e-003 3.8002e-003 2.0288e-003 3.1892e-004 4.6610e-004
          48 1.8238e-009 6.8632e-009 5.7019e-008 1.3212e-006 7.5496e-006 3.0501e-004 5.1168e-004 2.3400e-002 1.9511e-003 4.1714e-001 2.4153e-001 5.3429e-004 6.2364e-002 3.5228e-004 4.7726e-005 2.9126e-002 1.8939e-002 2.7831e-002 3.4781e-002 1.0236e-002 1.8212e-002 1.0928e-002 1.7156e-003 5.7702e-003 3.1345e-003 6.3640e-006 9.7808e-004 1.8313e-003 3.3539e-005 5.4143e-005 9.2348e-004 2.9473e-004 3.9489e-004 7.3294e-005 5.7092e-004 2.8363e-004 2.2346e-004 4.2149e-004 1.3700e-005 4.8019e-004 2.4229e-004 4.4085e-006 1.7097e-004 1.7476e-004 1.0459e-005
          49 2.3012e-010 5.3098e-010 6.0267e-009 1.1254e-007 8.3085e-007 2.6368e-005 6.2279e-005 2.0626e-003 4.8254e-004 4.0331e-002 1.6284e-002 2.2918e-003 4.8226e-004 6.4337e-003 1.3360e-002 7.5733e-003 3.3513e-002 1.8428e-003 4.8743e-003 1.2352e-002 4.6379e-003 7.8461e-003 3.9147e-003 5.8336e-003 3.3455e-003 4.7281e-003 5.4757e-003 1.9412e-005 7.8937e-003 3.5576e-004 5.4282e-003 1.3993e-003 5.1265e-003 1.1090e-003 4.9915e-003 3.4438e-004 5.4886e-003 2.3129e-004 3.5831e-003 3.0252e-003 3.6360e-005 2.5423e-003 2.6398e-003 9.4118e-004 3.6323e-008
          50 5.4686e-011 2.7266e-011 9.5982e-010 9.7999e-009 1.4611e-007 2.4493e-006 1.3170e-005 2.0012e-004 2.4411e-004 4.9210e-003 3.1147e-004 3.2847e-003 1.5771e-003 9.5073e-003 1.5147e-002 1.5264e-002 2.1711e-002 2.9253e-003 5.0437e-005 1.1677e-002 7.4970e-003 1.6682e-003 6.0525e-003 7.1324e-003 2.7894e-004 7.3221e-003 3.5709e-003 1.7967e-003 6.9468e-003 2.5565e-004 6.7430e-003 1.1363e-007 6.5678e-003 7.3162e-006 5.9221e-003 3.7734e-004 4.5127e-003 2.3808e-003 1.1656e-003 4.6428e-003 7.9673e-004 7.2369e-004 2.4649e-003 1.6814e-003 1.2037e-003
          51 6.2992e-011 2.1148e-012 8.0865e-010 4.4095e-009 1.3563e-007 1.2398e-006 1.3544e-005 1.0416e-004 3.6452e-004 3.0972e-003 1.2114e-004 6.1365e-003 3.4868e-003 1.3065e-002 1.7049e-002 1.5791e-002 1.7519e-002 9.0771e-004 4.2678e-004 1.4079e-002 5.1920e-003 1.0281e-004 8.9970e-003 4.7320e-003 2.2650e-004 8.6921e-003 1.0009e-003 4.3499e-003 4.2357e-003 2.1985e-003 5.0922e-003 1.0846e-003 5.2297e-003 1.3001e-003 4.0588e-003 2.4527e-003 1.9021e-003 4.5187e-003 4.7993e-007 3.7358e-003 2.7008e-003 8.2362e-006 1.1070e-003 1.4709e-003 2.2655e-004
          52 1.1886e-010 4.9085e-012 1.1671e-009 3.0804e-009 2.1874e-007 1.0768e-006 2.3241e-005 9.1794e-005 7.6798e-004 3.2177e-003 1.8723e-003 1.3280e-002 5.8613e-003 1.8647e-002 1.8615e-002 1.4059e-002 1.3633e-002 2.3843e-005 1.6111e-003 1.6244e-002 1.9236e-003 2.8983e-004 1.1283e-002 1.6648e-003 1.8074e-003 8.1231e-003 9.9131e-006 6.0827e-003 1.3617e-003 4.9584e-003 2.2039e-003 3.5307e-003 2.4437e-003 3.8366e-003 1.3372e-003 4.6363e-003 1.0551e-004 4.8140e-003 1.0587e-003 1.4937e-003 3.8160e-003 9.8195e-004 6.6871e-005 6.2954e-004 7.3761e-004
          53 3.3288e-010 8.9111e-011 2.5607e-009 2.5161e-009 5.4916e-007 1.3685e-006 6.0752e-005 1.1698e-004 2.2726e-003 4.7951e-003 1.1353e-002 3.5862e-002 9.1309e-003 2.8997e-002 1.8286e-002 9.1076e-003 9.3065e-003 3.4216e-003 2.1375e-003 1.7799e-002 3.4461e-005 1.3397e-003 1.1972e-002 1.7716e-005 3.6606e-003 5.3194e-003 1.9261e-003 5.2205e-003 1.2061e-007 6.5598e-003 6.7189e-005 5.2343e-003 1.5957e-004 5.3942e-003 7.5527e-006 4.6460e-003 7.7055e-004 2.6020e-003 3.3114e-003 8.3841e-006 2.7204e-003 2.5749e-003 4.2615e-004 8.5847e-006 2.4671e-006
          54 1.2340e-009 7.4109e-010 7.6421e-009 1.3622e-009 1.9094e-006 2.2233e-006 2.1702e-004 1.8820e-004 8.7363e-003 9.1057e-003 6.3751e-002 1.1557e-001 1.0372e-002 4.4701e-002 9.0917e-003 4.8757e-004 3.4226e-003 2.1821e-002 9.3182e-005 1.5613e-002 1.0067e-002 7.0915e-004 8.0472e-003 6.1919e-003 2.0987e-003 8.2079e-004 7.1011e-003 6.6667e-004 1.8013e-003 3.4551e-003 2.1501e-003 2.4954e-003 1.3773e-003 2.5158e-003 2.4258e-003 9.4586e-004 3.2394e-003 2.0503e-006 2.9696e-003 1.6374e-003 1.1448e-004 1.8724e-003 1.7141e-003 5.7484e-004 3.6189e-005
          55 1.8628e-009 1.7594e-009 9.6892e-009 2.8650e-011 2.8051e-006 1.4557e-006 3.2453e-004 1.2037e-004 1.3597e-002 7.0716e-003 1.2249e-001 1.4575e-001 9.7373e-004 2.1221e-002 1.0195e-003 1.0295e-002 6.8013e-005 3.1681e-002 6.8581e-003 2.4947e-003 2.7536e-002 1.6274e-003 1.8266e-004 1.3925e-002 1.0203e-003 1.2353e-003 3.8301e-003 3.7042e-003 1.7502e-003 3.6030e-004 4.2306e-003 8.0919e-004 2.6907e-003 6.5145e-004 2.4988e-003 1.8796e-003 7.3308e-004 2.7867e-003 5.2252e-005 1.8427e-003 2.0486e-003 1.5652e-004 2.9828e-004 6.5507e-004 4.5292e-004
          56 7.6449e-010 1.1218e-009 3.1923e-009 1.5608e-009 1.1471e-006 1.1645e-007 1.3526e-004 8.6953e-006 5.8542e-003 8.9801e-004 6.3698e-002 4.3813e-002 3.6362e-003 9.1347e-005 1.4963e-002 1.9439e-002 1.2960e-003 8.2057e-003 1.6645e-002 5.3111e-004 1.2298e-002 8.6006e-003 1.7566e-003 3.9976e-003 7.8805e-003 2.0053e-003 8.9997e-005 7.5347e-003 7.3391e-005 4.2824e-003 2.9493e-004 5.3829e-003 4.5307e-005 4.3612e-003 1.5147e-005 4.1837e-003 1.0706e-003 1.7679e-003 3.1818e-003 2.5048e-005 1.9873e-003 2.5473e-003 7.0221e-004 1.4981e-005 5.3810e-008
          57 3.1755e-010 7.4414e-010 9.8070e-010 2.8734e-009 4.9803e-007 1.1244e-008 6.0033e-005 1.4147e-006 2.6568e-003 4.1952e-007 3.4202e-002 9.9256e-003 1.2147e-002 2.9358e-003 2.1434e-002 1.5773e-002 4.6691e-004 7.3969e-004 1.9621e-002 1.0886e-003 3.0280e-003 1.3012e-002 1.7166e-003 1.4973e-004 1.0465e-002 3.3976e-004 2.3940e-003 4.6733e-003 2.2851e-003 3.7423e-003 6.7958e-004 4.7806e-003 1.1843e-003 3.3180e-003 1.8731e-003 1.8454e-003 3.7332e-003 3.8576e-005 3.5670e-003 1.6484e-003 2.1955e-004 2.3230e-003 2.0144e-003 6.6379e-004 7.2747e-005
          58 1.7560e-010 6.6563e-010 3.6150e-010 4.1972e-009 3.1132e-007 1.2925e-007 3.8432e-005 1.2591e-005 1.7129e-003 2.5071e-004 2.5028e-002 1.3979e-003 2.2211e-002 6.7814e-003 2.3162e-002 1.0428e-002 2.9042e-005 1.0083e-004 2.0650e-002 2.4500e-004 2.8227e-004 1.5348e-002 3.5495e-004 4.8059e-004 9.7258e-003 2.3701e-004 4.1381e-003 1.5290e-003 5.1397e-003 1.4294e-003 2.8847e-003 2.1666e-003 3.6815e-003 9.8754e-004 3.9717e-003 1.0896e-004 4.3321e-003 7.6291e-004 1.7242e-003 3.2783e-003 2.7571e-004 8.1874e-004 1.9818e-003 1.2610e-003 4.6408e-004
          59 1.0877e-010 7.0949e-010 1.1776e-010 6.0514e-009 2.4645e-007 3.3554e-007 3.1229e-005 3.1428e-005 1.3810e-003 8.7776e-004 2.2037e-002 1.6839e-004 3.5677e-002 8.8974e-003 2.2181e-002 5.0026e-003 1.4889e-003 1.1064e-003 1.9802e-002 2.7300e-004 1.0323e-004 1.5441e-002 2.4627e-004 1.8564e-003 6.8553e-003 2.5252e-003 3.8179e-003 3.1644e-005 6.6021e-003 2.1148e-005 4.3673e-003 2.0944e-004 5.1186e-003 7.1416e-006 4.1870e-003 5.4748e-004 2.7208e-003 2.7578e-003 1.3458e-004 3.1327e-003 1.7366e-003 9.8009e-007 9.1669e-004 1.1293e-003 4.0890e-004
          60 6.1617e-011 8.1586e-010 1.2821e-011 8.6957e-009 2.2203e-007 6.6623e-007 2.8957e-005 6.1324e-005 1.2521e-003 1.9397e-003 2.1090e-002 4.2447e-003 5.3217e-002 8.3709e-003 1.8184e-002 8.2432e-004 5.6384e-003 1.8932e-003 1.6324e-002 3.5752e-003 6.2758e-004 1.2736e-002 3.3600e-003 2.3892e-003 3.0807e-003 6.5173e-003 1.6875e-003 7.2786e-004 5.4753e-003 1.0646e-003 3.6290e-003 4.3899e-004 4.1145e-003 1.3995e-003 2.2445e-003 2.5540e-003 5.2767e-004 3.8331e-003 5.0665e-004 1.3455e-003 2.8489e-003 7.3443e-004 3.5317e-005 4.1917e-004 2.8716e-004
          61 2.1345e-011 9.0796e-010 1.6019e-011 1.1730e-008 2.0342e-007 1.1324e-006 2.7380e-005 1.0312e-004 1.1402e-003 3.4661e-003 1.9636e-002 1.4847e-002 7.0437e-002 4.7050e-003 1.0997e-002 5.7983e-004 1.1662e-002 1.3591e-003 1.0098e-002 1.1565e-002 5.2412e-004 7.5055e-003 1.0033e-002 1.1676e-003 3.7186e-004 9.5678e-003 7.6422e-006 2.5068e-003 2.2653e-003 4.1526e-003 1.1279e-003 2.5056e-003 1.3456e-003 3.8669e-003 1.5688e-004 3.6949e-003 2.2945e-004 2.4634e-003 2.4842e-003 8.0326e-006 2.0338e-003 2.0769e-003 4.5633e-004 8.2621e-007 1.7105e-005
          62 1.9085e-013 8.5107e-010 1.2891e-010 1.3327e-008 1.6472e-007 1.5617e-006 2.2946e-005 1.4114e-004 9.0426e-004 4.8959e-003 1.5413e-002 2.9794e-002 7.4450e-002 5.0681e-004 3.3227e-003 6.0912e-003 1.5266e-002 1.1533e-004 3.4650e-003 2.0668e-002 2.1404e-008 2.2487e-003 1.6029e-002 3.2254e-006 2.7035e-004 8.2214e-003 1.9247e-003 2.7369e-003 4.5658e-005 5.8951e-003 7.5488e-005 3.5284e-003 2.0552e-005 4.1152e-003 8.5074e-004 2.0943e-003 2.2541e-003 2.6649e-004 3.2042e-003 1.1040e-003 2.7088e-004 1.9215e-003 1.5533e-003 4.9163e-004 9.0513e-005
          63 1.5891e-011 6.0680e-010 2.7637e-010 1.1874e-008 1.0686e-007 1.6714e-006 1.5460e-005 1.5010e-004 5.6249e-004 5.2857e-003 9.1149e-003 4.0303e-002 5.7978e-002 1.3191e-003 2.4764e-005 1.3219e-002 1.2485e-002 7.4738e-004 2.1528e-004 2.3013e-002 1.3285e-003 6.4792e-005 1.5363e-002 2.1846e-003 1.3670e-003 3.5034e-003 6.3376e-003 9.2392e-004 1.0195e-003 3.8460e-003 2.3817e-003 1.8216e-003 1.7125e-003 1.6222e-003 3.3839e-003 1.1260e-004 3.3051e-003 5.3016e-004 1.4245e-003 2.8320e-003 3.7210e-004 4.5339e-004 1.4481e-003 1.0347e-003 3.3298e-004
          64 5.8930e-011 3.3054e-010 3.6077e-010 8.7048e-009 5.6951e-008 1.4806e-006 8.5944e-006 1.3221e-004 2.7730e-004 4.6720e-003 3.9996e-003 4.1786e-002 3.3920e-002 8.1606e-003 1.2911e-003 1.5991e-002 6.3422e-003 4.0193e-003 2.7167e-004 1.7703e-002 5.3211e-003 2.7646e-004 9.5418e-003 6.9602e-003 1.2872e-003 3.6476e-004 8.4880e-003 1.7888e-005 2.7741e-003 8.8984e-004 4.9419e-003 1.0200e-004 3.4000e-003 1.8346e-005 3.9885e-003 6.9818e-004 1.8692e-003 2.4438e-003 2.6686e-005 2.4604e-003 1.9553e-003 7.6275e-005 4.0914e-004 7.4578e-004 3.5414e-004
          65 1.0947e-010 1.4123e-010 3.7385e-010 5.8368e-009 2.7191e-008 1.2187e-006 4.2995e-006 1.0821e-004 1.1440e-004 3.8011e-003 1.2765e-003 3.8159e-002 1.5572e-002 1.7409e-002 3.4563e-003 1.4182e-002 1.7033e-003 8.0783e-003 8.7752e-004 1.0437e-002 1.0211e-002 5.2248e-004 4.0054e-003 1.0982e-002 3.4980e-004 2.0859e-004 7.1555e-003 1.4249e-003 2.8391e-003 1.8892e-005 5.0672e-003 5.4560e-004 2.9726e-003 7.8514e-004 2.3578e-003 2.6593e-003 2.5478e-004 3.1665e-003 6.4716e-004 8.7567e-004 2.6378e-003 1.0717e-003 9.4506e-006 1.7044e-004 1.3932e-004
          66 1.6090e-010 4.1264e-011 3.4883e-010 3.8377e-009 1.2159e-008 1.0058e-006 2.0216e-006 8.8751e-005 3.8095e-005 3.0733e-003 2.0834e-004 3.3465e-002 5.1299e-003 2.6475e-002 4.3866e-003 1.0332e-002 1.9858e-005 1.1293e-002 7.8442e-004 4.8363e-003 1.4276e-002 2.1234e-004 9.5820e-004 1.2597e-002 4.3934e-005 1.2816e-003 4.2482e-003 4.0068e-003 1.5462e-003 9.9795e-004 3.2954e-003 2.4234e-003 1.3538e-003 2.4188e-003 5.6697e-004 3.7652e-003 1.7535e-004 2.2023e-003 2.0999e-003 1.1878e-005 1.8814e-003 2.0388e-003 5.4538e-004 1.4135e-005 6.0272e-006
          67 2.1492e-010 2.7294e-012 3.0726e-010 2.5285e-009 4.9557e-009 8.5572e-007 8.6761e-007 7.4966e-005 7.4265e-006 2.5395e-003 4.7029e-006 2.9148e-002 6.1884e-004 3.4466e-002 3.8335e-003 6.2634e-003 8.0858e-004 1.2956e-002 2.5246e-004 1.5759e-003 1.6670e-002 1.3012e-005 2.3401e-005 1.1830e-002 1.1983e-003 1.9860e-003 1.6149e-003 6.2125e-003 2.7561e-004 2.3634e-003 1.2325e-003 4.1579e-003 1.3951e-004 3.3070e-003 1.2918e-005 3.2821e-003 1.4171e-003 7.3497e-004 2.8792e-003 4.5918e-004 6.5012e-004 2.0772e-003 1.3235e-003 3.4009e-004 4.8420e-005
          68 2.7402e-010 7.4692e-012 2.5682e-010 1.6594e-009 1.6255e-009 7.5175e-007 2.9841e-007 6.5273e-005 1.2245e-009 2.1471e-003 2.4813e-004 2.5327e-002 3.0484e-004 4.0925e-002 2.3052e-003 2.9078e-003 3.2222e-003 1.2830e-002 1.3138e-005 2.0953e-004 1.7059e-002 7.9375e-004 1.7832e-004 9.3606e-003 3.8001e-003 1.7332e-003 1.9226e-004 7.0362e-003 1.0652e-004 2.9613e-003 8.3346e-005 4.6719e-003 2.3072e-004 2.8614e-003 8.0514e-004 1.7812e-003 2.8529e-003 4.6860e-006 2.4243e-003 1.6171e-003 8.1456e-006 1.2721e-003 1.6371e-003 7.9326e-004 2.1357e-004
          69 3.3727e-010 4.8107e-011 1.9917e-010 1.0611e-009 2.7380e-010 6.7322e-007 5.0955e-008 5.7797e-005 5.5973e-006 1.8318e-003 7.4774e-004 2.1681e-002 3.2291e-003 4.5055e-002 6.5270e-004 7.4939e-004 6.3528e-003 1.0928e-002 7.8794e-004 2.3375e-005 1.5385e-002 3.1470e-003 5.0487e-004 6.0799e-003 7.1637e-003 7.9202e-004 1.0680e-004 6.1646e-003 1.4016e-003 2.3867e-003 2.6626e-004 3.7219e-003 1.5768e-003 1.4911e-003 2.1533e-003 3.8208e-004 3.3941e-003 5.2444e-004 1.1713e-003 2.4637e-003 3.8779e-004 3.2912e-004 1.2513e-003 9.7865e-004 3.3986e-004
          70 3.9717e-010 1.2018e-010 1.3639e-010 6.3945e-010 7.8807e-012 6.0109e-007 2.6720e-009 5.0862e-005 1.9121e-005 1.5403e-003 1.3847e-003 1.7853e-002 8.6506e-003 4.5597e-002 1.9336e-005 1.3900e-006 9.1378e-003 7.6343e-003 2.9774e-003 2.8149e-004 1.1961e-002 7.0217e-003 4.6663e-004 2.9693e-003 1.0069e-002 3.5421e-005 8.3817e-004 4.0211e-003 3.6602e-003 1.0738e-003 1.3659e-003 1.9110e-003 3.2942e-003 2.4344e-004 2.9488e-003 3.9436e-005 2.6317e-003 1.8530e-003 1.3860e-004 2.2839e-003 1.3930e-003 9.7429e-006 4.9873e-004 7.3967e-004 3.2472e-004
          71 4.4022e-010 2.1340e-010 7.5730e-011 3.4981e-010 3.3732e-010 5.2258e-007 8.4359e-008 4.3405e-005 3.6431e-005 1.2443e-003 2.0273e-003 1.3752e-002 1.5396e-002 4.1608e-002 1.5524e-003 4.8766e-004 1.0500e-002 3.9214e-003 6.2821e-003 4.0344e-004 7.6857e-003 1.1426e-002 1.1788e-004 8.6876e-004 1.1211e-002 4.6081e-004 1.5017e-003 1.6744e-003 5.6624e-003 7.9395e-005 2.3781e-003 3.8752e-004 4.1754e-003 1.2010e-004 2.5292e-003 8.8731e-004 1.1528e-003 2.8917e-003 1.7172e-004 1.2271e-003 2.1072e-003 5.3390e-004 1.9535e-005 2.8385e-004 1.8377e-004
          72 4.5523e-010 3.0977e-010 2.8577e-011 1.6832e-010 9.1088e-010 4.3649e-007 2.3633e-007 3.5408e-005 5.3253e-005 9.5014e-004 2.5406e-003 9.7054e-003 2.1845e-002 3.3680e-002 5.7202e-003 1.5661e-003 9.9234e-003 1.0914e-003 9.6559e-003 2.1590e-004 3.8340e-003 1.4793e-002 6.0738e-005 4.8790e-005 1.0083e-002 2.4237e-003 1.4502e-003 2.3570e-004 6.2493e-003 3.2236e-004 2.4517e-003 3.5857e-005 3.6148e-003 1.2485e-003 1.2613e-003 2.0976e-003 1.0881e-004 2.7973e-003 1.1926e-003 2.1547e-004 1.9038e-003 1.3672e-003 1.9078e-004 8.7919e-006 3.5120e-005
          73 4.4102e-010 3.9191e-010 3.5133e-012 6.9423e-011 1.4805e-009 3.5044e-007 4.0531e-007 2.7590e-005 6.6446e-005 6.8329e-004 2.8492e-003 6.1906e-003 2.6668e-002 2.3884e-002 1.1964e-002 2.4489e-003 7.7940e-003 5.6431e-006 1.1929e-002 4.3836e-006 1.3006e-003 1.5992e-002 9.6049e-004 9.0526e-005 7.3542e-003 5.3010e-003 7.6746e-004 7.1308e-005 5.2001e-003 1.8232e-003 1.5837e-003 7.9097e-004 2.0904e-003 2.7849e-003 1.9058e-004 2.6488e-003 1.8838e-004 1.7201e-003 2.3066e-003 6.5912e-005 1.0138e-003 1.7614e-003 7.8808e-004 1.1910e-004 7.1316e-006
          74 4.0235e-010 4.4774e-010 2.1691e-012 2.3875e-011 1.9112e-009 2.7121e-007 5.5320e-007 2.0558e-005 7.4481e-005 4.6101e-004 2.9392e-003 3.4846e-003 2.9169e-002 1.4418e-002 1.9007e-002 2.6300e-003 5.0019e-003 6.7678e-004 1.2398e-002 2.3465e-004 1.8148e-004 1.4819e-002 3.0373e-003 3.2835e-004 4.2376e-003 7.9366e-003 1.0139e-004 7.1139e-004 3.2124e-003 3.7641e-003 4.9418e-004 1.8500e-003 6.2657e-004 3.6817e-003 1.0106e-004 2.1736e-003 1.1303e-003 5.2188e-004 2.6576e-003 8.0515e-004 1.9352e-004 1.4313e-003 1.2689e-003 4.7198e-004 1.0194e-004
          75 3.4662e-010 4.7095e-010 2.0155e-011 6.9317e-012 2.1549e-009 2.0296e-007 6.5748e-007 1.4665e-005 7.7049e-005 2.9001e-004 2.8350e-003 1.6500e-003 2.9229e-002 6.9207e-003 2.5295e-002 2.0644e-003 2.4624e-003 2.4454e-003 1.1035e-002 1.2044e-003 1.1807e-005 1.1889e-002 5.8887e-003 3.4055e-004 1.7736e-003 9.3053e-003 1.2992e-004 1.3675e-003 1.3098e-003 5.1105e-003 3.4668e-007 2.3778e-003 5.9341e-006 3.4364e-003 9.8691e-004 1.1061e-003 2.1010e-003 2.0208e-006 2.0655e-003 1.7854e-003 3.4166e-005 6.9503e-004 1.2641e-003 7.5509e-004 2.2760e-004
