   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          68 1.1082e-012 8.0355e-011 4.9907e-011 2.1263e-009 1.5027e-010 3.4353e-008 7.2208e-008 1.2215e-007 6.0418e-007 1.4948e-006 2.2072e-006 3.9957e-005 6.6114e-005 2.7030e-007 4.5829e-004 3.3864e-003 1.0557e-002 1.8798e-002 1.8649e-002 7.7888e-003 1.0042e-004 3.1912e-003 6.8623e-003 5.2856e-003 2.0055e-003
          69 4.1946e-013 6.6293e-011 4.2143e-011 1.7855e-009 1.1310e-011 3.5856e-008 5.4540e-008 1.4405e-007 4.5933e-007 1.6301e-006 1.2150e-006 3.3794e-005 6.6535e-005 3.9985e-006 3.0883e-004 2.6652e-003 8.9193e-003 1.7047e-002 1.8864e-002 1.0100e-002 9.8188e-004 1.2189e-003 4.6963e-003 4.4039e-003 1.8191e-003
          70 5.0779e-014 5.1716e-011 3.5593e-011 1.4476e-009 3.1094e-010 3.6349e-008 3.9637e-008 1.6191e-007 3.3633e-007 1.7104e-006 5.7101e-007 2.8177e-005 6.5453e-005 1.0436e-005 2.0077e-004 2.0790e-003 7.4806e-003 1.5273e-002 1.8572e-002 1.2019e-002 2.4860e-003 1.9185e-004 2.7281e-003 3.2579e-003 1.4754e-003
          71 4.0822e-014 3.7736e-011 3.0008e-011 1.1271e-009 9.2906e-010 3.5937e-008 2.7451e-008 1.7528e-007 2.3516e-007 1.7387e-006 1.9743e-007 2.3148e-005 6.3159e-005 1.7994e-005 1.2448e-004 1.6063e-003 6.2304e-003 1.3538e-002 1.7885e-002 1.3457e-002 4.2873e-003 3.4581e-005 1.2333e-003 2.1037e-003 1.0622e-003
          72 3.8908e-013 2.5264e-011 2.5184e-011 8.3576e-010 1.7534e-009 3.4762e-008 1.7839e-008 1.8410e-007 1.5490e-007 1.7210e-006 2.7740e-008 1.8721e-005 5.9941e-005 2.5617e-005 7.2255e-005 1.2281e-003 5.1548e-003 1.1889e-002 1.6912e-002 1.4396e-002 6.1235e-003 5.6450e-004 3.2818e-004 1.1300e-003 6.6132e-004
          73 1.0604e-012 1.4974e-011 2.0954e-011 5.8239e-010 2.6825e-009 3.2967e-008 1.0594e-008 1.8846e-007 9.3980e-008 1.6639e-006 6.2842e-009 1.4885e-005 5.6045e-005 3.2622e-005 3.8017e-005 9.2794e-004 4.2368e-003 1.0352e-002 1.5744e-002 1.4864e-002 7.8021e-003 1.5577e-003 3.7004e-006 4.4423e-004 3.3720e-004
          74 1.9932e-012 7.2841e-012 1.7200e-011 3.7320e-010 3.6317e-009 3.0719e-008 5.4657e-009 1.8875e-007 5.0388e-008 1.5759e-006 8.7030e-008 1.1618e-005 5.1715e-005 3.8624e-005 1.6999e-005 6.9194e-004 3.4604e-003 8.9474e-003 1.4468e-002 1.4923e-002 9.2070e-003 2.7975e-003 1.6858e-004 7.8089e-005 1.2073e-004
          75 3.1082e-012 2.3645e-012 1.3833e-011 2.1122e-010 4.5337e-009 2.8167e-008 2.1785e-009 1.8547e-007 2.1819e-008 1.4649e-006 2.3289e-007 8.8827e-006 4.7151e-005 4.3440e-005 5.4894e-006 5.0823e-004 2.8089e-003 7.6828e-003 1.3150e-002 1.4648e-002 1.0282e-002 4.1025e-003 6.9272e-004 7.1706e-006 1.4795e-005
          76 4.3144e-012 1.6429e-013 1.0791e-011 9.6645e-011 5.3345e-009 2.5421e-008 4.4906e-010 1.7900e-007 5.8467e-009 1.3374e-006 4.1448e-007 6.6251e-006 4.2478e-005 4.6984e-005 6.3591e-007 3.6636e-004 2.2638e-003 6.5524e-003 1.1831e-002 1.4105e-002 1.1007e-002 5.3340e-003 1.4391e-003 1.7393e-004 8.3191e-006
          77 5.5188e-012 4.6050e-013 8.0573e-012 2.7785e-011 5.9978e-009 2.2603e-008 6.0123e-012 1.6994e-007 1.2093e-010 1.2003e-006 6.0883e-007 4.8000e-006 3.7835e-005 4.9281e-005 2.8659e-007 2.5828e-004 1.8113e-003 5.5539e-003 1.0548e-002 1.3364e-002 1.1400e-002 6.3995e-003 2.2827e-003 5.0699e-004 8.1146e-005
          78 6.6377e-012 2.8862e-012 5.6438e-012 8.1642e-013 6.5054e-009 1.9815e-008 5.8782e-010 1.5890e-007 2.3623e-009 1.0599e-006 7.9926e-007 3.3579e-006 3.3343e-005 5.0445e-005 2.8132e-006 1.7725e-004 1.4389e-003 4.6821e-003 9.3341e-003 1.2495e-002 1.1501e-002 7.2509e-003 3.1248e-003 9.3613e-004 2.0719e-004
          79 7.5976e-012 6.9860e-012 3.5814e-012 1.0448e-011 6.8498e-009 1.7131e-008 1.9540e-009 1.4643e-007 1.0476e-008 9.2118e-007 9.7380e-007 2.2466e-006 2.9078e-005 5.0601e-005 7.0135e-006 1.1754e-004 1.1342e-003 3.9269e-003 8.2042e-003 1.1552e-002 1.1358e-002 7.8702e-003 3.8939e-003 1.4007e-003 3.6189e-004
          80 8.3363e-012 1.2252e-011 1.9212e-012 5.0415e-011 7.0300e-009 1.4599e-008 3.8866e-009 1.3298e-007 2.2584e-008 7.8754e-007 1.1239e-006 1.4160e-006 2.5084e-005 4.9869e-005 1.2008e-005 7.4494e-005 8.8624e-004 3.2759e-003 7.1644e-003 1.0571e-002 1.1016e-002 8.2578e-003 4.5425e-003 1.8521e-003 5.2611e-004
          81 8.8199e-012 1.8184e-011 7.3238e-013 1.1398e-010 7.0622e-009 1.2271e-008 6.1975e-009 1.1910e-007 3.7088e-008 6.6260e-007 1.2458e-006 8.2076e-007 2.1418e-005 4.8437e-005 1.7188e-005 4.4404e-005 6.8643e-004 2.7210e-003 6.2248e-003 9.5956e-003 1.0531e-002 8.4398e-003 5.0511e-003 2.2581e-003 6.8543e-004
          82 9.0238e-012 2.4296e-011 9.0506e-014 1.9428e-010 6.9593e-009 1.0161e-008 8.7227e-009 1.0513e-007 5.2635e-008 5.4798e-007 1.3370e-006 4.1745e-007 1.8091e-005 4.6431e-005 2.2130e-005 2.4175e-005 5.2626e-004 2.2494e-003 5.3815e-003 8.6460e-003 9.9430e-003 8.4406e-003 5.4125e-003 2.5975e-003 8.2740e-004
          83 8.9409e-012 3.0144e-011 7.7253e-014 2.8456e-010 6.7378e-009 8.2779e-009 1.1319e-008 9.1388e-008 6.8103e-008 4.4480e-007 1.3967e-006 1.6782e-007 1.5102e-005 4.3968e-005 2.6550e-005 1.1364e-005 3.9869e-004 1.8502e-003 4.6295e-003 7.7368e-003 9.2845e-003 8.2881e-003 5.6306e-003 2.8592e-003 9.4363e-004
          84 8.5928e-012 3.5392e-011 7.7301e-013 3.7894e-010 6.4246e-009 6.6306e-009 1.3883e-008 7.8227e-008 8.2707e-008 3.5404e-007 1.4276e-006 3.8392e-008 1.2464e-005 4.1212e-005 3.0311e-005 4.0393e-006 2.9819e-004 1.5152e-003 3.9675e-003 6.8865e-003 8.5946e-003 8.0211e-003 5.7242e-003 3.0444e-003 1.0326e-003
          85 8.0014e-012 3.9736e-011 2.2518e-012 4.7180e-010 6.0359e-009 5.2067e-009 1.6316e-008 6.5804e-008 9.5772e-008 2.7546e-007 1.4311e-006 1.4566e-011 1.0153e-005 3.8239e-005 3.3318e-005 6.6446e-007 2.1952e-004 1.2343e-003 3.3856e-003 6.0963e-003 7.8908e-003 7.6630e-003 5.7072e-003 3.1550e-003 1.0952e-003
          86 7.2083e-012 4.2978e-011 4.5762e-012 5.5854e-010 5.5933e-009 3.9965e-009 1.8547e-008 5.4310e-008 1.0688e-007 2.0879e-007 1.4104e-006 2.8128e-008 8.1558e-006 3.5152e-005 3.5557e-005 5.2018e-008 1.5859e-004 9.9995e-004 2.8777e-003 5.3708e-003 7.1934e-003 7.2412e-003 5.5992e-003 3.1991e-003 1.1334e-003
          87 6.2630e-012 4.4997e-011 7.7914e-012 6.3541e-010 5.1154e-009 2.9855e-009 2.0523e-008 4.3867e-008 1.1576e-007 1.5342e-007 1.3689e-006 1.0222e-007 6.4502e-006 3.2030e-005 3.7050e-005 1.2860e-006 1.1197e-004 8.0529e-004 2.4364e-003 4.7105e-003 6.5160e-003 6.7781e-003 5.4186e-003 3.1855e-003 1.1483e-003
          88 5.2226e-012 4.5759e-011 1.1924e-011 6.9969e-010 4.6200e-009 2.1576e-009 2.2208e-008 3.4567e-008 1.2231e-007 1.0853e-007 1.3106e-006 2.0554e-007 5.0137e-006 2.8945e-005 3.7855e-005 3.6704e-006 7.6835e-005 6.4439e-004 2.0551e-003 4.1148e-003 5.8697e-003 6.2932e-003 5.1835e-003 3.1243e-003 1.1422e-003
          89 4.1453e-012 4.5289e-011 1.6976e-011 7.4940e-010 4.1212e-009 1.4942e-009 2.3577e-008 2.6445e-008 1.2651e-007 7.3097e-008 1.2387e-006 3.2466e-007 3.8197e-006 2.5945e-005 3.8037e-005 6.6867e-006 5.0803e-005 5.1191e-004 1.7267e-003 3.5804e-003 5.2600e-003 5.8005e-003 4.9084e-003 3.0244e-003 1.1184e-003
          90 3.0928e-012 4.3695e-011 2.2933e-011 7.8382e-010 3.6331e-009 9.7801e-010 2.4629e-008 1.9522e-008 1.2852e-007 4.6100e-008 1.1575e-006 4.4923e-007 2.8439e-006 2.3085e-005 3.7692e-005 9.9581e-006 3.1983e-005 4.0359e-004 1.4457e-003 3.1052e-003 4.6935e-003 5.3143e-003 4.6087e-003 2.8962e-003 1.0819e-003
          91 2.1217e-012 4.1116e-011 2.9759e-011 8.0277e-010 3.1654e-009 5.9065e-010 2.5367e-008 1.3771e-008 1.2850e-007 2.6422e-008 1.0700e-006 5.7152e-007 2.0596e-006 2.0394e-005 3.6908e-005 1.3221e-005 1.8786e-005 3.1548e-004 1.2062e-003 2.6849e-003 4.1719e-003 4.8433e-003 4.2957e-003 2.7478e-003 1.0367e-003
          92 1.2839e-012 3.7711e-011 3.7380e-011 8.0640e-010 2.7242e-009 3.1460e-010 2.5792e-008 9.1373e-009 1.2662e-007 1.2972e-008 9.7871e-007 6.8569e-007 1.4408e-006 1.7884e-005 3.5751e-005 1.6289e-005 9.9276e-006 2.4411e-004 1.0023e-003 2.3140e-003 3.6941e-003 4.3918e-003 3.9770e-003 2.5853e-003 9.8493e-004
          93 6.2699e-013 3.3693e-011 4.5731e-011 7.9606e-010 2.3163e-009 1.3393e-010 2.5931e-008 5.5600e-009 1.2318e-007 4.7321e-009 8.8667e-007 7.8819e-007 9.6446e-007 1.5576e-005 3.4320e-005 1.9054e-005 4.3848e-006 1.8681e-004 8.2979e-004 1.9892e-003 3.2611e-003 3.9663e-003 3.6619e-003 2.4161e-003 9.2866e-004
          94 1.9003e-013 2.9257e-011 5.4699e-011 7.7286e-010 1.9441e-009 3.3619e-011 2.5799e-008 2.9527e-009 1.1841e-007 7.3818e-010 7.9562e-007 8.7641e-007 6.0810e-007 1.3470e-005 3.2672e-005 2.1445e-005 1.3277e-006 1.4107e-004 6.8411e-004 1.7050e-003 2.8700e-003 3.5681e-003 3.3546e-003 2.2442e-003 8.6897e-004
          95 4.7086e-015 2.4604e-011 6.4148e-011 7.3826e-010 1.6089e-009 1.6152e-013 2.5411e-008 1.2232e-009 1.1251e-007 1.2158e-010 7.0703e-007 9.4878e-007 3.5164e-007 1.1563e-005 3.0862e-005 2.3423e-005 9.9611e-008 1.0485e-004 5.6131e-004 1.4569e-003 2.5178e-003 3.1975e-003 3.0583e-003 2.0727e-003 8.0737e-004
          96 9.4146e-014 1.9953e-011 7.3985e-011 6.9463e-010 1.3125e-009 2.1402e-011 2.4813e-008 2.7366e-010 1.0583e-007 2.1047e-009 6.2274e-007 1.0055e-006 1.7754e-007 9.8561e-006 2.8965e-005 2.4995e-005 1.8042e-007 7.6505e-005 4.5850e-004 1.2419e-003 2.2038e-003 2.8571e-003 2.7781e-003 1.9059e-003 7.4634e-004
          97 4.7222e-013 1.5471e-011 8.3990e-011 6.4324e-010 1.0527e-009 8.6407e-011 2.4007e-008 8.3799e-013 9.8475e-008 5.9999e-009 5.4310e-007 1.0459e-006 6.9735e-008 8.3327e-006 2.6998e-005 2.6147e-005 1.1598e-006 5.4531e-005 3.7233e-004 1.0550e-003 1.9230e-003 2.5437e-003 2.5129e-003 1.7437e-003 6.8659e-004
          98 1.1423e-012 1.1335e-011 9.3961e-011 5.8604e-010 8.2850e-010 1.8524e-010 2.3019e-008 3.0061e-010 9.0666e-008 1.1201e-008 4.6883e-007 1.0703e-006 1.4573e-008 6.9833e-006 2.4997e-005 2.6891e-005 2.7144e-006 3.7749e-005 3.0038e-004 8.9285e-004 1.6725e-003 2.2564e-003 2.2635e-003 1.5877e-003 6.2885e-004
          99 2.0914e-012 7.6865e-012 1.0348e-010 5.2414e-010 6.3703e-010 3.0809e-010 2.1835e-008 1.0640e-009 8.2451e-008 1.7139e-008 3.9980e-007 1.0775e-006 8.1132e-011 5.7881e-006 2.2954e-005 2.7200e-005 4.5794e-006 2.5140e-005 2.4019e-004 7.5140e-004 1.4473e-003 1.9909e-003 2.0271e-003 1.4364e-003 5.7232e-004
         100 3.2693e-012 4.6528e-012 1.1166e-010 4.5779e-010 4.7510e-010 4.4287e-010 2.0394e-008 2.1609e-009 7.3717e-008 2.3178e-008 3.3520e-007 1.0632e-006 1.5483e-008 4.7216e-006 2.0809e-005 2.6964e-005 6.5033e-006 1.5872e-005 1.8944e-004 6.2594e-004 1.2405e-003 1.7393e-003 1.7966e-003 1.2852e-003 5.1491e-004
         101 4.5304e-012 2.3497e-012 1.1647e-010 3.8587e-010 3.3925e-010 5.6939e-010 1.8528e-008 3.3908e-009 6.4047e-008 2.8359e-008 2.7326e-007 1.0164e-006 4.9456e-008 3.7488e-006 1.8404e-005 2.5895e-005 8.1645e-006 9.2815e-006 1.4580e-004 5.1047e-004 1.0412e-003 1.4873e-003 1.5576e-003 1.1242e-003 4.5244e-004
