   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87
          48 8.9300e-011 7.7855e-011 2.3381e-009 2.1195e-006 2.5787e-010 1.1565e-005 4.8280e-004 1.8331e-011 6.9148e-007 1.3505e-010 2.2406e-011 1.8299e-011 8.3856e-011 7.2867e-008 2.2967e-010 2.0643e-010 1.0666e-010 1.9817e-010 1.2694e-007 5.4781e-013 3.6142e-010 3.1672e-011 9.0041e-012 3.4680e-002 9.8686e-009 1.1948e-007 1.9578e-006 3.9754e-003 7.9678e-001 2.2728e-005 3.2718e-007 6.9556e-004 3.0684e-002 4.1450e-003 2.9968e-003 3.5910e-003 2.6810e-003 1.5433e-003 1.4255e-003 1.9811e-003 2.6847e-003 2.8245e-003 2.0196e-003 7.9250e-004 5.6052e-005 1.2945e-004 4.8700e-004 4.7615e-004 1.5704e-004 1.0224e-007 2.7849e-004 1.3172e-003 4.5973e-003 3.7637e-002 4.5246e-002 1.1852e-003 2.1213e-005 4.5110e-004 6.0612e-004 4.8356e-004 2.9011e-004 8.7476e-005 1.7145e-005 3.2536e-008 1.1059e-006 1.0579e-006 6.4444e-007 1.6853e-008 7.2862e-007 1.3020e-006 2.2328e-006 2.4660e-006 1.4027e-006 6.3598e-007 2.6305e-007 8.0486e-009 1.4450e-007 4.3093e-007 6.4225e-007 9.9357e-007 1.4713e-006 1.7369e-006 1.7615e-006 1.8562e-006 2.1295e-006 2.3634e-006 2.3500e-006 2.1697e-006
          49 1.4009e-011 1.2388e-011 7.8261e-011 2.0885e-007 2.1702e-010 9.6108e-007 4.4971e-005 2.6406e-011 1.9973e-005 3.5036e-011 2.4647e-010 4.9027e-011 1.4189e-010 8.4327e-006 1.9813e-009 1.0645e-011 2.6103e-009 1.3455e-010 2.7005e-005 3.4068e-010 8.8052e-010 4.2721e-011 6.1094e-010 3.2891e-003 1.4908e-008 8.0275e-008 2.2627e-007 2.3962e-004 6.3334e-002 5.0353e-005 2.0938e-004 1.4418e-003 5.5658e-003 6.5763e-004 6.3375e-003 1.7870e-002 1.6280e-002 3.9716e-003 4.7062e-005 3.5837e-003 6.4424e-003 4.0105e-003 3.2297e-004 1.2850e-003 5.9010e-003 8.3602e-003 5.3356e-003 9.4567e-004 3.1649e-004 3.2676e-003 8.2145e-003 1.3198e-002 1.9879e-002 4.0503e-002 7.1974e-001 8.8475e-003 1.2856e-002 9.8218e-003 4.0811e-003 1.0403e-003 3.0398e-005 2.0761e-004 5.0732e-004 4.7421e-004 2.4725e-004 8.7691e-005 1.3070e-005 3.1343e-007 8.0446e-006 1.6134e-005 1.6567e-005 1.0330e-005 4.7735e-006 1.4365e-006 7.7976e-008 9.9993e-008 2.9395e-007 3.7612e-007 3.5861e-007 1.9211e-007 4.0646e-008 1.0232e-009 3.0882e-009 2.0794e-008 6.5275e-008 1.1150e-007 1.2581e-007 1.3106e-007
          50 4.9336e-012 4.5194e-012 1.1316e-011 2.9172e-008 3.2411e-010 7.9756e-008 5.3634e-006 5.3685e-011 6.0353e-006 1.4085e-009 2.5168e-011 1.2591e-012 1.2845e-009 3.5565e-006 1.7453e-009 2.4236e-009 7.0933e-011 8.6334e-010 3.2366e-005 2.4583e-011 7.8867e-010 1.4888e-012 1.3194e-009 4.2317e-004 1.2991e-008 8.5249e-008 4.5484e-007 7.0489e-006 4.4534e-003 3.0613e-005 1.8094e-004 1.9723e-003 1.6435e-002 8.9252e-006 3.4547e-003 1.3139e-002 1.4384e-002 4.5065e-003 6.1778e-006 2.8443e-003 7.0408e-003 6.2168e-003 1.8268e-003 9.6167e-005 3.4439e-003 7.4569e-003 7.2949e-003 2.9669e-003 4.7543e-005 1.5237e-003 5.2774e-003 9.8311e-003 1.2687e-002 1.6269e-002 2.1804e-002 7.7561e-001 2.2211e-002 1.7628e-002 1.1626e-002 4.3722e-003 9.8735e-004 1.9215e-005 2.3231e-004 5.5882e-004 5.0951e-004 2.6671e-004 9.0420e-005 1.2126e-005 6.2448e-007 1.0969e-005 2.0480e-005 2.0775e-005 1.4621e-005 7.5908e-006 2.4064e-006 2.4509e-007 4.0027e-008 3.6926e-007 6.9892e-007 7.6103e-007 5.5084e-007 3.1741e-007 1.7009e-007 7.6626e-008 2.0754e-008 1.7992e-009 1.0488e-010 1.5148e-009
          51 7.4011e-012 6.9838e-012 7.9003e-011 2.3544e-008 8.9752e-010 3.5957e-008 3.7171e-006 2.4733e-011 7.8067e-007 2.3039e-009 5.0599e-012 2.6833e-011 2.5866e-009 2.3234e-005 2.0638e-011 2.3817e-009 9.0329e-010 3.5730e-010 1.2362e-006 1.9344e-012 6.7008e-011 1.3037e-010 7.5807e-010 3.1014e-004 1.3780e-008 8.5914e-008 4.5535e-007 1.1909e-006 1.6970e-003 2.4761e-005 1.6760e-004 2.2963e-003 2.5454e-002 1.1966e-004 2.0795e-003 1.0687e-002 1.4216e-002 6.0832e-003 3.8563e-004 1.2835e-003 5.3809e-003 6.4627e-003 3.1269e-003 1.1012e-004 1.5218e-003 5.6665e-003 7.4293e-003 4.9126e-003 9.3474e-004 2.8299e-004 3.1123e-003 6.5434e-003 9.6143e-003 9.9799e-003 1.0408e-002 6.7424e-003 7.6916e-001 4.3183e-002 2.1640e-002 1.2133e-002 4.0354e-003 7.2616e-004 1.0795e-006 3.0413e-004 6.1607e-004 5.5866e-004 2.8054e-004 9.4587e-005 1.2605e-005 9.0717e-007 1.1671e-005 2.2311e-005 2.3764e-005 1.6505e-005 9.1155e-006 3.5879e-006 4.9256e-007 3.2085e-008 3.7577e-007 7.2276e-007 9.8572e-007 8.7483e-007 5.0960e-007 2.5879e-007 1.4919e-007 7.3007e-008 1.5222e-008 3.1677e-011
          52 1.7487e-011 1.6909e-011 3.1798e-010 3.5121e-008 3.1378e-009 2.7555e-008 4.7999e-006 2.4564e-011 1.2457e-005 7.0278e-010 4.5472e-012 1.2142e-011 7.2141e-010 1.4908e-005 2.0007e-009 1.8133e-010 6.7103e-010 1.7398e-010 1.5084e-005 1.1788e-010 3.8322e-010 7.1211e-011 2.8135e-010 4.3624e-004 5.5874e-009 8.3547e-008 4.1132e-007 7.2638e-007 1.2343e-003 2.1802e-005 1.7263e-004 2.9880e-003 4.2765e-002 8.8832e-004 8.2758e-004 7.8396e-003 1.3489e-002 7.9931e-003 1.6213e-003 1.7065e-004 3.0866e-003 5.5122e-003 4.0152e-003 7.9960e-004 3.2210e-004 3.4924e-003 6.6639e-003 6.2149e-003 2.7642e-003 9.4841e-005 1.1523e-003 4.2791e-003 6.9351e-003 8.5544e-003 7.3883e-003 6.3125e-003 1.0695e-003 7.4495e-001 6.3461e-002 2.3905e-002 1.2054e-002 3.7163e-003 5.5081e-004 1.3845e-006 3.4465e-004 6.5051e-004 5.9684e-004 3.0569e-004 1.0658e-004 1.5740e-005 4.9884e-007 1.0532e-005 2.1979e-005 2.5120e-005 1.8233e-005 1.0674e-005 4.8398e-006 9.5670e-007 3.7437e-010 3.0019e-007 6.9619e-007 1.0667e-006 1.0793e-006 7.1545e-007 3.9686e-007 2.3734e-007 1.2465e-007 3.2888e-008
          53 6.0760e-011 5.9905e-011 1.4653e-009 8.5180e-008 1.4562e-008 3.0222e-008 1.0179e-005 4.1596e-011 1.5132e-005 7.1577e-011 6.7794e-011 3.4538e-010 1.8475e-010 3.5600e-008 1.4645e-009 3.0571e-010 5.4184e-012 1.7244e-010 1.9089e-005 2.7581e-011 1.1684e-009 2.0178e-009 3.9944e-010 1.0410e-003 6.1288e-011 4.1494e-008 3.0750e-007 1.7024e-006 1.7078e-003 2.2475e-005 2.0709e-004 4.8204e-003 8.9714e-002 4.1329e-003 2.7730e-006 3.4727e-003 1.0590e-002 9.7659e-003 4.4555e-003 4.5316e-004 5.7246e-004 2.9281e-003 3.6331e-003 1.7080e-003 2.1783e-005 1.3140e-003 4.6273e-003 6.4529e-003 4.8571e-003 1.5596e-003 4.4470e-006 1.6516e-003 4.4084e-003 6.4827e-003 7.3743e-003 5.8955e-003 4.7357e-003 2.0776e-004 7.0529e-001 6.5455e-002 2.2517e-002 1.1263e-002 3.6301e-003 5.4902e-004 3.7037e-009 2.7885e-004 6.0276e-004 5.9647e-004 3.4192e-004 1.3733e-004 2.8642e-005 3.3865e-007 5.2205e-006 1.6355e-005 2.1532e-005 1.7991e-005 1.2172e-005 6.3274e-006 1.8651e-006 1.5131e-007 6.6695e-008 4.9523e-007 9.5462e-007 1.0251e-006 7.8035e-007 5.4312e-007 3.6330e-007 1.8224e-007
          54 2.7631e-010 2.7621e-010 7.8865e-009 2.9489e-007 8.2195e-008 4.0693e-008 3.1402e-005 2.1393e-012 6.9850e-007 8.8602e-010 1.5151e-013 1.5360e-010 1.1171e-009 1.4051e-005 1.3914e-010 4.0928e-010 1.5015e-010 3.8050e-011 1.0780e-006 6.1007e-010 1.1993e-011 1.0682e-009 2.4256e-009 3.5031e-003 5.1147e-011 4.3867e-009 1.3836e-007 9.6377e-006 4.4147e-003 2.6283e-005 2.8469e-004 9.6119e-003 2.3412e-001 1.8422e-002 5.0798e-003 4.7665e-004 2.0445e-003 7.5968e-003 9.2290e-003 6.2606e-003 1.9540e-003 2.7607e-005 5.8499e-004 1.2349e-003 6.4779e-004 2.3054e-007 1.0305e-003 3.4716e-003 5.1703e-003 4.4477e-003 1.9630e-003 1.0726e-004 5.3531e-004 2.3566e-003 4.4827e-003 6.2854e-003 6.7234e-003 8.6541e-003 6.6769e-003 5.9666e-001 1.9466e-002 1.1188e-002 7.7557e-003 3.6360e-003 9.7989e-004 1.1951e-004 3.0260e-005 2.5311e-004 4.0967e-004 3.2672e-004 1.9326e-004 8.0326e-005 1.9156e-005 1.5591e-006 1.1822e-006 6.8000e-006 9.3502e-006 8.9546e-006 7.0867e-006 3.7665e-006 1.2102e-006 2.2634e-007 4.7809e-011 1.6924e-007 4.3454e-007 4.4271e-007 3.2216e-007 2.4198e-007
          55 4.9574e-010 4.9979e-010 1.5650e-008 4.3796e-007 1.7136e-007 2.0606e-008 4.2765e-005 8.5651e-011 9.7533e-006 4.1790e-011 1.6061e-010 3.7436e-010 1.4884e-012 1.0098e-006 9.9301e-010 8.8534e-013 2.6256e-011 6.6867e-010 2.2622e-005 2.6465e-011 1.8901e-009 1.1597e-009 2.5869e-009 4.9702e-003 2.0318e-009 2.5074e-010 9.6962e-012 2.3552e-005 6.1555e-003 1.0734e-005 1.5685e-004 8.1997e-003 2.5616e-001 2.9097e-002 1.9160e-002 1.8780e-002 6.2809e-003 1.4897e-005 4.5507e-003 1.0982e-002 1.2639e-002 8.6102e-003 3.1695e-003 2.4654e-004 2.8001e-004 1.0578e-003 8.1125e-004 7.7030e-005 3.6387e-004 2.0878e-003 3.9251e-003 4.1881e-003 2.5068e-003 6.8941e-004 2.0532e-007 7.4703e-004 3.2695e-003 7.6848e-003 2.3789e-002 1.0700e-001 4.3911e-001 4.6338e-003 1.3716e-005 1.3007e-003 2.0439e-003 1.4601e-003 8.1909e-004 2.8501e-004 2.3794e-005 2.5195e-005 9.9770e-005 1.3669e-004 1.1864e-004 7.6666e-005 4.2002e-005 1.6847e-005 3.8753e-006 1.8116e-007 5.1658e-007 2.2131e-006 3.0148e-006 2.6862e-006 2.0767e-006 1.3197e-006 5.7564e-007 1.7335e-007 4.9072e-008 1.3251e-008
          56 2.5483e-010 2.5886e-010 8.8668e-009 1.8389e-007 1.0367e-007 5.5081e-010 1.6270e-005 4.1762e-011 4.1460e-006 5.5790e-010 5.2543e-012 3.6848e-010 8.0050e-010 1.3141e-005 1.0994e-010 1.1484e-010 1.8110e-011 1.9948e-012 3.1593e-008 1.1542e-009 2.4884e-011 1.1358e-009 2.3395e-009 1.9509e-003 1.5981e-011 2.8250e-010 4.7809e-008 1.6317e-005 2.8077e-003 8.0417e-008 9.7524e-006 1.5023e-003 6.8394e-002 1.1714e-002 1.3988e-002 2.4916e-002 2.0409e-002 5.7947e-003 3.6518e-005 2.9408e-003 9.0253e-003 1.1754e-002 8.9123e-003 3.6089e-003 2.7795e-004 5.3846e-004 2.3601e-003 2.8387e-003 1.4599e-003 8.1250e-005 6.4991e-004 3.0252e-003 5.1588e-003 4.8921e-003 3.0174e-003 1.1056e-003 1.5842e-005 1.0223e-003 5.6354e-003 3.2151e-002 3.1401e-001 4.0122e-001 2.4054e-002 3.0670e-003 7.4355e-006 7.2849e-004 1.2062e-003 1.1745e-003 8.2652e-004 3.5707e-004 6.0213e-005 5.3476e-007 3.7685e-005 7.2459e-005 7.8492e-005 6.5414e-005 4.2539e-005 2.2197e-005 8.9591e-006 1.9145e-006 3.4958e-009 6.7680e-007 1.8190e-006 2.5955e-006 2.5920e-006 1.9937e-006 1.3300e-006 8.1551e-007
          57 1.4482e-010 1.4794e-010 5.5505e-009 8.3807e-008 7.0663e-008 1.1055e-009 6.6195e-006 3.7920e-011 1.1825e-006 5.9137e-010 2.7053e-010 1.0153e-010 4.5423e-010 1.3194e-005 1.1210e-009 1.1359e-010 1.4826e-010 1.3932e-009 1.4954e-005 1.6403e-010 3.3431e-009 2.3008e-010 6.6794e-009 8.3209e-004 5.8227e-009 2.4724e-009 5.6723e-008 1.1144e-005 1.6159e-003 6.2018e-007 7.7218e-007 1.6588e-004 1.5720e-002 4.4429e-003 8.6254e-003 2.1423e-002 2.4299e-002 1.2117e-002 2.5884e-003 8.8752e-005 3.6794e-003 8.4058e-003 9.4011e-003 6.1208e-003 1.8024e-003 8.4315e-007 1.2369e-003 3.1181e-003 3.1770e-003 1.4747e-003 6.3412e-005 7.2579e-004 3.1407e-003 5.2401e-003 4.9715e-003 3.2508e-003 1.3459e-003 5.6081e-005 7.5398e-004 5.2843e-003 3.3304e-002 3.8112e-001 3.9099e-001 2.9525e-002 4.6037e-003 2.1002e-004 4.0457e-004 1.0105e-003 1.1677e-003 9.4625e-004 5.4540e-004 1.5310e-004 1.2374e-005 9.0688e-006 4.6547e-005 6.2879e-005 6.3932e-005 5.1246e-005 3.0311e-005 1.5304e-005 6.1165e-006 9.3671e-007 5.9898e-008 8.6705e-007 1.8151e-006 2.6485e-006 2.6638e-006 1.8971e-006
          58 1.1971e-010 1.2253e-010 5.0020e-009 5.6058e-008 6.9959e-008 3.9798e-009 3.9538e-006 2.8778e-010 1.0435e-005 1.1279e-010 5.2754e-010 1.1444e-009 8.7006e-012 3.6801e-007 3.9077e-010 1.8461e-010 1.4144e-010 1.7963e-009 1.1325e-005 6.6272e-010 2.4514e-009 1.4831e-009 9.5678e-010 5.3763e-004 7.4746e-009 1.0190e-008 4.7976e-008 9.9150e-006 1.4549e-003 9.7501e-007 5.0791e-006 4.8170e-006 4.2169e-003 2.1617e-003 6.2027e-003 1.9272e-002 2.6542e-002 1.7346e-002 6.8632e-003 7.0825e-004 8.2802e-004 5.0050e-003 8.2558e-003 7.5595e-003 3.9054e-003 6.5054e-004 1.6735e-004 1.8500e-003 3.2301e-003 2.6631e-003 9.1932e-004 4.5993e-007 1.1334e-003 3.5257e-003 5.1918e-003 4.5517e-003 2.8574e-003 1.1018e-003 1.4041e-005 8.5240e-004 5.7515e-003 3.3624e-002 3.8984e-001 3.8979e-001 3.1360e-002 4.9310e-003 3.6624e-004 2.7033e-004 9.1324e-004 1.0939e-003 9.6997e-004 6.2130e-004 2.2300e-004 3.5343e-005 1.2617e-006 2.9423e-005 5.2823e-005 6.1231e-005 5.2615e-005 3.5615e-005 2.0987e-005 9.6022e-006 2.5144e-006 1.4461e-007 2.1670e-007 1.2209e-006 2.2600e-006 2.4807e-006
          59 1.2581e-010 1.2853e-010 5.6806e-009 4.8248e-008 8.7723e-008 7.5383e-009 3.0529e-006 2.8656e-010 1.1473e-005 2.5849e-011 9.9250e-011 9.3267e-010 1.1468e-010 7.1940e-006 5.1655e-011 1.2559e-010 7.8872e-011 8.9461e-011 1.8334e-007 1.5615e-009 5.3576e-011 3.8402e-010 1.0472e-009 4.5468e-004 1.4778e-009 1.1814e-008 4.1994e-008 1.0935e-005 1.6808e-003 8.3170e-007 6.7969e-006 8.2604e-006 1.0840e-003 1.2100e-003 4.8552e-003 1.8005e-002 2.8876e-002 2.2904e-002 1.2703e-002 3.9208e-003 3.9112e-005 1.9497e-003 6.0356e-003 7.9090e-003 6.1127e-003 2.5127e-003 1.8735e-004 4.4562e-004 2.0751e-003 2.8847e-003 1.9766e-003 4.7554e-004 7.1296e-005 1.5061e-003 3.7023e-003 4.9215e-003 4.0775e-003 2.4842e-003 9.0479e-004 1.3604e-006 8.5153e-004 5.9074e-003 3.2591e-002 3.9470e-001 3.7642e-001 3.3162e-002 5.3293e-003 5.9166e-004 1.3136e-004 7.5745e-004 9.7853e-004 9.2018e-004 6.6889e-004 2.8647e-004 6.8292e-005 8.9595e-007 1.5408e-005 3.9598e-005 5.4182e-005 5.2285e-005 3.8657e-005 2.5510e-005 1.4123e-005 5.2300e-006 1.0263e-006 8.1409e-009 4.1936e-007 1.4288e-006
          60 1.5090e-010 1.5328e-010 7.3176e-009 4.7869e-008 1.2519e-007 1.2008e-008 2.7350e-006 1.1601e-011 2.3451e-006 2.4445e-010 1.9238e-010 3.1257e-013 2.2828e-010 1.4243e-005 3.9122e-010 2.3607e-011 6.7848e-010 1.1206e-009 1.5514e-005 2.1801e-010 2.8308e-009 1.4934e-010 1.9153e-009 4.4448e-004 4.2637e-011 5.5924e-009 4.1058e-008 1.3388e-005 2.1734e-003 5.2241e-007 5.9505e-006 2.6417e-005 2.0258e-004 7.0832e-004 3.8589e-003 1.6724e-002 3.0709e-002 2.8763e-002 2.0392e-002 1.0309e-002 2.2883e-003 6.6116e-005 2.9223e-003 6.6515e-003 7.6105e-003 5.3086e-003 1.9096e-003 7.6510e-005 5.2594e-004 1.9128e-003 2.4071e-003 1.4804e-003 2.6767e-004 1.4751e-004 1.6095e-003 3.5818e-003 4.5624e-003 3.7962e-003 2.4200e-003 9.4584e-004 1.3165e-005 5.6679e-004 5.2058e-003 2.9303e-002 4.1572e-001 3.3746e-001 3.5613e-002 6.3730e-003 1.0747e-003 7.4521e-006 4.7657e-004 7.6820e-004 7.9495e-004 6.7907e-004 3.5382e-004 1.2050e-004 1.3550e-005 3.0181e-006 2.1542e-005 3.9883e-005 4.6733e-005 3.8994e-005 2.8949e-005 1.9234e-005 9.4195e-006 3.1814e-006 6.7590e-007 1.1521e-009
          61 1.8459e-010 1.8574e-010 9.5736e-009 4.8779e-008 1.8187e-007 1.6591e-008 2.5357e-006 2.3106e-010 1.6234e-006 2.9370e-010 7.6785e-010 9.8416e-010 1.4635e-010 3.0729e-006 8.8212e-011 6.2533e-010 2.2841e-010 2.0406e-009 1.5240e-005 4.7674e-010 1.7858e-009 4.8326e-010 6.3534e-011 4.5761e-004 8.7139e-011 1.8943e-009 3.6236e-008 1.5779e-005 2.7828e-003 1.6408e-007 3.5545e-006 2.7931e-005 1.8304e-005 3.9365e-004 2.8327e-003 1.4273e-002 2.9859e-002 3.2645e-002 2.8410e-002 1.9696e-002 8.9428e-003 1.4736e-003 2.7344e-004 3.5618e-003 7.0767e-003 7.6956e-003 5.2632e-003 1.9402e-003 1.0818e-004 3.9324e-004 1.5757e-003 2.0453e-003 1.3003e-003 2.5839e-004 1.0592e-004 1.3429e-003 3.1242e-003 4.1360e-003 3.7213e-003 2.7386e-003 1.3471e-003 1.6317e-004 1.1686e-004 3.4151e-003 2.3000e-002 4.6382e-001 2.6833e-001 3.7618e-002 8.3198e-003 2.0808e-003 1.1865e-004 1.4018e-004 4.4891e-004 5.7674e-004 6.1938e-004 4.0865e-004 1.9565e-004 5.2420e-005 2.1375e-006 4.1928e-006 1.9490e-005 3.2736e-005 3.3252e-005 2.8903e-005 2.3221e-005 1.4525e-005 6.9773e-006 2.9213e-006
          62 2.0081e-010 1.9951e-010 1.1118e-008 4.4298e-008 2.3516e-007 1.8290e-008 2.1111e-006 4.9916e-010 9.4887e-006 7.7061e-011 2.4915e-010 1.1399e-009 1.9076e-011 2.9655e-006 5.4237e-011 6.5133e-010 2.6798e-010 1.6063e-010 1.2033e-007 9.3631e-010 6.7226e-011 5.7612e-011 3.7296e-010 4.4835e-004 4.5657e-011 8.6042e-010 1.8721e-008 1.5865e-005 3.0760e-003 5.3898e-010 9.0268e-007 1.1675e-005 4.1221e-006 1.8877e-004 1.6772e-003 9.8711e-003 2.3683e-002 3.0180e-002 3.1612e-002 2.7874e-002 1.8443e-002 7.6919e-003 1.0124e-003 4.5317e-004 3.9129e-003 7.3659e-003 8.0083e-003 5.6489e-003 2.2994e-003 2.3366e-004 2.2030e-004 1.2870e-003 1.9103e-003 1.4232e-003 4.3492e-004 1.1323e-005 8.5001e-004 2.4578e-003 3.7008e-003 3.7957e-003 3.3690e-003 2.1948e-003 7.6709e-004 8.9676e-005 1.2044e-003 1.3891e-002 5.3945e-001 1.8477e-001 3.6978e-002 1.0632e-002 3.6029e-003 7.6519e-004 3.3533e-006 1.3281e-004 3.0149e-004 4.6358e-004 4.1162e-004 2.7023e-004 1.1859e-004 2.8460e-005 1.9974e-006 2.5975e-006 1.3535e-005 2.0176e-005 2.2694e-005 2.2571e-005 1.7545e-005 1.1053e-005
          63 1.7807e-010 1.7404e-010 1.0535e-008 3.2544e-008 2.4950e-007 1.4960e-008 1.4309e-006 9.0318e-011 6.2437e-006 2.2791e-011 1.4438e-010 1.0540e-011 3.0107e-011 1.1889e-005 8.7484e-011 7.1655e-013 1.0051e-009 8.0942e-010 8.5011e-006 4.0582e-011 1.4446e-009 2.3049e-011 9.8319e-011 3.8906e-004 9.4992e-012 3.4783e-011 2.4481e-009 1.2943e-005 2.7035e-003 1.6353e-007 2.2712e-008 6.2516e-008 3.6177e-005 7.8317e-005 7.1704e-004 4.9880e-003 1.4018e-002 2.1100e-002 2.6484e-002 2.8662e-002 2.4591e-002 1.5460e-002 6.0011e-003 6.0265e-004 6.3982e-004 4.0844e-003 7.3599e-003 7.9835e-003 5.7635e-003 2.4872e-003 3.2584e-004 1.4347e-004 1.1679e-003 1.9586e-003 1.6898e-003 7.2811e-004 2.1874e-005 4.2773e-004 1.7856e-003 3.1849e-003 3.7848e-003 3.9687e-003 3.1999e-003 1.8681e-003 9.9087e-004 3.8444e-005 5.4404e-003 6.2534e-001 1.1586e-001 3.2716e-002 1.2115e-002 5.0090e-003 1.8179e-003 2.4779e-004 9.5751e-007 8.9403e-005 2.6368e-004 3.3979e-004 3.0065e-004 1.8304e-004 7.8091e-005 2.4012e-005 2.2468e-006 1.1404e-006 6.6069e-006 1.2422e-005 1.6299e-005 1.5581e-005
          64 1.3407e-010 1.2835e-010 8.5157e-009 1.9893e-008 2.2796e-007 9.2869e-009 8.1173e-007 1.4460e-010 4.9020e-008 2.3570e-010 8.4094e-010 8.3515e-010 1.8261e-010 4.5040e-006 3.5377e-012 8.8612e-010 1.7670e-010 1.4142e-009 7.2508e-006 3.1373e-010 5.6398e-010 7.6506e-012 3.8893e-011 3.0778e-004 1.6007e-010 1.0432e-009 6.1741e-010 9.0327e-006 1.9806e-003 3.7775e-007 1.0658e-006 8.4494e-006 1.6898e-004 3.5396e-005 2.1900e-004 1.8361e-003 6.3039e-003 1.1577e-002 1.7605e-002 2.3032e-002 2.4325e-002 1.9875e-002 1.1794e-002 4.1081e-003 2.2362e-004 9.3790e-004 4.2570e-003 7.1190e-003 7.4529e-003 5.2560e-003 2.2162e-003 2.6296e-004 1.6765e-004 1.2148e-003 2.0730e-003 1.9043e-003 9.5801e-004 9.6454e-005 2.2712e-004 1.3630e-003 2.7623e-003 3.6890e-003 4.3379e-003 3.9167e-003 2.9878e-003 2.3233e-003 3.1803e-004 1.0550e-003 6.9508e-001 7.4234e-002 2.7020e-002 1.2499e-002 5.7579e-003 2.7289e-003 7.1740e-004 5.8858e-005 4.8115e-006 1.1497e-004 2.3533e-004 2.7839e-004 2.1879e-004 1.2357e-004 5.7750e-005 1.7715e-005 1.7739e-006 3.2851e-007 3.8365e-006 8.7176e-006
          65 9.4957e-011 8.8604e-011 6.5214e-009 1.1047e-008 1.9965e-007 4.5666e-009 4.2222e-007 6.2457e-010 3.9769e-006 3.1625e-010 5.0952e-010 1.2811e-009 2.3928e-010 4.7306e-007 8.5930e-011 1.2515e-009 3.1475e-010 2.4677e-010 4.6261e-008 3.6066e-010 1.4393e-011 1.8212e-013 2.8751e-012 2.3988e-004 1.1492e-010 2.8362e-009 3.3587e-009 5.8324e-006 1.3498e-003 4.8835e-007 2.3644e-006 2.8201e-005 4.1134e-004 2.4334e-005 4.8972e-005 5.0542e-004 2.3039e-003 5.4623e-003 1.0325e-002 1.6290e-002 2.0583e-002 2.0481e-002 1.5686e-002 8.5105e-003 2.4257e-003 1.2552e-005 1.4055e-003 4.5492e-003 6.8098e-003 6.6569e-003 4.3954e-003 1.6608e-003 1.2054e-004 2.7481e-004 1.3609e-003 2.1576e-003 1.9459e-003 9.9829e-004 1.2333e-004 1.7050e-004 1.1755e-003 2.4859e-003 3.5601e-003 4.4859e-003 4.2354e-003 3.7689e-003 3.3335e-003 1.1649e-003 1.5348e-005 7.3909e-001 5.2987e-002 2.2035e-002 1.2292e-002 6.0018e-003 3.2694e-003 1.1880e-003 1.9709e-004 9.6890e-006 3.3900e-005 1.4603e-004 2.3347e-004 2.2100e-004 1.5304e-004 8.8851e-005 3.7861e-005 1.0536e-005 1.3543e-006 2.6024e-007
          66 6.7626e-011 6.1168e-011 5.0689e-009 5.8274e-009 1.7972e-007 1.6096e-009 2.1218e-007 4.7839e-010 8.9569e-006 1.3334e-010 6.5217e-013 2.9436e-010 8.5187e-011 7.9910e-006 1.7412e-011 2.2698e-010 1.0933e-009 1.2205e-010 9.2319e-006 2.6052e-011 2.0694e-010 3.6932e-011 1.3038e-010 1.9457e-004 8.9496e-011 1.2946e-009 3.3085e-009 3.6477e-006 9.2236e-004 5.5698e-007 3.1255e-006 4.8415e-005 7.1974e-004 2.7160e-005 7.7809e-006 9.2562e-005 6.8915e-004 2.3359e-003 5.7157e-003 1.0959e-002 1.6315e-002 1.9073e-002 1.7567e-002 1.2330e-002 5.8317e-003 1.1710e-003 7.1566e-005 2.0204e-003 4.9058e-003 6.4859e-003 5.7823e-003 3.4677e-003 1.0934e-003 2.0458e-005 4.3328e-004 1.5071e-003 2.1648e-003 1.8564e-003 9.0561e-004 9.5812e-005 1.8289e-004 1.1403e-003 2.3714e-003 3.4613e-003 4.4774e-003 4.2903e-003 4.2764e-003 3.8578e-003 2.0495e-003 1.4750e-004 7.6398e-001 4.2100e-002 1.8203e-002 1.1863e-002 6.1068e-003 3.4784e-003 1.5948e-003 3.5708e-004 4.8420e-005 3.5034e-006 7.7916e-005 1.8384e-004 2.0735e-004 1.6324e-004 1.1187e-004 5.8023e-005 2.1669e-005 6.4894e-006
